k	j	i	s	
10	124	6	0.786059	
10	123	5	2.436084	
10	122	4	2.637803	
10	121	4	2.816947	
10	120	3	3.118554	
10	119	3	6.623864	
10	118	2	5.244079	
10	117	2	5.228165	
10	116	1	5.905046	
9	116	9	4.275561	
9	115	9	3.494811	
9	114	8	6.993116	
9	113	8	1.323359	
9	112	7	0.475731	
9	111	7	-3.117904	
9	110	6	3.239444	
9	109	6	3.086782	
9	108	5	3.118590	
9	107	5	8.891690	
9	106	4	7.696203	
9	105	4	12.307182	
9	104	3	8.523062	
9	103	2	5.621681	
9	103	1	5.787497	
8	103	7	5.346923	
8	102	6	10.394272	
8	101	5	7.105898	
8	100	4	7.448730	
8	99	4	13.342923	
8	98	3	13.956860	
8	97	3	13.350788	
8	96	2	12.579820	
8	95	2	4.462512	
8	95	1	5.062396	
7	95	9	0.055963	
7	94	8	4.519596	
7	93	7	4.725121	
7	92	6	7.700453	
7	91	6	8.561382	
7	90	5	9.707359	
7	89	4	7.939885	
7	88	3	13.041083	
7	87	3	4.054502	
7	86	2	4.725025	
7	85	2	-0.580188	
7	84	1	-4.137700	
6	84	8	-3.040046	
6	83	8	-1.109883	
6	82	7	0.505184	
6	81	7	4.117762	
6	80	6	7.051673	
6	79	5	10.135157	
6	78	4	7.933570	
6	77	4	5.170139	
6	77	3	3.599936	
6	76	2	3.942636	
6	76	1	3.793338	
5	76	14	3.127118	
5	75	13	2.586911	
5	75	12	2.917746	
5	74	11	3.677887	
5	74	10	3.629291	
5	73	9	2.237119	
5	73	8	2.399167	
5	72	7	2.872702	
5	72	6	2.837014	
5	71	5	1.060234	
5	71	4	0.919028	
5	70	3	0.345650	
5	70	2	0.483844	
5	69	1	0.470874	
4	69	9	-0.776486	
4	69	8	0.076981	
4	68	7	1.804382	
4	67	6	10.768320	
4	66	5	14.250689	
4	65	5	-2.651584	
4	64	4	0.488498	
4	63	3	1.117118	
4	62	2	12.321928	
4	61	2	5.234203	
4	60	1	-4.920931	
3	60	10	-0.182779	
3	59	9	12.386122	
3	58	8	5.276447	
3	57	7	14.244650	
3	56	6	3.533328	
3	55	5	1.667347	
3	54	4	0.927688	
3	54	3	0.608540	
3	53	2	-1.189703	
3	52	1	-0.641195	
2	52	13	0.837004	
2	51	13	1.826846	
2	50	12	2.912900	
2	49	12	0.841160	
2	49	11	0.812235	
2	48	10	2.608952	
2	47	9	0.628161	
2	47	8	0.417083	
2	46	7	0.621455	
2	46	6	0.546573	
2	45	5	1.203195	
2	45	4	0.876284	
2	44	3	1.504793	
2	44	2	1.309794	
2	43	1	-2.451821	
1	43	6	2.364168	
1	43	5	2.309271	
1	42	4	14.112531	
1	41	4	-3.865995	
1	40	3	21.630674	
1	39	3	12.133542	
1	38	2	29.995285	
1	37	2	6.055258	
1	36	1	14.316624	
