k	j	i	s	
10	138	6	2.879899	
10	137	6	3.522803	
10	136	5	2.060459	
10	135	5	1.473345	
10	134	4	6.630786	
10	133	4	3.344787	
10	132	3	2.943409	
10	131	3	2.566637	
10	130	2	3.194743	
10	129	2	2.611269	
10	128	1	3.815799	
9	128	9	4.663658	
9	127	9	3.203128	
9	126	8	4.345436	
9	125	8	6.112372	
9	124	7	3.563836	
9	123	7	2.004095	
9	122	6	1.069181	
9	121	6	1.987257	
9	120	5	2.192349	
9	119	5	2.390357	
9	118	4	-0.859496	
9	117	4	1.815938	
9	116	3	3.561541	
9	115	3	8.792774	
9	114	2	8.673964	
9	113	2	4.325915	
9	113	1	4.185149	
8	113	7	3.935538	
8	112	6	12.810939	
8	111	6	6.874000	
8	111	5	5.713193	
8	110	4	8.900635	
8	109	4	10.196533	
8	108	3	8.918022	
8	107	3	8.593707	
8	106	2	2.853693	
8	106	1	3.815133	
7	106	9	1.674075	
7	105	8	0.646973	
7	105	7	1.074807	
7	104	6	7.527332	
7	103	5	4.073663	
7	103	4	3.807939	
7	102	3	14.969275	
7	101	3	13.549026	
7	100	2	13.633371	
7	99	2	11.075181	
7	98	1	2.431010	
6	98	8	1.628021	
6	97	8	2.549144	
6	96	7	11.013018	
6	95	6	15.435104	
6	94	5	15.910100	
6	93	4	8.027207	
6	93	3	4.789790	
6	92	2	5.407260	
6	92	1	1.784461	
5	92	14	2.647976	
5	91	13	4.285117	
5	91	12	4.674360	
5	90	11	1.926944	
5	90	10	1.856535	
5	89	9	1.592080	
5	89	8	1.564720	
5	88	7	2.419762	
5	88	6	2.521646	
5	87	5	1.886252	
5	87	4	1.877085	
5	86	3	0.964478	
5	86	2	1.236074	
5	85	1	0.560795	
4	85	9	-1.580100	
4	85	8	0.199204	
4	84	7	0.793125	
4	84	6	5.660926	
4	83	5	20.805578	
4	82	4	7.889728	
4	81	4	-8.976308	
4	80	3	19.841230	
4	79	3	13.851096	
4	78	2	-3.025560	
4	77	1	12.684061	
3	77	10	1.735323	
3	76	9	25.475809	
3	75	9	8.232858	
3	75	8	2.115089	
3	74	7	31.987377	
3	73	7	17.035393	
3	72	6	6.663781	
3	71	5	15.506288	
3	70	4	13.454169	
3	69	4	7.945011	
3	69	3	7.267218	
3	68	2	11.411139	
3	67	2	6.241683	
3	67	1	7.147066	
2	67	13	1.981876	
2	66	12	3.626814	
2	65	11	5.622281	
2	64	10	2.688982	
2	63	10	0.653481	
2	62	9	0.408276	
2	62	8	0.293070	
2	61	7	-0.432798	
2	61	6	-0.520938	
2	60	5	0.592138	
2	60	4	0.248898	
2	59	3	0.272866	
2	59	2	-0.226454	
2	58	1	-0.761770	
1	58	6	0.983400	
1	58	5	1.301451	
1	57	4	1.760616	
1	56	3	17.747902	
1	55	3	11.106245	
1	54	2	14.235882	
1	53	2	10.166017	
1	52	1	0.981445	
