k	j	i	s	
10	290	6	0.353602	
10	289	6	-0.089844	
10	288	5	2.058995	
10	287	5	3.479886	
10	286	4	5.252479	
10	285	4	3.912560	
10	284	3	3.390372	
10	283	3	6.402289	
10	282	2	5.038097	
10	281	2	6.189295	
10	280	1	4.913762	
9	280	9	4.247450	
9	279	9	6.441318	
9	278	8	5.152978	
9	277	8	2.713974	
9	276	7	4.725023	
9	275	7	4.680901	
9	274	6	8.124454	
9	273	6	8.841629	
9	272	5	12.159256	
9	271	5	4.446345	
9	270	4	9.026779	
9	269	3	7.883480	
9	268	2	17.256319	
9	267	2	8.736867	
9	266	1	7.027759	
8	266	7	3.019127	
8	265	6	0.171297	
8	264	5	9.819892	
8	263	4	9.328790	
8	262	3	9.260595	
8	261	3	6.102966	
8	260	2	4.402092	
8	259	2	2.917113	
8	259	1	4.448304	
7	259	9	-0.468117	
7	258	8	2.708529	
7	258	7	3.796871	
7	257	6	1.150287	
7	257	5	1.113474	
7	256	4	11.786249	
7	255	3	7.575575	
7	254	2	16.371065	
7	253	2	7.985023	
7	252	1	16.164347	
6	252	8	11.334174	
6	251	8	3.266641	
6	251	7	2.669547	
6	250	6	10.920944	
6	250	5	6.670515	
6	249	4	4.056062	
6	249	3	0.339939	
6	248	2	1.913083	
6	248	1	-0.197149	
5	248	14	2.324088	
5	247	13	1.492040	
5	247	12	1.133052	
5	246	11	1.423435	
5	246	10	0.967499	
5	245	9	1.248285	
5	245	8	1.217316	
5	244	7	0.456673	
5	244	6	0.479349	
5	243	5	1.644678	
5	243	4	1.852974	
5	242	3	0.399060	
5	242	2	0.825937	
5	241	1	-1.222635	
4	241	9	-1.400296	
4	241	8	1.715018	
4	240	7	-2.400529	
4	240	6	3.413852	
4	239	5	10.576998	
4	238	4	0.508544	
4	237	3	21.920994	
4	236	2	6.725413	
4	235	2	-1.381890	
4	234	1	30.709274	
3	234	10	3.502567	
3	233	9	25.245758	
3	232	8	5.369740	
3	231	7	32.059544	
3	230	6	9.665698	
3	229	6	4.982478	
3	229	5	4.975776	
3	228	4	8.050341	
3	227	4	19.835493	
3	226	3	8.967856	
3	225	2	9.136775	
3	225	1	8.423316	
2	225	13	5.001862	
2	224	12	2.137802	
2	224	11	1.988263	
2	223	10	1.794861	
2	223	9	1.065400	
2	222	8	0.519705	
2	222	7	0.335212	
2	221	6	1.867985	
2	221	5	1.985133	
2	220	4	-0.651833	
2	220	3	-0.546841	
2	219	2	1.985026	
2	219	1	1.894642	
1	219	6	-1.395948	
1	218	5	5.679125	
1	218	4	16.215927	
1	217	3	3.251300	
1	216	2	38.489986	
1	215	1	1.269180	
