k	j	i	s	
10	87	6	-1.236819	
10	87	5	-1.223625	
10	86	4	-1.963443	
10	86	3	-1.793808	
10	85	2	-2.899788	
10	84	1	-3.508015	
9	84	9	-1.186172	
9	84	8	-1.372895	
9	83	7	-1.338229	
9	83	6	-0.480233	
9	82	5	-0.797775	
9	82	4	-0.265337	
9	81	3	-0.663276	
9	80	2	0.634044	
9	79	2	0.910297	
9	79	1	1.330990	
8	79	7	1.584778	
8	78	6	2.587565	
8	77	6	0.137079	
8	76	5	-1.107162	
8	75	5	-4.287395	
8	74	4	-0.854529	
8	73	4	-3.558214	
8	72	3	-4.290355	
8	71	3	-1.712795	
8	70	2	-2.184729	
8	69	2	-1.014461	
8	68	1	-1.013802	
7	68	9	-4.135620	
7	67	9	-0.940453	
7	66	8	-2.731729	
7	66	7	-2.534748	
7	65	6	-3.713906	
7	64	5	-3.739105	
7	63	4	-0.536622	
7	62	3	1.539097	
7	61	2	0.706429	
7	60	1	1.016786	
6	60	8	-2.567655	
6	59	8	1.929351	
6	58	7	5.712725	
6	57	7	14.469928	
6	56	6	11.312018	
6	55	5	11.259939	
6	54	4	10.171157	
6	53	3	12.520411	
6	52	2	4.873246	
6	52	1	3.796186	
5	52	14	2.241080	
5	51	13	3.692479	
5	51	12	4.095422	
5	50	11	4.319759	
5	50	10	4.410683	
5	49	9	7.824026	
5	48	8	9.066942	
5	47	8	9.136028	
5	46	7	8.968514	
5	45	7	2.455272	
5	44	6	2.854752	
5	43	6	4.324077	
5	42	5	4.775942	
5	41	4	4.005504	
5	40	3	7.407206	
5	39	3	5.339109	
5	38	2	2.653996	
5	38	1	2.492370	
4	38	9	1.997318	
4	37	8	0.681827	
4	36	7	19.009346	
4	35	7	0.069124	
4	35	6	-0.721816	
4	34	5	5.024396	
4	34	4	3.081103	
4	33	3	-13.136229	
4	33	2	-11.775612	
4	32	1	-47.291504	
3	32	10	2.024738	
3	32	9	11.312187	
3	31	8	3.570883	
3	30	7	17.765360	
3	29	6	-1.261147	
3	29	5	-0.043082	
3	28	4	-2.755364	
3	28	3	-1.900638	
3	27	2	1.798670	
3	27	1	2.848202	
2	27	13	2.818510	
2	26	12	8.938567	
2	25	11	6.100952	
2	24	10	1.834773	
2	24	9	1.973507	
2	23	8	2.638782	
2	23	7	2.733194	
2	22	6	2.343994	
2	22	5	2.376667	
2	21	4	4.820333	
2	20	3	6.173046	
2	19	2	1.565621	
2	19	1	1.562172	
1	19	6	0.390509	
1	18	5	-1.470921	
1	18	4	-2.156201	
1	17	3	0.713036	
1	17	2	0.593525	
1	16	1	-3.477870	
