k	j	i	s	
10	91	6	-0.902664	
10	90	5	-1.412719	
10	90	4	-1.868137	
10	89	3	-0.560073	
10	89	2	-0.819758	
10	88	1	-3.436981	
9	88	9	-1.952358	
9	88	8	-2.915540	
9	87	7	-1.605390	
9	87	6	-2.104726	
9	86	5	-2.007836	
9	86	4	-2.520936	
9	85	3	-3.277525	
9	85	2	-3.137060	
9	84	1	-8.623558	
8	84	7	-3.221536	
8	84	6	-4.016500	
8	83	5	-3.035710	
8	83	4	-1.762320	
8	82	3	-1.792313	
8	82	2	-0.659261	
8	81	1	-0.784660	
7	81	9	-1.809892	
7	81	8	-1.610062	
7	80	7	-1.301543	
7	80	6	-1.342675	
7	79	5	-1.630065	
7	79	4	-1.834405	
7	78	3	-0.788942	
7	78	2	-1.450431	
7	77	1	-1.320601	
6	77	8	1.231114	
6	76	7	5.521723	
6	75	6	8.745234	
6	74	5	5.697188	
6	73	4	5.085130	
6	72	3	5.209327	
6	71	3	9.089808	
6	70	2	2.085648	
6	70	1	1.526655	
5	70	14	1.305551	
5	69	13	0.218520	
5	69	12	0.517238	
5	68	11	1.757327	
5	68	10	1.793153	
5	67	9	2.605501	
5	67	8	2.660932	
5	66	7	3.850784	
5	66	6	3.971263	
5	65	5	4.014462	
5	65	4	4.165586	
5	64	3	10.107490	
5	63	2	4.523963	
5	63	1	4.543650	
4	63	9	2.896469	
4	62	8	4.727822	
4	62	7	11.072849	
4	61	6	25.908722	
4	60	5	24.149721	
4	59	4	11.814449	
4	58	3	-2.968822	
4	57	2	4.509737	
4	56	1	-14.596612	
3	56	10	-5.391801	
3	55	10	-7.017482	
3	54	9	-14.905865	
3	53	9	-5.608124	
3	52	8	-1.786002	
3	51	8	0.691505	
3	50	7	0.350512	
3	49	6	5.086574	
3	49	5	2.994855	
3	48	4	5.567402	
3	48	3	5.067916	
3	47	2	3.130291	
3	47	1	0.473975	
2	47	13	3.912232	
2	46	12	3.789793	
2	46	11	3.570846	
2	45	10	3.270694	
2	45	9	2.964146	
2	44	8	4.481910	
2	44	7	4.460844	
2	43	6	3.988717	
2	43	5	4.002236	
2	42	4	4.987233	
2	42	3	4.943052	
2	41	2	4.380374	
2	41	1	4.108099	
1	41	6	1.669102	
1	40	5	6.770731	
1	40	4	10.638152	
1	39	3	4.662555	
1	38	2	17.656845	
1	37	2	1.537665	
1	36	1	-5.170805	
