k	j	i	s	
10	103	6	-0.775936	
10	103	5	-0.903307	
10	102	4	-0.318204	
10	102	3	-0.288224	
10	101	2	-0.063111	
10	101	1	-0.047893	
9	101	9	0.362870	
9	100	8	0.662346	
9	100	7	0.250526	
9	99	6	1.780496	
9	98	5	1.157919	
9	98	4	1.020379	
9	97	3	3.818312	
9	96	2	5.188997	
9	95	2	1.604596	
9	95	1	2.657350	
8	95	7	2.496468	
8	94	6	-0.630227	
8	93	6	-2.333381	
8	92	5	1.055375	
8	91	5	-3.492945	
8	90	4	-0.631877	
8	89	4	1.909179	
8	88	3	3.423991	
8	87	3	1.661696	
8	86	2	3.578280	
8	85	2	0.574744	
8	85	1	1.487607	
7	85	9	0.368050	
7	84	8	0.894024	
7	84	7	1.177263	
7	83	6	1.060231	
7	83	5	1.750865	
7	82	4	3.295238	
7	81	3	6.088887	
7	80	2	5.424067	
7	79	2	4.777278	
7	78	1	3.837331	
6	78	8	-4.046857	
6	77	8	-1.380718	
6	76	7	0.912332	
6	75	7	5.502946	
6	74	6	8.601875	
6	73	5	1.416828	
6	73	4	0.456985	
6	72	3	1.032965	
6	72	2	-2.153954	
6	71	1	-1.302496	
5	71	14	-0.605178	
5	71	13	2.851200	
5	70	12	3.126650	
5	70	11	1.656059	
5	69	10	0.043417	
5	69	9	-0.106586	
5	68	8	0.693417	
5	68	7	0.585531	
5	67	6	0.337405	
5	67	5	0.357497	
5	66	4	1.377573	
5	66	3	1.435715	
5	65	2	1.332699	
5	65	1	1.449264	
4	65	9	-0.378052	
4	64	8	1.872028	
4	64	7	7.965812	
4	63	6	13.134607	
4	62	5	12.671575	
4	61	5	2.030444	
4	60	4	-4.129079	
4	60	3	-1.967397	
4	59	2	-0.500772	
4	58	1	-4.626630	
3	58	10	-3.718997	
3	57	10	-5.233425	
3	56	9	-7.279016	
3	55	9	-2.325517	
3	55	8	-5.162004	
3	54	7	-8.062442	
3	53	7	-0.952543	
3	52	6	-1.249566	
3	52	5	-0.158291	
3	51	4	-9.238548	
3	50	3	-1.963355	
3	50	2	-2.627184	
3	49	1	-15.185110	
2	49	13	-3.498512	
2	48	12	3.712639	
2	47	11	2.691169	
2	46	10	1.544441	
2	46	9	1.183243	
2	45	8	1.195753	
2	45	7	0.870685	
2	44	6	1.502353	
2	44	5	1.045991	
2	43	4	2.036058	
2	43	3	0.935007	
2	42	2	1.446385	
2	42	1	0.502812	
1	42	6	4.690339	
1	41	5	7.852330	
1	41	4	9.455139	
1	40	3	14.157383	
1	39	3	18.581757	
1	38	2	12.773325	
1	37	2	7.425570	
1	36	1	1.330205	
