k	j	i	s	
10	78	6	-1.664146	
10	77	5	-0.910198	
10	77	4	-1.254201	
10	76	3	-1.128400	
10	76	2	-1.374146	
10	75	1	-2.723303	
9	75	9	-2.912249	
9	75	8	-2.400315	
9	74	7	-2.556984	
9	74	6	-2.380547	
9	73	5	-2.308430	
9	73	4	-2.914142	
9	72	3	-3.245887	
9	72	2	-3.509745	
9	71	1	-7.366207	
8	71	7	-2.958534	
8	71	6	-3.273694	
8	70	5	-3.033460	
8	70	4	-1.920695	
8	69	3	-2.426273	
8	69	2	-2.008200	
8	68	1	-1.706744	
7	68	9	-1.167237	
7	68	8	-1.206883	
7	67	7	-1.605197	
7	66	6	-0.706305	
7	66	5	-0.602130	
7	65	4	-4.118704	
7	64	3	2.813029	
7	63	3	2.118739	
7	62	2	2.145549	
7	61	2	-3.616573	
7	60	1	-0.289813	
6	60	8	3.337310	
6	59	7	11.099791	
6	58	6	13.612568	
6	57	6	11.955310	
6	56	5	10.878930	
6	55	4	12.200061	
6	54	3	12.280235	
6	53	3	9.086318	
6	52	2	3.618778	
6	52	1	4.264458	
5	52	14	2.422132	
5	51	13	2.416382	
5	51	12	2.727458	
5	50	11	3.177598	
5	50	10	3.331143	
5	49	9	1.359955	
5	49	8	1.854024	
5	48	7	0.548854	
5	48	6	0.624408	
5	47	5	2.606098	
5	46	4	3.639187	
5	45	4	0.544105	
5	44	3	1.556378	
5	43	3	0.195309	
5	42	2	1.157747	
5	41	2	-2.150684	
5	40	1	-1.148120	
4	40	9	4.781499	
4	39	8	6.022727	
4	38	7	-0.712037	
4	38	6	-6.786319	
4	37	5	-1.524798	
4	37	4	-3.174049	
4	36	3	-10.800000	
4	36	2	-5.059511	
4	35	1	-35.599400	
3	35	10	0.657227	
3	35	9	2.829112	
3	34	8	-1.246938	
3	34	7	3.754370	
3	33	6	0.127207	
3	33	5	-1.412014	
3	32	4	0.439864	
3	32	3	-1.038159	
3	31	2	-0.800696	
3	31	1	-1.295697	
2	31	13	1.875157	
2	30	12	1.845951	
2	30	11	1.875274	
2	29	10	0.614137	
2	29	9	0.502836	
2	28	8	0.555787	
2	28	7	0.729062	
2	27	6	0.494420	
2	27	5	0.655299	
2	26	4	0.270504	
2	26	3	0.301993	
2	25	2	-1.099436	
2	25	1	-0.375274	
1	25	6	0.161125	
1	24	5	-2.665299	
1	24	4	-3.542498	
1	23	3	-1.958051	
1	23	2	-1.146982	
1	22	1	-2.922920	
