k	j	i	s	
10	67	6	-1.224421	
10	67	5	-1.297711	
10	66	4	-1.013091	
10	66	3	-0.862114	
10	65	2	-0.763319	
10	65	1	-0.714529	
9	65	9	0.570653	
9	64	8	-0.381566	
9	64	7	-0.168571	
9	63	6	3.831554	
9	62	5	2.219932	
9	61	4	3.974332	
9	60	3	3.492733	
9	59	3	7.169156	
9	58	2	3.097373	
9	57	2	1.942089	
9	57	1	3.115158	
8	57	7	1.219777	
8	56	6	-0.517253	
8	55	5	1.466351	
8	54	4	2.379562	
8	53	4	4.231508	
8	52	3	5.613264	
8	51	3	4.717901	
8	50	2	3.462343	
8	49	2	0.760505	
8	49	1	2.159694	
7	49	9	1.211388	
7	48	8	0.752790	
7	48	7	0.912387	
7	47	6	0.183755	
7	47	5	0.816458	
7	46	4	1.951688	
7	45	3	7.151616	
7	44	2	2.752568	
7	43	2	3.471624	
7	42	1	4.241833	
6	42	8	1.365832	
6	41	8	10.134844	
6	40	7	5.759918	
6	40	6	5.637067	
6	39	5	4.876429	
6	39	4	1.507749	
6	38	3	1.149211	
6	38	2	-1.404898	
6	37	1	-2.487693	
5	37	14	2.259928	
5	37	13	1.456314	
5	36	12	4.506093	
5	36	11	2.883428	
5	35	10	3.028045	
5	35	9	2.642572	
5	34	8	2.965371	
5	34	7	2.815829	
5	33	6	3.882040	
5	33	5	3.843471	
5	32	4	4.468699	
5	32	3	4.471018	
5	31	2	2.498755	
5	31	1	2.920484	
4	31	9	4.060009	
4	30	8	3.700189	
4	30	7	10.379155	
4	29	6	17.290800	
4	28	5	17.484747	
4	27	5	0.726488	
4	26	4	-7.124614	
4	25	4	4.329217	
4	24	3	35.314308	
4	23	2	1.721950	
4	22	1	35.602596	
3	22	10	-0.657292	
3	21	10	-2.360053	
3	20	9	38.400337	
3	19	8	6.719495	
3	18	7	41.169975	
3	17	6	5.164757	
3	17	5	5.748022	
3	16	4	2.322803	
3	16	3	2.269614	
3	15	2	5.414139	
3	15	1	0.293373	
2	15	13	3.371226	
2	14	12	2.324085	
2	14	11	2.371985	
2	13	10	1.719594	
2	13	9	1.391282	
2	12	8	2.339623	
2	12	7	2.348225	
2	11	6	0.291792	
2	11	5	0.562064	
2	10	4	1.302975	
2	10	3	1.722243	
2	9	2	3.033327	
2	9	1	2.796208	
1	9	6	-3.036456	
1	8	5	7.426243	
1	8	4	12.939143	
1	7	3	-1.995292	
1	6	2	25.988453	
1	5	1	-6.372963	
