k	j	i	s	
10	85	6	0.596811	
10	84	5	-0.858605	
10	83	4	-0.170338	
10	82	3	1.615746	
10	81	3	2.945045	
10	80	2	2.408597	
10	79	2	1.182057	
10	79	1	1.394164	
9	79	9	1.238586	
9	78	8	0.934471	
9	78	7	0.695303	
9	77	6	2.987158	
9	76	5	1.748014	
9	75	4	4.101456	
9	74	3	2.490717	
9	73	3	5.985349	
9	72	2	1.940522	
9	71	2	0.324026	
9	70	1	-0.396895	
8	70	7	-2.148350	
8	69	7	-5.451047	
8	68	6	-4.278689	
8	67	6	-4.499550	
8	66	5	-4.114131	
8	65	5	-4.177589	
8	64	4	-2.882378	
8	63	4	-0.901841	
8	62	3	1.433367	
8	61	3	0.672757	
8	60	2	1.368471	
8	60	1	1.150716	
7	60	9	0.727688	
7	59	8	-2.930208	
7	59	7	-2.832057	
7	58	6	-0.965927	
7	58	5	-0.346085	
7	57	4	-0.981200	
7	57	3	-0.958175	
7	56	2	4.752771	
7	55	2	0.692514	
7	55	1	1.061028	
6	55	8	-0.769639	
6	54	7	1.542244	
6	54	6	2.246108	
6	53	5	2.064469	
6	53	4	-0.805721	
6	52	3	0.164731	
6	52	2	-2.217364	
6	51	1	-6.272834	
5	51	14	2.484931	
5	51	13	-0.192894	
5	50	12	2.598140	
5	50	11	-0.301605	
5	49	10	1.259513	
5	49	9	0.706518	
5	48	8	1.351562	
5	48	7	1.081924	
5	47	6	2.846745	
5	47	5	2.829646	
5	46	4	4.042796	
5	46	3	3.830837	
5	45	2	3.805303	
5	45	1	4.014567	
4	45	9	2.406568	
4	44	8	3.291420	
4	44	7	9.652711	
4	43	6	24.375753	
4	42	5	20.513407	
4	41	4	9.836440	
4	41	3	-4.863900	
4	40	2	2.218060	
4	39	2	15.937166	
4	38	1	-27.559553	
3	38	10	-5.918147	
3	37	9	-3.051707	
3	36	8	-3.174920	
3	35	7	0.989524	
3	35	6	-3.909478	
3	34	5	0.788575	
3	33	5	-3.055848	
3	33	4	-6.779504	
3	32	3	0.392741	
3	32	2	0.176384	
3	31	1	-22.258553	
2	31	13	-2.975599	
2	30	12	0.577286	
2	30	11	0.065463	
2	29	10	-0.574463	
2	29	9	-1.240370	
2	28	8	-1.132230	
2	28	7	-1.401339	
2	27	6	-0.593408	
2	27	5	-0.614681	
2	26	4	0.317150	
2	26	3	0.273647	
2	25	2	2.020063	
2	25	1	2.020671	
1	25	6	-0.223066	
1	24	5	-1.720411	
1	24	4	-2.157441	
1	23	3	10.022280	
1	22	2	-2.873267	
1	21	2	5.329136	
1	20	1	-5.549759	
