k	j	i	s	
10	113	6	2.159179	
10	112	5	1.853125	
10	111	5	1.874132	
10	110	4	2.426117	
10	109	4	1.866719	
10	108	3	4.071796	
10	107	3	3.956862	
10	106	2	3.425332	
10	105	2	1.441950	
10	105	1	1.576398	
9	105	9	-0.299249	
9	104	8	0.161145	
9	104	7	0.246345	
9	103	6	1.388071	
9	102	5	3.352005	
9	101	5	9.095958	
9	100	4	6.275009	
9	99	3	8.238200	
9	98	2	3.729115	
9	97	2	6.880062	
9	96	1	0.433233	
8	96	7	0.595934	
8	95	7	6.633055	
8	94	6	4.521065	
8	93	5	6.832801	
8	92	4	8.780425	
8	91	4	9.204301	
8	90	3	10.398352	
8	89	3	8.662917	
8	88	2	7.658422	
8	87	2	1.834655	
8	87	1	2.881698	
7	87	9	0.510185	
7	86	8	0.435749	
7	85	8	1.612932	
7	84	7	1.188697	
7	83	7	4.785721	
7	82	6	3.153339	
7	81	6	4.876369	
7	80	5	-0.096667	
7	79	5	8.807775	
7	78	4	-1.062376	
7	77	4	6.556082	
7	76	3	-7.172782	
7	75	3	2.552203	
7	74	2	-4.008553	
7	73	2	-2.986072	
7	72	1	-9.254282	
6	72	8	-7.587603	
6	71	8	-9.407584	
6	70	7	-10.084775	
6	69	7	-8.035480	
6	68	6	-9.255237	
6	67	6	-6.666017	
6	66	5	-4.069231	
6	65	5	2.975255	
6	64	4	0.874282	
6	63	4	3.280370	
6	63	3	3.163137	
6	62	2	4.466067	
6	61	2	3.523537	
6	61	1	3.737534	
5	61	14	-0.466012	
5	60	13	0.657025	
5	60	12	0.747067	
5	59	11	2.780849	
5	58	10	4.237755	
5	57	10	2.207730	
5	57	9	2.024998	
5	56	8	2.451629	
5	56	7	2.292484	
5	55	6	1.168488	
5	55	5	1.091810	
5	54	4	1.688480	
5	54	3	1.713415	
5	53	2	1.148265	
5	53	1	1.389468	
4	53	9	-0.439762	
4	52	8	0.240544	
4	51	7	3.905895	
4	50	6	3.038073	
4	49	5	1.698906	
4	48	4	-8.776757	
4	47	3	-11.020807	
4	47	2	-4.313786	
4	46	1	-28.959209	
3	46	10	-1.668743	
3	45	9	-7.145515	
3	44	8	-7.719583	
3	43	7	-12.814065	
3	42	6	-2.606095	
3	41	6	3.317144	
3	40	5	20.885321	
3	39	5	9.276492	
3	39	4	7.160403	
3	38	3	22.928616	
3	37	3	13.949328	
3	36	2	15.333683	
3	35	2	6.484850	
3	35	1	9.372211	
2	35	13	3.458564	
2	34	12	4.721156	
2	34	11	5.294444	
2	33	10	4.324883	
2	33	9	4.069155	
2	32	8	3.267534	
2	32	7	3.397263	
2	31	6	3.782124	
2	31	5	3.937180	
2	30	4	3.175087	
2	30	3	3.280674	
2	29	2	3.106548	
2	29	1	2.761246	
1	29	6	3.498923	
1	28	5	11.594695	
1	27	4	19.138363	
1	26	3	23.356424	
1	25	3	17.055525	
1	24	2	19.470446	
1	23	2	5.781183	
1	22	1	4.405641	
