k	j	i	s	
10	108	6	1.254245	
10	107	6	1.222801	
10	106	5	3.504549	
10	105	5	0.834824	
10	104	4	4.382143	
10	103	4	1.658699	
10	102	3	3.894698	
10	101	3	1.942869	
10	100	2	3.170355	
10	99	2	0.253442	
10	98	1	1.991220	
9	98	9	2.173109	
9	97	9	2.238422	
9	96	8	2.523585	
9	95	8	3.229606	
9	95	7	2.595427	
9	94	6	10.499496	
9	93	6	11.137267	
9	92	5	8.366864	
9	91	4	10.594615	
9	90	3	14.161106	
9	89	3	5.930910	
9	88	2	5.168602	
9	87	2	1.166303	
9	86	1	-1.755072	
8	86	7	-3.941430	
8	85	7	2.883324	
8	84	6	1.620371	
8	83	5	2.117480	
8	82	4	2.790872	
8	81	3	1.551669	
8	81	2	1.403398	
8	80	1	1.678353	
7	80	9	-0.013245	
7	80	8	-0.465292	
7	79	7	-0.042190	
7	79	6	0.357592	
7	78	5	4.165668	
7	77	5	1.477892	
7	76	4	1.636193	
7	75	3	6.581262	
7	74	2	5.025037	
7	73	2	-0.194897	
7	72	1	5.271706	
6	72	8	4.032107	
6	71	8	-4.209896	
6	70	7	-1.203809	
6	69	7	-0.140206	
6	68	6	3.359581	
6	67	6	6.103361	
6	66	5	5.098811	
6	65	4	10.016672	
6	64	3	7.618227	
6	63	3	8.947311	
6	62	2	5.523401	
6	61	2	0.804523	
6	61	1	1.178603	
5	61	14	1.481840	
5	60	13	1.015727	
5	60	12	1.049390	
5	59	11	3.517347	
5	59	10	3.638261	
5	58	9	3.016167	
5	58	8	3.111432	
5	57	7	4.307453	
5	57	6	4.344292	
5	56	5	3.903232	
5	56	4	3.749946	
5	55	3	8.347065	
5	54	2	4.553503	
5	54	1	4.463336	
4	54	9	3.443875	
4	53	8	4.301741	
4	52	7	20.276825	
4	51	6	14.078842	
4	50	5	26.487120	
4	49	4	22.459415	
4	48	3	17.027061	
4	47	2	18.812767	
4	46	1	5.832345	
3	46	10	2.957824	
3	45	9	12.909446	
3	44	8	-2.200595	
3	43	7	21.185989	
3	42	6	-1.918631	
3	41	6	3.903858	
3	40	5	9.479930	
3	39	4	8.320146	
3	38	3	8.219806	
3	37	2	4.000681	
3	37	1	4.635419	
2	37	13	1.309724	
2	36	12	5.879951	
2	35	11	4.822928	
2	34	10	2.711149	
2	34	9	2.518428	
2	33	8	2.458551	
2	33	7	2.496933	
2	32	6	3.832449	
2	32	5	3.825335	
2	31	4	2.742056	
2	31	3	2.654367	
2	30	2	4.441518	
2	30	1	3.961146	
1	30	6	1.675337	
1	29	5	5.942076	
1	29	4	8.977377	
1	28	3	27.395977	
1	27	3	15.420339	
1	26	2	27.598589	
1	25	2	4.156321	
1	24	1	11.737977	
