k	j	i	s	
10	112	6	1.270966	
10	111	6	1.300516	
10	111	5	1.052432	
10	110	4	3.051248	
10	109	4	2.606052	
10	108	3	3.022477	
10	107	3	6.565562	
10	106	2	5.008843	
10	105	2	3.115788	
10	105	1	3.438155	
9	105	9	4.240329	
9	104	8	11.198648	
9	103	7	13.129675	
9	102	6	6.655056	
9	102	5	6.462022	
9	101	4	15.213181	
9	100	3	22.278374	
9	99	3	11.624542	
9	98	2	16.381699	
9	97	2	2.818889	
9	97	1	4.133873	
8	97	7	-0.581774	
8	96	6	0.430585	
8	95	6	1.273686	
8	95	5	1.193794	
8	94	4	2.640095	
8	93	4	2.406353	
8	92	3	2.871022	
8	91	3	4.389071	
8	90	2	1.460085	
8	89	2	3.904714	
8	88	1	2.393327	
7	88	9	-0.895202	
7	88	8	-1.135032	
7	87	7	-0.785418	
7	87	6	0.188346	
7	86	5	1.492865	
7	85	4	0.532602	
7	85	3	2.080765	
7	84	2	8.492939	
7	83	2	5.224324	
7	82	1	8.860247	
6	82	8	3.212222	
6	81	8	-0.713098	
6	80	7	-2.490465	
6	79	7	2.379810	
6	78	6	1.840037	
6	77	6	3.764321	
6	76	5	6.570903	
6	75	4	4.494952	
6	74	3	9.631606	
6	73	2	4.487819	
6	73	1	3.811380	
5	73	14	-0.133221	
5	72	13	-1.500481	
5	72	12	-1.258354	
5	71	11	-0.136835	
5	71	10	-0.256925	
5	70	9	0.044032	
5	70	8	0.127974	
5	69	7	0.502587	
5	69	6	0.497342	
5	68	5	1.438723	
5	68	4	1.512535	
5	67	3	2.048728	
5	67	2	2.092434	
5	66	1	2.140990	
4	66	9	1.115238	
4	66	8	1.056272	
4	65	7	8.213223	
4	65	6	7.177414	
4	64	5	15.091969	
4	63	5	12.020932	
4	62	4	6.480564	
4	61	3	12.147848	
4	60	2	14.747081	
4	59	1	0.168627	
3	59	10	1.269693	
3	59	9	0.723332	
3	58	8	0.493850	
3	57	8	0.451059	
3	57	7	0.169445	
3	56	6	2.886390	
3	55	6	-0.263359	
3	55	5	-0.994397	
3	54	4	8.403879	
3	53	4	1.655165	
3	53	3	1.467163	
3	52	2	4.808996	
3	52	1	3.489366	
2	52	13	3.402057	
2	51	12	2.863580	
2	51	11	2.990517	
2	50	10	3.521742	
2	50	9	3.222971	
2	49	8	3.548639	
2	49	7	3.628608	
2	48	6	4.447165	
2	48	5	4.594045	
2	47	4	4.476836	
2	47	3	4.566165	
2	46	2	4.821227	
2	46	1	4.716595	
1	46	6	2.782375	
1	45	5	11.591895	
1	44	4	44.594978	
1	43	3	10.032027	
1	42	2	46.470249	
1	41	2	5.238952	
1	40	1	20.048437	
