k	j	i	s	
10	134	6	1.300431	
10	133	6	4.991562	
10	132	5	0.170695	
10	131	5	4.985502	
10	130	4	0.620899	
10	129	4	6.464541	
10	128	3	-0.798273	
10	127	3	6.777588	
10	126	2	0.625943	
10	125	2	4.640447	
10	124	1	3.497718	
9	124	9	3.402990	
9	123	9	1.003257	
9	122	8	2.512023	
9	121	8	0.259571	
9	120	7	-0.131963	
9	119	7	-1.943267	
9	118	6	0.477321	
9	117	6	0.719442	
9	116	5	3.625645	
9	115	5	2.594091	
9	114	4	2.933202	
9	113	4	4.325653	
9	112	3	4.497069	
9	111	3	1.313923	
9	110	2	-1.379368	
9	109	2	-0.958161	
9	108	1	0.104491	
8	108	7	0.295466	
8	107	7	-1.255845	
8	106	6	-0.894109	
8	105	6	-3.095181	
8	104	5	0.673175	
8	103	5	0.319385	
8	102	4	2.077353	
8	101	4	2.901126	
8	100	3	0.791245	
8	99	3	-0.307370	
8	99	2	-0.637250	
8	98	1	-2.410921	
7	98	9	-2.013738	
7	97	8	-0.215496	
7	97	7	0.174366	
7	96	6	-1.117536	
7	95	6	-0.223283	
7	94	5	-0.554522	
7	93	5	-2.445586	
7	92	4	-2.122828	
7	91	4	-0.568419	
7	90	3	2.331175	
7	89	3	1.637960	
7	88	2	0.868261	
7	87	2	-2.873589	
7	86	1	-3.383046	
6	86	8	-1.333607	
6	85	8	1.605657	
6	84	7	-0.723751	
6	83	7	-1.478105	
6	83	6	-1.714112	
6	82	5	-1.301006	
6	81	5	0.651234	
6	80	4	0.027019	
6	79	3	-0.038770	
6	79	2	-0.131289	
6	78	1	0.381802	
5	78	14	4.917372	
5	77	13	0.875733	
5	77	12	1.019367	
5	76	11	2.284452	
5	76	10	2.487224	
5	75	9	1.919622	
5	75	8	2.003540	
5	74	7	6.473583	
5	73	6	2.723108	
5	73	5	2.704476	
5	72	4	9.165562	
5	71	4	7.765333	
5	70	3	9.265026	
5	69	3	10.643679	
5	68	2	4.660255	
5	68	1	4.627284	
4	68	9	2.520934	
4	67	8	2.978124	
4	67	7	5.202684	
4	66	6	23.387075	
4	65	5	21.795593	
4	64	4	30.632036	
4	63	3	19.833946	
4	62	2	34.196503	
4	61	2	-5.411347	
4	61	1	6.514124	
3	61	10	-0.454942	
3	60	9	7.371317	
3	59	9	0.672586	
3	59	8	-1.235438	
3	58	7	10.788033	
3	57	7	0.422813	
3	57	6	-0.119450	
3	56	5	3.952069	
3	55	4	0.769855	
3	54	3	7.864089	
3	53	3	-3.384043	
3	52	2	4.483025	
3	51	2	0.901931	
3	50	1	3.959566	
2	50	13	4.721901	
2	49	13	5.424240	
2	48	12	1.127554	
2	48	11	0.912039	
2	47	10	1.237430	
2	47	9	1.065723	
2	46	8	1.604128	
2	46	7	1.496822	
2	45	6	0.603746	
2	45	5	0.598208	
2	44	4	0.591158	
2	44	3	0.829382	
2	43	2	-0.472746	
2	43	1	0.180693	
1	43	6	-1.153360	
1	42	5	-1.057461	
1	42	4	-3.803174	
1	41	3	-2.855175	
1	41	2	0.413596	
1	40	1	-6.217280	
