k	j	i	s	
10	121	6	5.312532	
10	120	5	-3.946064	
10	119	5	6.837384	
10	118	4	-1.633580	
10	117	4	7.966587	
10	116	3	0.046897	
10	115	3	4.610633	
10	114	2	1.388123	
10	113	2	0.544290	
10	113	1	1.029724	
9	113	9	-0.934323	
9	112	8	-0.302432	
9	111	8	0.159831	
9	110	7	-0.810401	
9	109	6	0.601547	
9	108	5	1.305366	
9	107	5	1.856783	
9	106	4	2.043068	
9	105	4	2.515968	
9	104	3	4.451045	
9	103	3	1.917402	
9	102	2	1.348344	
9	102	1	1.230946	
8	102	7	2.139050	
8	101	6	0.985564	
8	101	5	1.228869	
8	100	4	2.185387	
8	99	4	2.829050	
8	98	3	4.065006	
8	97	3	-0.129525	
8	96	2	1.756459	
8	95	2	3.566636	
8	94	1	-0.125894	
7	94	9	0.575022	
7	93	8	2.535636	
7	92	7	2.565942	
7	91	6	3.378555	
7	90	5	5.446815	
7	89	4	5.600840	
7	88	3	10.720564	
7	87	3	5.601523	
7	86	2	5.837234	
7	85	2	2.765316	
7	84	1	2.276753	
6	84	8	4.332904	
6	83	8	1.812968	
6	82	7	-0.345828	
6	81	7	0.469603	
6	80	6	2.934322	
6	79	5	4.541938	
6	78	4	6.231738	
6	77	4	2.855764	
6	77	3	2.607136	
6	76	2	7.045403	
6	75	2	3.353924	
6	75	1	2.903410	
5	75	14	2.597285	
5	74	13	1.357228	
5	74	12	1.368304	
5	73	11	2.714947	
5	73	10	2.692547	
5	72	9	2.751871	
5	72	8	2.834462	
5	71	7	2.877120	
5	71	6	2.962457	
5	70	5	2.728043	
5	70	4	2.754213	
5	69	3	3.833097	
5	69	2	3.827850	
5	68	1	5.328038	
4	68	9	1.000832	
4	68	8	2.269754	
4	67	7	11.011554	
4	67	6	11.999580	
4	66	5	13.538278	
4	65	4	24.336445	
4	64	3	16.824646	
4	63	3	16.662262	
4	62	2	24.270430	
4	61	1	3.896734	
3	61	10	3.262534	
3	60	9	9.297174	
3	59	8	0.259622	
3	58	7	6.936553	
3	57	6	6.921115	
3	56	5	3.661459	
3	55	4	2.972697	
3	54	3	3.432845	
3	53	3	5.198269	
3	52	2	3.736403	
3	52	1	3.956836	
2	52	13	3.212900	
2	51	12	1.535565	
2	51	11	1.436316	
2	50	10	1.927315	
2	50	9	1.723428	
2	49	8	1.639908	
2	49	7	1.559848	
2	48	6	3.254741	
2	48	5	3.116795	
2	47	4	2.821772	
2	47	3	2.735063	
2	46	2	2.831793	
2	46	1	2.514226	
1	46	6	1.306793	
1	45	5	7.863345	
1	44	4	29.026192	
1	43	3	2.062562	
1	42	2	30.662607	
1	41	2	1.689881	
1	40	1	13.736317	
