k	j	i	s	
10	95	6	2.587980	
10	94	5	1.819219	
10	93	4	6.425761	
10	92	3	1.221457	
10	91	3	7.834891	
10	90	2	0.261665	
10	89	2	4.607035	
10	89	1	4.380093	
9	89	9	2.573995	
9	88	8	4.437285	
9	87	7	8.290545	
9	86	6	7.561332	
9	86	5	6.881639	
9	85	4	13.929507	
9	84	3	16.232609	
9	83	3	8.283368	
9	82	2	15.665442	
9	81	2	4.553112	
9	80	1	0.190756	
8	80	7	4.990666	
8	79	7	5.121522	
8	78	6	1.978112	
8	78	5	2.872627	
8	77	4	7.772470	
8	76	3	7.835656	
8	75	3	6.790276	
8	74	2	4.731021	
8	73	2	3.485975	
8	73	1	4.435542	
7	73	9	1.124985	
7	72	8	0.460575	
7	72	7	0.918902	
7	71	6	0.857606	
7	71	5	2.377041	
7	70	4	5.988674	
7	69	4	5.916096	
7	68	3	6.229613	
7	67	3	-1.065745	
7	66	2	2.625618	
7	65	2	-1.871841	
7	64	1	-2.567021	
6	64	8	1.294202	
6	63	8	5.117565	
6	62	7	2.015814	
6	61	6	6.442085	
6	60	5	9.555161	
6	59	4	6.432231	
6	59	3	4.162556	
6	58	2	2.928873	
6	58	1	1.155928	
5	58	14	0.747358	
5	57	13	1.559817	
5	57	12	1.576368	
5	56	11	1.373219	
5	56	10	1.523298	
5	55	9	1.723905	
5	55	8	1.784840	
5	54	7	3.559090	
5	54	6	3.395851	
5	53	5	4.399986	
5	53	4	4.398237	
5	52	3	3.566386	
5	52	2	3.668910	
5	51	1	5.301841	
4	51	9	3.247712	
4	51	8	3.935176	
4	50	7	12.826591	
4	50	6	13.885104	
4	49	5	20.205902	
4	48	4	25.868237	
4	47	3	48.681007	
4	46	2	31.736458	
4	45	2	10.185776	
4	45	1	26.495981	
3	45	10	0.656006	
3	44	9	-16.388344	
3	43	9	20.765291	
3	42	8	-2.134795	
3	41	7	14.700593	
3	41	6	7.065486	
3	40	5	2.244248	
3	40	4	5.738475	
3	39	3	9.240384	
3	38	2	4.695305	
3	38	1	5.508095	
2	38	13	1.800392	
2	37	12	1.879549	
2	37	11	1.335264	
2	36	10	0.334825	
2	36	9	-0.158007	
2	35	8	0.135833	
2	35	7	-0.108838	
2	34	6	0.669448	
2	34	5	0.800713	
2	33	4	0.330751	
2	33	3	0.243821	
2	32	2	-0.383965	
2	32	1	-0.571193	
1	32	6	-1.221025	
1	31	5	5.198635	
1	31	4	15.430629	
1	30	3	-0.542156	
1	29	2	32.119858	
1	28	1	-2.190603	
