k	j	i	s	
10	104	6	6.956872	
10	103	6	0.401643	
10	103	5	0.364837	
10	102	4	7.475746	
10	101	4	0.356358	
10	100	3	8.363269	
10	99	3	1.686288	
10	98	2	4.014472	
10	98	1	4.491410	
9	98	9	1.563141	
9	97	8	1.567064	
9	97	7	1.290535	
9	96	6	7.489907	
9	95	5	9.818416	
9	94	4	8.891255	
9	93	3	11.260781	
9	92	2	8.848200	
9	91	2	4.732621	
9	91	1	6.299204	
8	91	7	4.413664	
8	90	6	8.629896	
8	89	6	6.257679	
8	88	5	7.652401	
8	87	4	8.122651	
8	86	3	7.125197	
8	85	3	8.361629	
8	84	2	10.959366	
8	83	2	4.886026	
8	83	1	5.587447	
7	83	9	-0.141785	
7	82	8	-0.683501	
7	82	7	0.001109	
7	81	6	-0.748115	
7	81	5	-0.144967	
7	80	4	5.508741	
7	79	3	5.659982	
7	78	2	7.903443	
7	77	2	3.046818	
7	76	1	0.386422	
6	76	8	0.163666	
6	75	8	2.109769	
6	74	7	6.970137	
6	73	7	12.010675	
6	72	6	20.621637	
6	71	5	13.198795	
6	70	4	9.734453	
6	70	3	5.639347	
6	69	2	6.882479	
6	69	1	2.702564	
5	69	14	2.633137	
5	68	13	3.734178	
5	68	12	4.262217	
5	67	11	2.537295	
5	67	10	2.367439	
5	66	9	2.368840	
5	66	8	2.276404	
5	65	7	3.281134	
5	65	6	3.549035	
5	64	5	3.668429	
5	64	4	3.743512	
5	63	3	4.182721	
5	63	2	4.199693	
5	62	1	4.559534	
4	62	9	3.523066	
4	62	8	5.293887	
4	61	7	3.561960	
4	61	6	7.017301	
4	60	5	25.591337	
4	59	4	25.934473	
4	58	3	26.242655	
4	57	2	26.823076	
4	56	1	20.385128	
3	56	10	4.369345	
3	55	9	24.390205	
3	54	8	1.077574	
3	53	7	29.632521	
3	52	6	4.877519	
3	52	5	5.298071	
3	51	4	5.714426	
3	51	3	4.932089	
3	50	2	7.352916	
3	49	2	5.299317	
3	49	1	5.285931	
2	49	13	1.674806	
2	48	12	2.600520	
2	47	11	7.101401	
2	46	10	2.588231	
2	45	9	1.537503	
2	45	8	1.372669	
2	44	7	1.803987	
2	44	6	1.814469	
2	43	5	3.665443	
2	43	4	3.473739	
2	42	3	3.214127	
2	42	2	2.696373	
2	41	1	4.247850	
1	41	6	4.927202	
1	41	5	3.681516	
1	40	4	28.314951	
1	39	3	19.410086	
1	38	2	36.652180	
1	37	2	15.698702	
1	36	1	17.414839	
