k	j	i	s	
10	185	6	-2.153438	
10	184	5	0.051769	
10	184	4	-0.698083	
10	183	3	-1.269939	
10	183	2	-1.171201	
10	182	1	-0.297014	
9	182	9	-0.009197	
9	182	8	0.420011	
9	181	7	-0.640632	
9	181	6	-1.595664	
9	180	5	-0.408828	
9	180	4	-0.034620	
9	179	3	-2.164387	
9	179	2	-1.998854	
9	178	1	-3.151368	
8	178	7	-0.582875	
8	178	6	-0.799830	
8	177	5	0.153088	
8	177	4	0.848269	
8	176	3	-0.353985	
8	175	2	1.417289	
8	175	1	2.296598	
7	175	9	-0.022885	
7	174	8	-3.009053	
7	174	7	-3.450629	
7	173	6	1.763546	
7	173	5	1.681347	
7	172	4	-2.312241	
7	171	3	10.063784	
7	170	2	-2.820544	
7	169	2	3.600611	
7	169	1	4.636156	
6	169	8	1.671458	
6	168	7	-0.552130	
6	168	6	-2.252215	
6	167	5	1.128464	
6	167	4	-2.088060	
6	166	3	-4.059862	
6	166	2	-4.409025	
6	165	1	-4.404386	
5	165	14	-2.893847	
5	165	13	-2.352570	
5	164	12	-2.039330	
5	164	11	-1.932490	
5	163	10	-0.837362	
5	163	9	-1.035534	
5	162	8	-0.674616	
5	162	7	-0.845698	
5	161	6	-0.433480	
5	161	5	-0.550986	
5	160	4	0.393032	
5	160	3	0.204859	
5	159	2	-0.616588	
5	159	1	-0.774709	
4	159	9	3.128169	
4	158	8	4.374530	
4	158	7	8.575092	
4	157	6	12.142155	
4	156	5	21.428164	
4	155	4	30.709442	
4	154	3	5.972879	
4	153	2	30.885511	
4	152	1	3.479299	
3	152	10	-0.301321	
3	151	9	22.295145	
3	150	8	-4.423698	
3	149	7	30.726196	
3	148	6	-2.967042	
3	147	6	2.902679	
3	146	5	-1.342052	
3	145	4	-0.609401	
3	144	3	-0.888920	
3	143	2	8.311295	
3	142	1	2.738858	
2	142	13	-0.237003	
2	142	12	-2.166166	
2	141	11	-3.114809	
2	141	10	-3.190719	
2	140	9	-2.799594	
2	140	8	-3.243564	
2	139	7	-4.312623	
2	139	6	-4.419159	
2	138	5	-3.631986	
2	138	4	-3.978681	
2	137	3	-3.221859	
2	137	2	-3.513418	
2	136	1	-4.718849	
1	136	6	0.664014	
1	136	5	0.950096	
1	135	4	-11.194720	
1	135	3	-12.355768	
1	134	2	9.070642	
1	133	1	-25.985935	
