k	j	i	s	
10	106	6	-2.176588	
10	105	5	-2.193334	
10	105	4	-2.379074	
10	104	3	-1.714582	
10	104	2	-2.203531	
10	103	1	-4.661404	
9	103	9	-1.152292	
9	103	8	-1.079700	
9	102	7	2.060012	
9	101	6	0.754430	
9	100	5	3.080988	
9	99	4	0.424790	
9	98	3	3.485788	
9	97	2	4.584917	
9	96	1	1.383833	
8	96	7	-2.048284	
8	95	7	1.872354	
8	94	6	-1.025759	
8	93	5	4.925357	
8	92	4	-1.373277	
8	91	3	3.521328	
8	90	2	-1.355977	
8	89	2	1.890929	
8	89	1	2.745595	
7	89	9	0.192376	
7	88	8	1.625271	
7	88	7	1.574145	
7	87	6	0.483219	
7	86	5	3.130079	
7	85	4	4.626924	
7	84	3	12.426171	
7	83	3	8.986783	
7	82	2	2.984112	
7	81	2	8.758720	
7	80	1	-2.344875	
6	80	8	1.446260	
6	79	8	7.903403	
6	78	7	-1.625452	
6	77	7	9.190639	
6	76	6	19.488743	
6	75	5	10.573766	
6	74	4	16.928043	
6	73	3	12.259025	
6	72	2	11.195127	
6	72	1	8.772314	
5	72	14	1.773991	
5	71	13	2.506651	
5	71	12	3.016576	
5	70	11	3.465392	
5	70	10	3.722702	
5	69	9	3.362547	
5	69	8	3.560152	
5	68	7	3.388443	
5	68	6	3.614192	
5	67	5	3.327918	
5	67	4	3.401745	
5	66	3	3.436731	
5	66	2	3.416528	
5	65	1	4.544257	
4	65	9	0.412205	
4	65	8	2.203955	
4	64	7	4.274044	
4	64	6	10.061597	
4	63	5	23.636786	
4	62	4	11.610295	
4	61	4	7.780577	
4	60	3	48.073959	
4	59	2	19.325020	
4	58	1	30.644989	
3	58	10	2.189458	
3	57	10	5.206964	
3	56	9	32.544064	
3	55	8	7.403501	
3	54	7	31.485640	
3	53	6	0.961169	
3	53	5	3.538300	
3	52	4	3.902727	
3	52	3	4.471814	
3	51	2	7.143157	
3	51	1	5.314089	
2	51	13	3.204591	
2	50	12	3.155273	
2	50	11	2.813967	
2	49	10	3.800857	
2	49	9	3.398170	
2	48	8	2.480240	
2	48	7	2.193554	
2	47	6	0.675912	
2	47	5	0.414582	
2	46	4	1.370974	
2	46	3	1.560337	
2	45	2	2.554810	
2	45	1	3.315920	
1	45	6	3.179525	
1	44	5	-0.193549	
1	44	4	3.457968	
1	43	3	8.216352	
1	42	2	7.211904	
1	41	1	3.483222	
