k	j	i	s	
10	162	6	5.632021	
10	161	6	2.518601	
10	160	5	5.166636	
10	159	5	8.192218	
10	158	4	5.728502	
10	157	4	7.984147	
10	156	3	3.416894	
10	155	3	8.267509	
10	154	2	2.768499	
10	153	2	6.983958	
10	152	1	4.186293	
9	152	9	0.690138	
9	151	9	2.254418	
9	150	8	3.337040	
9	149	8	3.253952	
9	149	7	2.941511	
9	148	6	11.182512	
9	147	6	9.362669	
9	146	5	16.746653	
9	145	4	12.091939	
9	144	3	22.394672	
9	143	3	5.439296	
9	142	2	5.662629	
9	142	1	8.624473	
8	142	7	3.769376	
8	141	6	-4.521115	
8	140	5	6.472193	
8	139	5	2.285443	
8	138	4	0.741548	
8	137	4	-0.545594	
8	136	3	2.778959	
8	135	3	1.594774	
8	134	2	4.765954	
8	133	2	3.195588	
8	133	1	4.137182	
7	133	9	-1.166468	
7	132	8	-0.530698	
7	132	7	-1.675650	
7	131	6	1.191114	
7	131	5	2.160829	
7	130	4	0.502761	
7	130	3	4.456427	
7	129	2	14.473829	
7	128	1	10.205227	
6	128	8	5.355830	
6	127	8	7.087323	
6	126	7	6.607742	
6	125	7	20.691919	
6	124	6	12.469157	
6	123	6	11.126136	
6	122	5	2.850552	
6	122	4	3.039670	
6	121	3	10.555262	
6	120	2	11.572076	
6	119	2	6.612059	
6	119	1	7.946770	
5	119	14	-0.314226	
5	118	13	1.473681	
5	118	12	1.779919	
5	117	11	1.514663	
5	117	10	1.335968	
5	116	9	2.112302	
5	116	8	1.966099	
5	115	7	1.943912	
5	115	6	1.933773	
5	114	5	2.641769	
5	114	4	2.755927	
5	113	3	2.215065	
5	113	2	2.207027	
5	112	1	2.168983	
4	112	9	1.999366	
4	112	8	2.426825	
4	111	7	4.216071	
4	111	6	4.015212	
4	110	5	12.052241	
4	109	5	2.449465	
4	108	4	2.383100	
4	108	3	1.282571	
4	107	2	-4.355639	
4	106	1	4.201827	
3	106	10	-2.266658	
3	105	10	-5.178577	
3	104	9	-2.313978	
3	103	9	-2.754285	
3	103	8	-3.695595	
3	102	7	12.000313	
3	101	7	2.530184	
3	101	6	1.815814	
3	100	5	16.073336	
3	99	5	3.124861	
3	99	4	0.820698	
3	98	3	15.910033	
3	97	3	4.353466	
3	97	2	1.854031	
3	96	1	13.539962	
2	96	13	1.012735	
2	96	12	2.302936	
2	95	11	0.850241	
2	95	10	0.657552	
2	94	9	1.038009	
2	94	8	1.223077	
2	93	7	0.259983	
2	93	6	0.331012	
2	92	5	-0.314187	
2	92	4	0.062612	
2	91	3	-1.480684	
2	91	2	-0.959074	
2	90	1	-3.760400	
1	90	6	2.703646	
1	90	5	3.456104	
1	89	4	10.782997	
1	89	3	8.536749	
1	88	2	10.454459	
1	87	2	18.310061	
1	86	1	3.904984	
