k	j	i	s	
10	110	6	0.516545	
10	109	6	1.376158	
10	108	5	1.534720	
10	107	5	1.715666	
10	106	4	1.932473	
10	105	4	2.866472	
10	104	3	0.830477	
10	103	3	2.022282	
10	102	2	2.350048	
10	102	1	1.711808	
9	102	9	0.281854	
9	101	8	7.929324	
9	100	7	5.033673	
9	99	6	9.867877	
9	98	5	3.312279	
9	97	5	6.242008	
9	96	4	1.270128	
9	95	4	11.076741	
9	94	3	9.596050	
9	93	3	14.755774	
9	92	2	4.414945	
9	91	2	3.428979	
9	91	1	7.414756	
8	91	7	2.179758	
8	90	6	3.526105	
8	89	5	6.576171	
8	88	4	0.171076	
8	87	3	3.072782	
8	86	2	8.815666	
8	85	2	2.499902	
8	84	1	-0.697499	
7	84	9	-0.446030	
7	84	8	-3.759402	
7	83	7	-1.130569	
7	83	6	-0.385636	
7	82	5	0.249328	
7	82	4	2.050786	
7	81	3	5.757833	
7	80	2	9.162219	
7	79	2	0.661426	
7	78	1	7.108157	
6	78	8	9.075132	
6	77	8	9.862802	
6	77	7	7.722379	
6	76	6	10.689260	
6	76	5	8.568786	
6	75	4	3.643230	
6	75	3	1.609554	
6	74	2	1.972870	
6	74	1	2.151824	
5	74	14	3.302863	
5	73	13	1.035108	
5	73	12	0.755928	
5	72	11	3.395371	
5	72	10	3.312015	
5	71	9	3.169549	
5	71	8	2.962561	
5	70	7	3.081149	
5	70	6	3.147964	
5	69	5	2.452727	
5	69	4	2.461524	
5	68	3	1.892503	
5	68	2	1.947490	
5	67	1	2.450174	
4	67	9	0.593105	
4	67	8	2.456190	
4	66	7	3.196136	
4	66	6	8.010535	
4	65	5	16.743563	
4	64	4	3.553620	
4	64	3	0.510323	
4	63	2	11.916407	
4	62	1	3.811503	
3	62	10	-1.123275	
3	62	9	-2.431876	
3	61	8	-3.827852	
3	61	7	-0.508805	
3	60	6	-2.750416	
3	60	5	-5.150089	
3	59	4	-5.324440	
3	59	3	-0.236823	
3	58	2	-12.129204	
3	57	1	-7.793811	
2	57	13	1.021315	
2	57	12	-1.357726	
2	56	11	-1.180468	
2	56	10	-1.339357	
2	55	9	-0.955631	
2	55	8	-1.577296	
2	54	7	-0.520058	
2	54	6	-1.065959	
2	53	5	1.440994	
2	53	4	1.015754	
2	52	3	1.921927	
2	52	2	0.750467	
2	51	1	2.618741	
1	51	6	8.741786	
1	51	5	8.601149	
1	50	4	46.906326	
1	49	4	17.246536	
1	49	3	16.133301	
1	48	2	44.645515	
1	47	2	35.410805	
1	46	1	24.996372	
