k	j	i	s	
10	82	6	1.087643	
10	81	6	-0.259082	
10	80	5	5.355289	
10	79	5	0.583281	
10	78	4	3.933166	
10	77	4	-1.514249	
10	76	3	1.051106	
10	75	3	-1.952016	
10	74	2	0.094770	
10	73	2	-0.600273	
10	72	1	0.391341	
9	72	9	-1.690541	
9	71	9	4.082920	
9	70	8	2.570253	
9	69	7	2.302376	
9	69	6	2.069740	
9	68	5	6.582622	
9	67	5	4.364857	
9	66	4	10.852327	
9	65	3	9.084429	
9	64	2	12.874256	
9	63	2	2.383316	
9	63	1	4.158240	
8	63	7	-1.110277	
8	62	6	-0.441830	
8	62	5	0.316972	
8	61	4	0.525967	
8	60	3	0.188315	
8	59	2	0.051120	
8	58	1	-0.446795	
7	58	9	-1.853781	
7	58	8	-0.762389	
7	57	7	0.270453	
7	56	6	4.047811	
7	55	6	6.261083	
7	54	5	0.473430	
7	53	5	1.177964	
7	52	4	6.656553	
7	51	3	2.653226	
7	50	2	9.339942	
7	49	2	-4.235333	
7	48	1	5.875021	
6	48	8	3.845651	
6	47	8	3.434368	
6	46	7	11.001151	
6	45	7	4.005432	
6	44	6	7.041460	
6	43	6	11.211330	
6	42	5	9.895335	
6	41	5	5.818783	
6	40	4	9.547062	
6	39	3	9.449620	
6	38	2	18.605116	
6	37	2	5.016825	
6	37	1	6.596117	
5	37	14	1.931009	
5	36	13	2.654528	
5	36	12	3.052841	
5	35	11	3.387413	
5	35	10	3.429437	
5	34	9	3.230545	
5	34	8	3.268988	
5	33	7	3.406355	
5	33	6	3.597693	
5	32	5	3.463521	
5	32	4	3.519371	
5	31	3	6.915746	
5	30	2	4.780570	
5	30	1	5.124681	
4	30	9	2.701239	
4	29	8	2.800887	
4	29	7	5.831143	
4	28	6	4.675321	
4	27	5	6.826127	
4	26	4	-1.571827	
4	25	3	5.773851	
4	24	2	-0.794718	
4	23	2	-3.566227	
4	22	1	-1.041647	
3	22	10	-3.425026	
3	21	9	-2.823717	
3	20	8	0.272779	
3	20	7	0.999281	
3	19	6	2.268645	
3	19	5	1.897741	
3	18	4	0.984508	
3	18	3	-2.853807	
3	17	2	3.669137	
3	17	1	3.681823	
2	17	13	3.419436	
2	16	12	1.212574	
2	16	11	0.442341	
2	15	10	1.001872	
2	15	9	0.719200	
2	14	8	1.201856	
2	14	7	1.040506	
2	13	6	0.387854	
2	13	5	0.305350	
2	12	4	-1.257678	
2	12	3	-1.124667	
2	11	2	1.917174	
2	11	1	2.636863	
1	11	6	0.982831	
1	10	5	-1.269358	
1	10	4	3.809283	
1	9	3	15.627703	
1	8	2	8.351586	
1	7	2	10.070556	
1	6	1	-1.905138	
