k	j	i	s	
10	122	6	4.368269	
10	121	6	-0.273808	
10	120	5	5.516167	
10	119	5	3.602316	
10	118	4	1.806330	
10	117	4	0.589858	
10	116	3	2.646524	
10	115	3	3.028260	
10	114	2	3.918715	
10	113	2	3.613244	
10	112	1	5.345617	
9	112	9	-0.361232	
9	111	9	4.579964	
9	110	8	3.468505	
9	110	7	3.535064	
9	109	6	7.981276	
9	108	5	6.329551	
9	107	5	5.860063	
9	107	4	4.547587	
9	106	3	18.607023	
9	105	3	21.031359	
9	104	2	12.738484	
9	103	2	3.372709	
9	103	1	7.390790	
8	103	7	2.736277	
8	102	6	1.201087	
8	101	5	6.467500	
8	100	4	9.433476	
8	99	4	6.827850	
8	98	3	6.848001	
8	97	3	8.415839	
8	96	2	5.591733	
8	95	2	2.278506	
8	94	1	-3.976534	
7	94	9	-1.748659	
7	94	8	-2.797899	
7	93	7	1.741334	
7	93	6	1.401289	
7	92	5	-0.846895	
7	92	4	-1.661138	
7	91	3	1.192953	
7	91	2	2.830046	
7	90	1	-2.340709	
6	90	8	8.861089	
6	89	8	4.289347	
6	88	7	5.604436	
6	87	7	18.227427	
6	86	6	24.918976	
6	85	6	8.086207	
6	85	5	7.346314	
6	84	4	15.386679	
6	83	4	8.104900	
6	83	3	7.395730	
6	82	2	17.216282	
6	81	2	9.172352	
6	81	1	9.816263	
5	81	14	3.058391	
5	80	13	4.064049	
5	80	12	4.875934	
5	79	11	5.128771	
5	79	10	5.039732	
5	78	9	3.952496	
5	78	8	3.904939	
5	77	7	4.279677	
5	77	6	4.410816	
5	76	5	3.845833	
5	76	4	3.916188	
5	75	3	10.059785	
5	74	2	4.761425	
5	74	1	4.874911	
4	74	9	2.501758	
4	73	8	2.748580	
4	73	7	5.766966	
4	72	6	17.954441	
4	71	5	11.839598	
4	70	4	8.815023	
4	69	4	0.562101	
4	69	3	-7.023324	
4	68	2	7.751751	
4	67	1	-18.703424	
3	67	10	-3.016306	
3	67	9	0.293162	
3	66	8	-0.228980	
3	65	7	-6.417718	
3	64	6	-13.048928	
3	63	6	7.499523	
3	62	5	3.985950	
3	61	5	10.982041	
3	60	4	3.174330	
3	60	3	0.954425	
3	59	2	7.632333	
3	59	1	4.402081	
2	59	13	1.198737	
2	58	12	0.742499	
2	58	11	-0.103825	
2	57	10	0.808344	
2	57	9	0.130896	
2	56	8	0.619361	
2	56	7	0.189837	
2	55	6	-0.095097	
2	55	5	-0.384517	
2	54	4	0.450159	
2	54	3	0.463508	
2	53	2	2.194453	
2	53	1	3.049928	
1	53	6	3.859500	
1	52	5	2.271240	
1	52	4	4.864283	
1	51	3	12.154436	
1	50	2	9.339458	
1	49	2	6.869922	
1	48	1	3.213443	
