k	j	i	s	
10	184	6	0.083223	
10	183	6	2.663232	
10	182	5	1.588532	
10	181	5	3.693740	
10	180	4	1.412706	
10	179	4	1.987488	
10	178	3	1.684572	
10	177	3	1.174160	
10	176	2	-0.199681	
10	175	2	1.015418	
10	174	1	1.120237	
9	174	9	0.215379	
9	173	9	4.964725	
9	172	8	5.443019	
9	172	7	4.777973	
9	171	6	16.750608	
9	170	5	10.840624	
9	169	4	20.225416	
9	168	3	21.660854	
9	167	3	25.008228	
9	166	2	20.305231	
9	165	2	6.979607	
9	165	1	10.305143	
8	165	7	4.735748	
8	164	6	3.189989	
8	163	5	8.389413	
8	162	4	3.348834	
8	161	4	3.662849	
8	160	3	5.713428	
8	159	3	8.649645	
8	158	2	9.255004	
8	157	2	3.714176	
8	157	1	4.146861	
7	157	9	-1.675337	
7	156	8	-3.687195	
7	156	7	-3.397287	
7	155	6	-5.051348	
7	154	5	-1.978603	
7	153	5	-6.353549	
7	152	4	-4.813240	
7	151	4	-5.708021	
7	150	3	-7.464335	
7	149	3	-10.020501	
7	148	2	-7.608614	
7	147	2	-9.794776	
7	146	1	-6.440865	
6	146	8	-3.155594	
6	145	8	1.071370	
6	144	7	1.948302	
6	143	7	2.989712	
6	142	6	4.443038	
6	141	6	9.271637	
6	140	5	13.634754	
6	139	5	18.006617	
6	138	4	14.763462	
6	137	4	20.735531	
6	136	3	20.242546	
6	135	2	12.068827	
6	135	1	11.925297	
5	135	14	8.398445	
5	134	13	9.434933	
5	134	12	9.922386	
5	133	11	9.785567	
5	133	10	9.859080	
5	132	9	19.482647	
5	131	8	20.211817	
5	130	7	18.404865	
5	129	6	19.032242	
5	128	5	16.775839	
5	127	4	16.903238	
5	126	3	16.450745	
5	125	3	12.443739	
5	124	2	6.582804	
5	124	1	6.142453	
4	124	9	-0.295389	
4	123	8	-3.905906	
4	123	7	-2.701850	
4	122	6	-4.815004	
4	122	5	-3.665009	
4	121	4	6.007286	
4	121	3	15.693428	
4	120	2	-20.103306	
4	119	2	4.265292	
4	119	1	15.771480	
3	119	10	-0.671009	
3	118	9	-9.514972	
3	118	8	-0.663103	
3	117	7	4.838840	
3	117	6	5.657607	
3	116	5	5.215552	
3	116	4	7.565890	
3	115	3	9.028838	
3	114	2	7.299872	
3	114	1	6.929889	
2	114	13	5.183797	
2	113	12	4.518254	
2	113	11	3.903030	
2	112	10	4.941828	
2	112	9	4.505452	
2	111	8	4.835413	
2	111	7	4.822391	
2	110	6	6.715737	
2	110	5	6.863475	
2	109	4	5.269181	
2	109	3	5.513409	
2	108	2	5.944728	
2	108	1	5.513488	
1	108	6	2.455297	
1	107	5	14.957764	
1	106	4	26.685280	
1	105	4	17.076141	
1	105	3	16.563313	
1	104	2	28.142094	
1	103	2	33.876194	
1	102	1	12.883616	
