k	j	i	s	
10	118	6	3.086074	
10	117	6	4.494849	
10	116	5	5.669054	
10	115	5	4.363877	
10	114	4	4.745519	
10	113	4	5.688634	
10	112	3	3.067376	
10	111	3	3.331063	
10	110	2	1.095721	
10	109	2	1.717265	
10	108	1	0.726520	
9	108	9	-4.512416	
9	107	9	-2.810418	
9	106	8	-2.589907	
9	105	8	1.120480	
9	104	7	8.763432	
9	103	6	10.201216	
9	102	5	8.471802	
9	101	5	5.939335	
9	100	4	13.694107	
9	99	4	13.477954	
9	98	3	23.100525	
9	97	3	10.195850	
9	96	2	12.480514	
9	95	2	3.665393	
9	95	1	5.853404	
8	95	7	0.845302	
8	94	6	2.705739	
8	93	5	9.700321	
8	92	4	5.934093	
8	91	3	9.361634	
8	90	2	11.044266	
8	89	2	6.400006	
8	89	1	7.488572	
7	89	9	-3.103062	
7	88	8	-5.644495	
7	88	7	-4.759477	
7	87	6	-8.968156	
7	86	5	-10.319520	
7	85	5	-2.643785	
7	84	4	-8.741130	
7	83	4	-6.801407	
7	82	3	-16.446346	
7	81	3	-10.904490	
7	80	2	-10.689017	
7	79	2	-9.605200	
7	78	1	-4.526485	
6	78	8	-2.091142	
6	77	8	3.445576	
6	76	7	0.066160	
6	75	7	9.152989	
6	74	6	7.548925	
6	73	6	18.330976	
6	72	5	14.822948	
6	71	5	18.855566	
6	70	4	24.770203	
6	69	3	24.425879	
6	68	2	11.461890	
6	68	1	11.428823	
5	68	14	6.128268	
5	67	13	6.842422	
5	67	12	7.624146	
5	66	11	15.899066	
5	65	10	7.251582	
5	65	9	7.236968	
5	64	8	6.331096	
5	64	7	6.236658	
5	63	6	7.212035	
5	63	5	6.958317	
5	62	4	6.197394	
5	62	3	6.365972	
5	61	2	7.948725	
5	61	1	7.771132	
4	61	9	-0.641268	
4	60	8	-0.669528	
4	60	7	0.561990	
4	59	6	-0.207320	
4	59	5	0.370141	
4	58	4	5.031255	
4	57	3	38.943020	
4	56	2	-6.448760	
4	55	2	1.818485	
4	55	1	19.168142	
3	55	10	0.874153	
3	54	9	4.766870	
3	53	9	23.347733	
3	52	8	5.175656	
3	51	7	31.639736	
3	50	6	5.006299	
3	50	5	5.897154	
3	49	4	5.358604	
3	49	3	6.074988	
3	48	2	9.078586	
3	48	1	8.000529	
2	48	13	4.096580	
2	47	12	3.028780	
2	47	11	2.900584	
2	46	10	2.328910	
2	46	9	1.911367	
2	45	8	2.721658	
2	45	7	2.748764	
2	44	6	3.979333	
2	44	5	4.353137	
2	43	4	3.820623	
2	43	3	4.266411	
2	42	2	2.302220	
2	42	1	2.465333	
1	42	6	1.312137	
1	41	5	7.642116	
1	40	4	38.758484	
1	39	3	13.844457	
1	38	2	39.095932	
1	37	2	8.459681	
1	36	1	13.690533	
