k	j	i	s	
10	68	6	2.086550	
10	67	6	-0.217614	
10	67	5	-0.245531	
10	66	4	-0.183748	
10	65	4	1.204877	
10	64	3	1.751346	
10	63	3	4.113597	
10	62	2	2.421723	
10	61	2	2.587756	
10	61	1	2.886941	
9	61	9	1.356913	
9	60	8	6.391456	
9	59	7	7.828119	
9	58	6	4.104486	
9	58	5	3.768633	
9	57	4	10.785608	
9	56	3	17.288559	
9	55	3	11.494547	
9	54	2	10.186157	
9	53	2	6.557046	
9	52	1	2.003380	
8	52	7	1.213403	
8	51	6	0.022695	
8	51	5	0.184778	
8	50	4	-1.481583	
8	49	4	-2.350843	
8	48	3	-0.545441	
8	47	3	-1.946120	
8	46	2	2.284780	
8	46	1	2.767421	
7	46	9	0.881407	
7	45	8	-2.589110	
7	45	7	-1.047932	
7	44	6	-1.053250	
7	44	5	-0.210617	
7	43	4	0.416452	
7	43	3	1.480395	
7	42	2	5.403447	
7	41	2	2.147448	
7	41	1	3.519440	
6	41	8	4.052398	
6	40	7	1.231668	
6	40	6	0.116357	
6	39	5	3.083389	
6	39	4	-0.053295	
6	38	3	-0.500403	
6	38	2	-3.193226	
6	37	1	-4.390010	
5	37	14	2.146432	
5	37	13	2.884052	
5	36	12	2.296675	
5	36	11	4.939718	
5	35	10	4.452553	
5	35	9	3.815845	
5	34	8	4.233140	
5	34	7	4.047466	
5	33	6	3.460827	
5	33	5	3.659930	
5	32	4	4.741399	
5	32	3	4.726312	
5	31	2	5.136956	
5	31	1	4.969809	
4	31	9	3.441488	
4	30	8	5.853214	
4	30	7	10.546326	
4	29	6	11.473202	
4	28	5	21.365330	
4	27	4	11.334140	
4	26	3	26.102283	
4	25	2	18.805275	
4	24	1	16.864384	
3	24	10	-2.637857	
3	23	10	-1.071214	
3	22	9	11.702687	
3	21	8	8.717349	
3	20	7	9.084940	
3	20	6	3.894162	
3	19	5	0.857195	
3	19	4	-0.562465	
3	18	3	0.068613	
3	18	2	1.313805	
3	17	1	-5.041017	
2	17	13	1.446956	
2	17	12	4.355176	
2	16	11	3.739311	
2	16	10	3.121124	
2	15	9	3.898664	
2	15	8	3.911460	
2	14	7	2.895060	
2	14	6	2.992606	
2	13	5	2.648461	
2	13	4	2.657974	
2	12	3	1.868659	
2	12	2	1.969140	
2	11	1	1.409863	
1	11	6	4.985623	
1	11	5	5.439733	
1	10	4	5.857412	
1	9	3	19.721308	
1	8	2	8.638409	
1	7	2	13.528322	
1	6	1	9.711407	
