k	j	i	s	
10	83	6	-6.036272	
10	82	5	-2.204160	
10	82	4	-2.861143	
10	81	3	-1.589063	
10	81	2	-2.027849	
10	80	1	-6.647325	
9	80	9	0.755514	
9	80	8	0.756469	
9	79	7	1.397169	
9	79	6	0.768885	
9	78	5	-0.629941	
9	78	4	0.340457	
9	77	3	1.080312	
9	77	2	0.696344	
9	76	1	3.676412	
8	76	7	5.413051	
8	75	7	5.526119	
8	74	6	3.559813	
8	73	5	4.288479	
8	72	4	3.725006	
8	71	4	1.534360	
8	70	3	2.201925	
8	69	3	-2.325594	
8	68	2	-0.165611	
8	67	2	-4.148877	
8	66	1	-4.191301	
7	66	9	-1.648158	
7	65	9	-0.552315	
7	64	8	0.237935	
7	64	7	0.438889	
7	63	6	0.160663	
7	62	5	2.266838	
7	62	4	1.880123	
7	61	3	4.546928	
7	60	2	2.646959	
7	59	2	0.968225	
7	58	1	5.125170	
6	58	8	5.580914	
6	57	8	4.798368	
6	56	7	11.622723	
6	55	6	12.030910	
6	54	5	11.820592	
6	53	4	14.726814	
6	52	3	14.181251	
6	51	2	9.224210	
6	51	1	8.267572	
5	51	14	2.961259	
5	50	13	3.670917	
5	50	12	4.198322	
5	49	11	3.326549	
5	49	10	3.561798	
5	48	9	4.612677	
5	48	8	4.696438	
5	47	7	6.130752	
5	47	6	6.336560	
5	46	5	5.598465	
5	46	4	5.783419	
5	45	3	12.345528	
5	44	2	11.650067	
5	43	2	5.343247	
5	43	1	5.482230	
4	43	9	2.598671	
4	42	8	4.907547	
4	42	7	5.426570	
4	41	6	15.623896	
4	40	5	12.638776	
4	39	4	13.219104	
4	38	3	2.843524	
4	37	3	15.887074	
4	36	2	9.978283	
4	35	1	3.228312	
3	35	10	-1.972530	
3	34	9	-3.165354	
3	33	9	12.884541	
3	32	8	0.365653	
3	32	7	0.083725	
3	31	6	1.091628	
3	31	5	0.488908	
3	30	4	-2.992791	
3	30	3	-1.201527	
3	29	2	1.613502	
3	29	1	2.864209	
2	29	13	0.374484	
2	28	12	0.256160	
2	28	11	0.367253	
2	27	10	0.970101	
2	27	9	0.893539	
2	26	8	1.231155	
2	26	7	1.451739	
2	25	6	0.918010	
2	25	5	1.293542	
2	24	4	2.825718	
2	23	3	3.331566	
2	22	2	5.351625	
2	21	2	3.281127	
2	20	1	-0.413651	
1	20	6	1.816051	
1	19	6	-0.044219	
1	19	5	-1.083885	
1	18	4	9.986110	
1	17	4	12.411467	
1	16	3	1.615915	
1	15	2	10.858253	
1	14	1	0.165644	
