k	j	i	s	
10	55	6	1.585420	
10	54	5	-3.140692	
10	54	4	-4.114129	
10	53	3	1.283446	
10	53	2	1.147792	
10	52	1	-6.474659	
9	52	9	-2.264651	
9	52	8	-1.096473	
9	51	7	-4.411690	
9	51	6	-4.142415	
9	50	5	-1.133302	
9	50	4	-0.168422	
9	49	3	-5.384734	
9	48	2	3.377682	
9	47	1	-0.917128	
8	47	7	0.966322	
8	46	6	-0.676135	
8	46	5	-0.600191	
8	45	4	-0.805736	
8	44	3	-1.548745	
8	43	3	-3.669208	
8	42	2	-3.227162	
8	41	2	-5.756157	
8	40	1	-6.053547	
7	40	9	-2.712722	
7	40	8	-3.541674	
7	39	7	-2.982512	
7	39	6	-2.685329	
7	38	5	-7.132305	
7	37	5	-9.288801	
7	36	4	-6.634721	
7	35	3	-2.571401	
7	34	2	-2.745720	
7	33	2	-7.936245	
7	32	1	-3.427253	
6	32	8	1.169314	
6	31	7	-1.762223	
6	31	6	-2.568778	
6	30	5	1.966264	
6	29	5	0.789833	
6	28	4	2.859108	
6	27	4	1.242202	
6	26	3	1.023705	
6	25	3	0.513893	
6	24	2	2.504096	
6	23	1	0.281824	
5	23	14	-0.129127	
5	23	13	-0.645358	
5	22	12	0.574394	
5	22	11	-0.052426	
5	21	10	0.842458	
5	21	9	0.834656	
5	20	8	1.035794	
5	20	7	1.002824	
5	19	6	1.080292	
5	19	5	1.218259	
5	18	4	1.461636	
5	18	3	1.565145	
5	17	2	1.462889	
5	16	1	2.885811	
4	16	9	0.387716	
4	16	8	-0.145810	
4	15	7	10.434839	
4	14	6	16.057585	
4	13	5	3.936292	
4	12	4	14.994714	
4	11	3	19.008793	
4	10	2	16.291634	
4	9	2	-6.523193	
4	9	1	6.617517	
3	9	10	-1.755705	
3	8	9	-12.080201	
3	7	9	12.231778	
3	6	8	-5.990268	
3	5	7	15.841940	
3	4	7	-3.146411	
3	4	1	-3.675486	
2	4	13	-3.531812	
2	4	1	-0.707276	
1	4	6	-18.009586	
1	4	1	-17.233509	
