k	j	i	s	
10	75	6	-1.606702	
10	74	5	-1.866674	
10	74	4	-2.235117	
10	73	3	-1.788898	
10	73	2	-1.867811	
10	72	1	-5.458152	
9	72	9	-2.797319	
9	72	8	-2.909246	
9	71	7	-2.850344	
9	71	6	-1.785986	
9	70	5	-0.875803	
9	70	4	-2.034905	
9	69	3	-3.533802	
9	69	2	-3.468238	
9	68	1	-6.950173	
8	68	7	0.206339	
8	68	6	-2.072608	
8	67	5	-2.456194	
8	67	4	-1.950591	
8	66	3	-2.558128	
8	66	2	-3.161989	
8	65	1	-1.669475	
7	65	9	-2.960911	
7	65	8	-5.114263	
7	64	7	-4.251438	
7	64	6	-6.098870	
7	63	5	-4.027989	
7	63	4	-3.418997	
7	62	3	-4.621090	
7	62	2	-2.660227	
7	61	1	-5.030048	
6	61	8	0.229670	
6	61	7	-0.625020	
6	60	6	-0.915141	
6	59	6	5.438389	
6	58	5	7.047147	
6	57	4	6.150387	
6	56	3	4.732494	
6	55	2	3.984818	
6	55	1	4.177506	
5	55	14	2.448358	
5	54	13	5.086355	
5	54	12	5.563068	
5	53	11	3.792384	
5	53	10	3.661216	
5	52	9	4.289228	
5	52	8	4.230685	
5	51	7	4.912677	
5	51	6	5.101366	
5	50	5	5.192080	
5	50	4	5.357354	
5	49	3	11.135098	
5	48	2	4.937362	
5	48	1	5.157035	
4	48	9	2.327825	
4	47	8	3.264660	
4	47	7	5.704668	
4	46	6	-0.287634	
4	46	5	1.772339	
4	45	4	6.313670	
4	44	3	0.428806	
4	43	3	11.193366	
4	42	2	4.120396	
4	41	1	5.538208	
3	41	10	1.313761	
3	40	9	0.056651	
3	39	9	18.198036	
3	38	8	2.584405	
3	37	7	8.422370	
3	37	6	2.877211	
3	36	5	0.437427	
3	36	4	1.037916	
3	35	3	2.645759	
3	35	2	3.146603	
3	34	1	-0.235936	
2	34	13	-0.040069	
2	34	12	-0.610975	
2	33	11	-0.376478	
2	33	10	-0.190968	
2	32	9	0.241590	
2	32	8	0.311466	
2	31	7	-1.034591	
2	31	6	-1.059065	
2	30	5	-3.693324	
2	30	4	-3.475565	
2	29	3	-2.765218	
2	29	2	-2.070082	
2	28	1	-3.187852	
1	28	6	-2.359483	
1	28	5	-0.250283	
1	27	4	-4.832194	
1	27	3	-4.944875	
1	26	2	-1.183031	
1	25	1	-10.868270	
