k	j	i	s	
10	51	6	-3.361728	
10	50	5	-1.318537	
10	50	4	-1.708641	
10	49	3	-1.707383	
10	49	2	-1.634464	
10	48	1	-1.939252	
9	48	9	-1.603720	
9	48	8	-2.698944	
9	47	7	-3.184503	
9	47	6	-3.577932	
9	46	5	-3.155963	
9	46	4	-3.421730	
9	45	3	-3.311247	
9	45	2	-3.593016	
9	44	1	-7.186361	
8	44	7	-1.556890	
8	44	6	-2.688981	
8	43	5	-3.374722	
8	43	4	-3.081503	
8	42	3	-3.726766	
8	42	2	-3.852910	
8	41	1	-2.699675	
7	41	9	-2.052049	
7	41	8	-2.332507	
7	40	7	-3.540748	
7	40	6	-3.014412	
7	39	5	-2.111152	
7	39	4	-0.812872	
7	38	3	-3.040007	
7	38	2	-0.178096	
7	37	1	3.435962	
6	37	8	2.198782	
6	36	7	1.360033	
6	35	6	5.658272	
6	34	5	8.948696	
6	33	4	4.299273	
6	33	3	2.675898	
6	32	2	1.612451	
6	32	1	0.672038	
5	32	14	2.516986	
5	31	13	1.107815	
5	31	12	1.271183	
5	30	11	1.586435	
5	30	10	1.389523	
5	29	9	2.216946	
5	29	8	2.196087	
5	28	7	2.377811	
5	28	6	2.481417	
5	27	5	3.825275	
5	27	4	4.070084	
5	26	3	3.155554	
5	26	2	3.345646	
5	25	1	5.566755	
4	25	9	2.774317	
4	25	8	3.103290	
4	24	7	8.694599	
4	24	6	7.614337	
4	23	5	12.755941	
4	22	4	17.100998	
4	21	4	12.749352	
4	20	3	24.466923	
4	19	2	14.731878	
4	18	1	14.153942	
3	18	10	-3.865388	
3	17	10	-1.313688	
3	16	9	22.863941	
3	15	8	8.313141	
3	14	7	11.309426	
3	14	6	4.902016	
3	13	5	2.655879	
3	13	4	4.749668	
3	12	3	4.284110	
3	11	2	3.428439	
3	11	1	2.797494	
2	11	13	0.046236	
2	10	12	2.526152	
2	9	11	2.107551	
2	8	10	-0.261927	
2	8	9	-0.447694	
2	7	8	-1.392706	
2	7	7	-1.463580	
2	6	6	-3.022925	
2	6	5	-2.800785	
2	5	4	-2.535777	
2	5	3	-2.164729	
2	4	2	-3.414625	
2	4	1	-2.895713	
1	4	6	-4.799083	
1	4	1	5.895144	
