k	j	i	s	
10	82	6	-1.215457	
10	82	5	-1.115212	
10	81	4	-2.462838	
10	81	3	-2.194986	
10	80	2	-2.351809	
10	79	1	-6.093580	
9	79	9	-4.036308	
9	79	8	-4.061816	
9	78	7	-2.750108	
9	78	6	-3.266698	
9	77	5	-2.797596	
9	77	4	-2.565095	
9	76	3	-1.850649	
9	76	2	-2.983394	
9	75	1	-7.936400	
8	75	7	-2.770775	
8	74	6	0.606912	
8	73	5	-2.539538	
8	73	4	-2.084514	
8	72	3	0.790339	
8	71	2	-4.866608	
8	70	1	-2.507224	
7	70	9	-3.425321	
7	70	8	-3.924223	
7	69	7	-3.490385	
7	69	6	-3.920921	
7	68	5	-4.141462	
7	68	4	-2.767939	
7	67	3	-3.566856	
7	67	2	-4.070836	
7	66	1	-1.909559	
6	66	8	0.497061	
6	65	7	2.415676	
6	64	6	10.305156	
6	63	5	5.839203	
6	62	4	8.109774	
6	61	4	3.062247	
6	61	3	2.824567	
6	60	2	6.048944	
6	60	1	5.136806	
5	60	14	0.547001	
5	59	13	1.996566	
5	59	12	2.429902	
5	58	11	1.792554	
5	58	10	1.804930	
5	57	9	1.757121	
5	57	8	1.923980	
5	56	7	1.536471	
5	56	6	1.733728	
5	55	5	1.781081	
5	55	4	1.935513	
5	54	3	2.038495	
5	54	2	2.223276	
5	53	1	3.223153	
4	53	9	0.142325	
4	53	8	0.180794	
4	52	7	14.897488	
4	51	6	3.306092	
4	51	5	1.183804	
4	50	4	11.126084	
4	49	4	10.686421	
4	48	3	20.194708	
4	47	2	11.564404	
4	46	1	10.095991	
3	46	10	-1.494463	
3	45	10	-5.178987	
3	44	9	15.102329	
3	43	8	1.700109	
3	42	7	22.314690	
3	41	6	5.798393	
3	41	5	5.226390	
3	40	4	7.641992	
3	39	3	15.522011	
3	38	2	2.675989	
3	37	2	3.217649	
3	37	1	5.293087	
2	37	13	0.279818	
2	36	12	-0.243491	
2	36	11	-0.318257	
2	35	10	-3.232116	
2	35	9	-3.753431	
2	34	8	-2.346159	
2	34	7	-2.217762	
2	33	6	-1.023389	
2	33	5	-0.989680	
2	32	4	-1.661005	
2	32	3	-1.770038	
2	31	2	-0.463134	
2	31	1	0.438482	
1	31	6	-4.538581	
1	30	5	-8.538556	
1	30	4	-8.150539	
1	29	3	-2.969755	
1	29	2	0.025807	
1	28	1	-9.252951	
