k	j	i	s	
10	70	6	-1.918977	
10	69	5	-0.359098	
10	69	4	-1.130329	
10	68	3	-1.005017	
10	68	2	-1.440949	
10	67	1	-7.266109	
9	67	9	-2.998816	
9	67	8	-2.727694	
9	66	7	-1.399637	
9	66	6	-3.291830	
9	65	5	-2.080431	
9	65	4	-1.448086	
9	64	3	-0.209832	
9	63	3	0.699743	
9	63	2	0.085183	
9	62	1	-0.634019	
8	62	7	3.019760	
8	61	7	7.597545	
8	60	6	2.678841	
8	59	5	2.751068	
8	58	4	-2.637574	
8	57	4	1.667870	
8	56	3	-0.367916	
8	55	3	0.630432	
8	54	2	-2.000541	
8	53	2	-1.087420	
8	53	1	-0.628355	
7	53	9	-2.076968	
7	52	8	-1.521850	
7	52	7	-1.477584	
7	51	6	-1.379124	
7	51	5	-0.894020	
7	50	4	-5.576607	
7	49	4	2.866393	
7	48	3	-0.851626	
7	47	3	4.758705	
7	46	2	-1.045796	
7	45	2	-0.685097	
7	44	1	-10.093431	
6	44	8	-4.253780	
6	43	8	1.034298	
6	43	7	0.460962	
6	42	6	0.740881	
6	41	6	-1.686723	
6	40	5	4.281839	
6	39	4	-0.036783	
6	38	3	1.520559	
6	38	2	1.540627	
6	37	1	0.216143	
5	37	14	0.880174	
5	37	13	0.226032	
5	36	12	0.962956	
5	36	11	1.409379	
5	35	10	0.801915	
5	35	9	0.736051	
5	34	8	1.757789	
5	34	7	1.615162	
5	33	6	1.882826	
5	33	5	1.959773	
5	32	4	1.576762	
5	32	3	1.590904	
5	31	2	2.383337	
5	31	1	2.442587	
4	31	9	2.033789	
4	30	8	3.106339	
4	29	7	19.082603	
4	28	6	8.624807	
4	27	5	11.160855	
4	26	4	9.694393	
4	25	3	30.090515	
4	24	2	14.284561	
4	23	2	-8.135392	
4	22	1	-19.286160	
3	22	10	-6.217514	
3	21	9	17.786337	
3	20	8	-2.741996	
3	19	7	27.136492	
3	18	6	-3.652194	
3	17	5	2.690699	
3	17	4	1.112668	
3	16	3	7.032061	
3	15	2	2.297701	
3	15	1	0.405456	
2	15	13	-0.657520	
2	14	12	-2.079654	
2	14	11	-1.997482	
2	13	10	0.396371	
2	13	9	0.132788	
2	12	8	-2.537645	
2	12	7	-2.415637	
2	11	6	-1.656505	
2	11	5	-1.691728	
2	10	4	-1.812069	
2	10	3	-1.457960	
2	9	2	-0.182031	
2	9	1	0.128969	
1	9	6	-3.621273	
1	8	5	2.722277	
1	8	4	9.119810	
1	7	3	-12.888412	
1	6	2	17.220165	
1	5	1	-20.619537	
