k	j	i	s	
10	102	6	1.801192	
10	101	5	0.563328	
10	101	4	1.030842	
10	100	3	-1.702542	
10	99	3	-0.183738	
10	98	2	4.273429	
10	97	2	0.226016	
10	96	1	2.057286	
9	96	9	3.210674	
9	95	9	2.827455	
9	94	8	6.135029	
9	93	8	2.314619	
9	93	7	1.446453	
9	92	6	4.193023	
9	91	6	10.573871	
9	90	5	6.669344	
9	89	5	6.128733	
9	88	4	0.835411	
9	87	4	-0.335843	
9	86	3	1.491631	
9	85	3	-3.754743	
9	84	2	-3.852053	
9	83	2	-3.422891	
9	82	1	-8.610642	
8	82	7	-4.320446	
8	81	7	1.534181	
8	80	6	-0.923682	
8	80	5	-0.185257	
8	79	4	4.640898	
8	78	3	5.536668	
8	77	3	7.794197	
8	76	2	6.892564	
8	75	2	3.424598	
8	75	1	3.744241	
7	75	9	2.979783	
7	74	8	5.407189	
7	73	7	5.971834	
7	72	6	5.528872	
7	71	6	6.807854	
7	70	5	7.006881	
7	69	5	5.230534	
7	68	4	4.072904	
7	67	4	4.343225	
7	66	3	4.553565	
7	65	3	3.389340	
7	64	2	5.958007	
7	63	2	1.644314	
7	63	1	3.096985	
6	63	8	1.030502	
6	62	7	1.509641	
6	61	6	-2.570679	
6	60	5	-0.182073	
6	59	5	1.328622	
6	58	4	0.021633	
6	57	4	5.102774	
6	56	3	4.294877	
6	55	3	4.381261	
6	54	2	-0.220705	
6	54	1	0.429725	
5	54	14	-0.626228	
5	53	13	1.831899	
5	52	12	0.301672	
5	52	11	-0.040086	
5	51	10	2.001423	
5	51	9	1.918378	
5	50	8	1.508872	
5	49	7	3.285161	
5	48	6	-0.913641	
5	47	6	2.688275	
5	46	5	2.662644	
5	46	4	2.692996	
5	45	3	2.349190	
5	45	2	2.331228	
5	44	1	2.461694	
4	44	9	1.672668	
4	44	8	-0.327435	
4	43	7	3.413768	
4	43	6	4.499112	
4	42	5	11.872530	
4	41	5	11.232023	
4	40	4	-0.544155	
4	39	3	-10.377652	
4	38	2	-8.748302	
4	37	2	-23.023367	
4	36	1	-31.640429	
3	36	10	-6.481839	
3	35	10	-0.200050	
3	34	9	-3.884287	
3	33	9	16.389713	
3	32	8	9.192258	
3	31	7	11.618513	
3	30	6	2.119283	
3	29	5	-2.775248	
3	29	4	-1.402565	
3	28	3	-0.721838	
3	27	2	-4.009917	
3	26	1	-0.655181	
2	26	13	2.415489	
2	25	13	2.601257	
2	24	12	4.783130	
2	23	11	4.345879	
2	22	10	1.742674	
2	22	9	1.758431	
2	21	8	1.664078	
2	21	7	1.823725	
2	20	6	2.596122	
2	20	5	2.810418	
2	19	4	5.998937	
2	18	3	7.311738	
2	17	3	6.045576	
2	16	2	0.599949	
2	16	1	0.743438	
1	16	6	-0.241449	
1	15	5	2.197703	
1	15	4	1.364061	
1	14	3	9.487979	
1	13	3	3.264929	
1	12	2	8.493064	
1	11	1	1.523643	
