k	j	i	s	
10	110	6	0.540980	
10	109	6	1.081268	
10	108	5	2.813682	
10	107	5	3.534237	
10	106	4	5.800515	
10	105	4	4.600492	
10	104	3	9.619563	
10	103	3	5.124749	
10	102	2	4.235853	
10	102	1	4.654207	
9	102	9	3.509322	
9	101	8	1.965543	
9	101	7	2.242398	
9	100	6	8.826584	
9	99	6	10.735653	
9	98	5	6.093868	
9	97	5	3.208065	
9	96	4	-2.282389	
9	95	4	-0.200522	
9	94	3	-2.114649	
9	93	3	-4.072885	
9	92	2	-0.309074	
9	91	2	-0.380516	
9	91	1	1.125084	
8	91	7	-2.812910	
8	90	6	1.448513	
8	89	6	3.011924	
8	89	5	1.994733	
8	88	4	6.384094	
8	87	4	7.160131	
8	86	3	8.126313	
8	85	3	12.198377	
8	84	2	5.535524	
8	84	1	4.866440	
7	84	9	6.472815	
7	83	8	12.791531	
7	82	7	14.818962	
7	81	7	15.721956	
7	80	6	15.168180	
7	79	5	16.814129	
7	78	4	15.282238	
7	77	4	13.282330	
7	76	3	8.649187	
7	75	3	7.669307	
7	74	2	5.294740	
7	73	2	6.999781	
7	72	1	6.868335	
6	72	8	4.334885	
6	71	7	0.423417	
6	71	6	0.298189	
6	70	5	-0.118358	
6	69	5	-0.425757	
6	68	4	0.350999	
6	67	3	0.105661	
6	66	2	0.109017	
6	65	1	-2.630682	
5	65	14	-0.393387	
5	64	13	-1.564002	
5	63	12	-0.216400	
5	62	11	-1.288881	
5	61	11	-1.187194	
5	60	10	-1.141873	
5	59	10	-0.151432	
5	58	9	0.118174	
5	57	9	0.060531	
5	56	8	2.077172	
5	55	8	1.971832	
5	54	7	3.601357	
5	53	7	2.670089	
5	52	6	-1.983244	
5	51	6	-4.929472	
5	50	5	-1.004647	
5	49	5	0.259963	
5	48	4	1.726709	
5	47	4	-0.040445	
5	47	3	-0.106209	
5	46	2	0.027326	
5	46	1	-0.276874	
4	46	9	-4.439617	
4	45	8	-3.668742	
4	45	7	-5.902344	
4	44	6	-11.617323	
4	44	5	-6.235993	
4	43	4	-7.691859	
4	42	3	21.827425	
4	41	2	-0.121244	
4	40	1	25.690292	
3	40	10	3.562058	
3	39	10	4.416138	
3	38	9	29.357365	
3	37	8	4.467356	
3	37	7	7.316803	
3	36	6	8.231975	
3	36	5	4.877261	
3	35	4	3.474482	
3	35	3	4.498062	
3	34	2	3.178076	
3	34	1	2.060020	
2	34	13	0.910031	
2	33	12	0.806371	
2	33	11	0.696600	
2	32	10	-0.122691	
2	32	9	-0.316885	
2	31	8	0.455486	
2	31	7	0.568729	
2	30	6	-1.320206	
2	30	5	-1.203794	
2	29	4	-1.670700	
2	29	3	-1.017515	
2	28	2	-0.631533	
2	28	1	-0.726371	
1	28	6	-1.683711	
1	27	5	-1.679528	
1	27	4	-0.979943	
1	26	3	5.810467	
1	25	2	3.440300	
1	24	1	3.577277	
