k	j	i	s	
10	102	6	0.774877	
10	101	6	1.563967	
10	101	5	1.037304	
10	100	4	4.550927	
10	99	4	3.374764	
10	98	3	3.131655	
10	97	2	1.807927	
10	97	1	2.112074	
9	97	9	2.550481	
9	96	8	3.802663	
9	95	7	2.611360	
9	95	6	1.759674	
9	94	5	1.674343	
9	94	4	1.572741	
9	93	3	0.281363	
9	93	2	0.008571	
9	92	1	-0.145695	
8	92	7	-2.229902	
8	92	6	-2.264678	
8	91	5	-1.915175	
8	91	4	-1.751904	
8	90	3	-1.971719	
8	90	2	-1.404236	
8	89	1	-3.223974	
7	89	9	0.021792	
7	89	8	1.222394	
7	88	7	0.201191	
7	88	6	0.763065	
7	87	5	1.384900	
7	86	4	1.019358	
7	85	3	2.414363	
7	84	2	2.829584	
7	83	2	1.748208	
7	82	1	2.845102	
6	82	8	-0.587097	
6	81	8	1.057183	
6	80	7	1.735098	
6	79	6	-0.990061	
6	78	5	3.237889	
6	77	4	2.436219	
6	76	3	4.880803	
6	75	3	0.260068	
6	74	2	2.029126	
6	73	2	3.223576	
6	72	1	0.003066	
5	72	14	0.025666	
5	72	13	-0.599171	
5	71	12	-0.264286	
5	71	11	0.148073	
5	70	10	3.391030	
5	69	10	3.116957	
5	68	9	3.148145	
5	67	9	4.033994	
5	66	8	6.404082	
5	65	8	7.052416	
5	64	7	5.791152	
5	63	7	5.011076	
5	62	6	8.203301	
5	61	6	8.519304	
5	60	5	6.589102	
5	59	5	-0.064830	
5	58	4	2.206020	
5	57	4	-1.577184	
5	56	3	2.105894	
5	55	3	2.964531	
5	54	2	3.696494	
5	53	1	-3.323162	
4	53	9	-2.085745	
4	53	8	-5.260988	
4	52	7	12.183631	
4	51	7	3.630954	
4	51	6	1.156617	
4	50	5	-1.138753	
4	50	4	0.515831	
4	49	3	-18.083241	
4	49	2	-11.058309	
4	48	1	-43.691246	
3	48	10	2.165987	
3	48	9	12.480433	
3	47	8	4.763682	
3	46	7	19.472145	
3	45	7	4.702857	
3	44	6	-8.078973	
3	43	6	-0.221113	
3	42	5	4.173154	
3	41	5	3.506745	
3	40	4	2.772713	
3	39	3	3.054334	
3	38	2	2.771024	
3	38	1	3.028882	
2	38	13	-0.353507	
2	37	12	0.050322	
2	37	11	0.090592	
2	36	10	-0.885260	
2	36	9	-0.773395	
2	35	8	-0.366261	
2	35	7	-0.148807	
2	34	6	-1.206031	
2	34	5	-0.870278	
2	33	4	0.080946	
2	33	3	0.514632	
2	32	2	-2.482903	
2	31	1	2.392210	
1	31	6	-2.203338	
1	31	5	-2.123276	
1	30	4	0.228690	
1	30	3	0.378159	
1	29	2	-3.829408	
1	28	1	-0.241430	
