k	j	i	s	
10	100	6	1.628203	
10	99	6	-0.962543	
10	99	5	-1.349446	
10	98	4	3.112279	
10	97	4	-0.537008	
10	96	3	0.493971	
10	95	3	-1.659745	
10	94	2	0.773987	
10	94	1	0.938813	
9	94	9	0.141246	
9	93	8	0.532427	
9	93	7	0.177588	
9	92	6	-1.429164	
9	92	5	-1.555672	
9	91	4	-1.430456	
9	91	3	-1.704374	
9	90	2	-2.583688	
9	90	1	-1.278635	
8	90	7	-2.599935	
8	89	6	-2.961814	
8	89	5	-3.119553	
8	88	4	-1.542294	
8	88	3	-1.590807	
8	87	2	-1.828250	
8	87	1	-1.548796	
7	87	9	0.070044	
7	86	8	0.675103	
7	86	7	0.528910	
7	85	6	1.984298	
7	84	5	3.288251	
7	83	5	0.441074	
7	83	4	-0.468757	
7	82	3	2.226868	
7	81	3	1.318625	
7	80	2	1.776802	
7	79	2	0.213093	
7	78	1	0.697824	
6	78	8	1.323452	
6	77	7	-2.112475	
6	76	6	-2.448327	
6	75	5	-1.365309	
6	74	4	-1.994129	
6	73	3	1.844023	
6	72	2	2.829856	
6	71	2	0.095174	
6	71	1	0.791515	
5	71	14	-1.024445	
5	70	13	0.018774	
5	70	12	0.197852	
5	69	11	-0.102903	
5	68	10	0.700321	
5	67	10	1.250357	
5	66	9	3.458086	
5	65	9	3.288893	
5	64	8	4.346963	
5	63	8	5.611344	
5	62	7	4.599103	
5	61	7	3.956164	
5	60	6	5.102284	
5	59	6	6.535718	
5	58	5	3.611388	
5	57	5	0.381575	
5	56	4	5.254452	
5	55	4	-0.122322	
5	54	3	4.646793	
5	53	3	1.531727	
5	52	2	6.600284	
5	51	1	-2.154836	
4	51	9	-1.402520	
4	51	8	-4.088111	
4	50	7	10.719854	
4	49	7	10.708182	
4	48	6	-5.310336	
4	48	5	-2.730684	
4	47	4	-9.102182	
4	46	3	-11.182296	
4	46	2	-3.772902	
4	45	1	-38.441868	
3	45	10	0.911215	
3	45	9	3.708051	
3	44	8	4.008889	
3	44	7	6.896760	
3	43	6	4.794076	
3	42	5	2.544700	
3	41	5	3.814107	
3	40	4	4.344682	
3	39	3	7.144794	
3	38	2	1.238168	
3	38	1	2.100506	
2	38	13	1.375328	
2	37	12	0.914052	
2	37	11	0.933665	
2	36	10	0.747953	
2	36	9	0.587408	
2	35	8	1.532622	
2	35	7	1.670385	
2	34	6	2.277899	
2	34	5	2.620648	
2	33	4	2.297899	
2	33	3	2.664360	
2	32	2	0.662555	
2	32	1	0.928553	
1	32	6	-1.106971	
1	31	5	-1.803264	
1	31	4	-3.907124	
1	30	3	-0.354649	
1	30	2	-1.160084	
1	29	1	-8.781709	
