k	j	i	s	
10	106	6	-2.948244	
10	105	5	-1.499330	
10	105	4	-1.984949	
10	104	3	-1.200227	
10	104	2	-1.366792	
10	103	1	-4.172666	
9	103	9	-1.613965	
9	103	8	-1.572428	
9	102	7	-3.173126	
9	102	6	-3.050889	
9	101	5	-2.460909	
9	101	4	-2.389815	
9	100	3	-3.779057	
9	100	2	-2.744484	
9	99	1	-5.112793	
8	99	7	-0.957775	
8	99	6	-0.782875	
8	98	5	0.112351	
8	98	4	1.099852	
8	97	3	1.269094	
8	97	2	1.378572	
8	96	1	2.273993	
7	96	9	3.353694	
7	95	9	5.141604	
7	94	8	5.232816	
7	93	8	5.573556	
7	92	7	5.272943	
7	91	6	7.414453	
7	90	5	6.937353	
7	89	4	8.465997	
7	88	3	7.163764	
7	87	3	5.731324	
7	86	2	5.654622	
7	85	2	6.202769	
7	84	1	-1.027273	
6	84	8	-3.703136	
6	83	8	1.132167	
6	82	7	-1.343323	
6	81	7	0.840426	
6	80	6	-0.730169	
6	79	5	2.738672	
6	78	4	0.549327	
6	77	4	-0.350500	
6	76	3	2.397571	
6	75	3	0.314106	
6	75	2	0.183883	
6	74	1	1.241207	
5	74	14	0.128781	
5	74	13	0.040375	
5	73	12	0.842990	
5	72	11	0.921848	
5	71	11	2.825910	
5	70	10	3.861717	
5	69	10	5.456239	
5	68	9	5.860439	
5	67	9	7.729247	
5	66	8	6.393546	
5	65	8	7.512152	
5	64	7	6.771859	
5	63	7	7.027580	
5	62	6	6.634896	
5	61	6	9.606397	
5	60	5	1.889554	
5	59	5	2.636167	
5	58	4	0.194855	
5	57	4	2.861740	
5	56	3	2.063256	
5	55	3	3.795990	
5	54	2	-1.120869	
5	53	2	0.082152	
5	52	1	-2.054102	
4	52	9	0.731134	
4	52	8	2.009011	
4	51	7	5.139389	
4	51	6	2.410154	
4	50	5	-4.702848	
4	49	4	-1.863523	
4	48	3	-10.785212	
4	48	2	-8.606332	
4	47	1	-37.125580	
3	47	10	2.697043	
3	47	9	7.107328	
3	46	8	1.389588	
3	46	7	8.137936	
3	45	6	6.239537	
3	44	5	4.995572	
3	43	5	1.800201	
3	43	4	1.770698	
3	42	3	3.098655	
3	41	3	3.781781	
3	40	2	3.719737	
3	40	1	2.915923	
2	40	13	0.322517	
2	39	12	0.183369	
2	39	11	0.200073	
2	38	10	0.313446	
2	38	9	0.278215	
2	37	8	-0.376790	
2	37	7	-0.180829	
2	36	6	0.498395	
2	36	5	1.026255	
2	35	4	0.217375	
2	35	3	1.107546	
2	34	2	0.987590	
2	34	1	2.097104	
1	34	6	-1.471206	
1	33	5	-0.838387	
1	33	4	-1.535521	
1	32	3	2.414459	
1	31	2	-0.594653	
1	30	1	1.098384	
