k	j	i	s	
10	105	6	1.333130	
10	104	5	0.491610	
10	104	4	0.565343	
10	103	3	1.245922	
10	102	2	2.864973	
10	101	2	2.120863	
10	100	1	2.949150	
9	100	9	4.312492	
9	99	9	3.489975	
9	98	8	4.075085	
9	97	8	2.843404	
9	96	7	4.203378	
9	95	6	6.057791	
9	94	5	3.767156	
9	93	5	2.311775	
9	92	4	-1.709038	
9	91	4	-4.766365	
9	90	3	-0.810717	
9	89	3	-3.763785	
9	88	2	-3.337182	
9	87	2	-2.350026	
9	86	1	-2.630376	
8	86	7	-3.146192	
8	85	6	-0.249333	
8	85	5	-0.767865	
8	84	4	1.550331	
8	83	4	4.624135	
8	82	3	0.999423	
8	81	3	2.708830	
8	80	2	2.421847	
8	79	2	2.243315	
8	78	1	-0.529977	
7	78	9	0.140312	
7	77	9	-0.139832	
7	76	8	-1.888528	
7	75	7	-0.594451	
7	75	6	-1.234090	
7	74	5	-1.880525	
7	74	4	-2.251857	
7	73	3	-1.851446	
7	73	2	-2.350703	
7	72	1	-3.735465	
6	72	8	-4.449409	
6	72	7	-4.894148	
6	71	6	-5.152555	
6	71	5	-3.839477	
6	70	4	-4.731663	
6	70	3	-4.475268	
6	69	2	-2.780598	
6	69	1	-1.602260	
5	69	14	-0.733886	
5	68	13	-1.053702	
5	68	12	-1.027948	
5	67	11	-0.318145	
5	67	10	-0.160832	
5	66	9	-0.568061	
5	66	8	-0.512263	
5	65	7	1.371092	
5	64	6	2.528819	
5	63	6	0.797649	
5	62	5	-3.965785	
5	61	5	-3.930886	
5	60	4	-4.740613	
5	59	4	-1.919147	
5	58	3	-4.099384	
5	57	3	-0.199288	
5	56	2	-3.181516	
5	55	1	-3.480143	
4	55	9	0.034267	
4	55	8	-1.457252	
4	54	7	15.419155	
4	53	7	-2.030724	
4	53	6	-4.923261	
4	52	5	-2.891213	
4	52	4	-2.360856	
4	51	3	-15.890896	
4	51	2	-15.604479	
4	50	1	-52.789951	
3	50	10	2.174299	
3	50	9	11.683039	
3	49	8	7.939830	
3	48	7	27.379589	
3	47	6	2.275269	
3	46	5	-2.213223	
3	45	4	3.589646	
3	44	3	0.929945	
3	43	2	1.738178	
3	43	1	1.596098	
2	43	13	0.339838	
2	42	12	-0.440444	
2	42	11	-0.140162	
2	41	10	0.287776	
2	41	9	0.072451	
2	40	8	0.015676	
2	40	7	0.120578	
2	39	6	0.443589	
2	39	5	0.672485	
2	38	4	0.016433	
2	38	3	0.485369	
2	37	2	0.812698	
2	37	1	0.878811	
1	37	6	0.805401	
1	36	5	2.275504	
1	35	5	0.871044	
1	35	4	0.150215	
1	34	3	5.656963	
1	33	3	0.897018	
1	32	2	2.196656	
1	31	1	-3.726853	
