k	j	i	s	
10	97	6	8.570541	
10	96	5	2.840330	
10	95	4	10.761537	
10	94	3	4.013915	
10	93	3	10.203714	
10	92	2	3.900991	
10	91	2	2.888016	
10	91	1	3.375226	
9	91	9	3.172447	
9	90	8	3.271792	
9	90	7	3.367945	
9	89	6	3.653635	
9	89	5	2.745777	
9	88	4	1.712279	
9	88	3	1.245587	
9	87	2	2.364053	
9	87	1	1.493626	
8	87	7	0.128086	
8	86	6	0.368397	
8	86	5	0.471702	
8	85	4	0.416311	
8	85	3	1.134862	
8	84	2	2.524513	
8	84	1	3.033196	
7	84	9	1.113679	
7	83	8	1.907684	
7	83	7	2.668008	
7	82	6	2.849221	
7	82	5	3.964175	
7	81	4	7.574027	
7	80	3	9.209964	
7	79	3	3.697452	
7	78	2	4.829557	
7	77	1	1.171401	
6	77	8	2.296064	
6	76	7	1.016811	
6	75	7	2.316843	
6	75	6	2.228118	
6	74	5	1.642557	
6	73	5	1.710568	
6	73	4	0.954903	
6	72	3	1.318182	
6	71	2	2.424403	
6	71	1	0.903333	
5	71	14	0.228297	
5	70	13	0.583230	
5	70	12	0.769818	
5	69	11	2.493150	
5	68	10	1.273048	
5	67	9	2.207997	
5	66	8	1.402661	
5	65	7	4.261912	
5	64	6	3.539008	
5	63	6	5.525672	
5	62	5	2.384151	
5	62	4	2.428636	
5	61	3	6.820084	
5	60	2	8.502836	
5	59	2	2.759796	
5	59	1	2.885035	
4	59	9	2.207963	
4	58	8	1.827746	
4	58	7	4.226518	
4	57	6	10.632593	
4	56	5	12.308182	
4	55	5	0.850386	
4	54	4	-3.054028	
4	53	4	-12.837029	
4	52	3	-22.306942	
4	51	3	5.542801	
4	50	2	-11.730647	
4	49	1	7.713588	
3	49	10	2.676951	
3	48	9	6.907469	
3	47	9	24.377903	
3	46	8	4.085557	
3	45	7	26.139805	
3	44	6	7.533641	
3	43	5	9.256462	
3	42	4	6.232489	
3	41	3	5.082789	
3	40	2	3.634332	
3	40	1	3.837676	
2	40	13	-0.246514	
2	39	12	-0.082109	
2	39	11	0.041382	
2	38	10	-1.191530	
2	38	9	-1.053415	
2	37	8	-1.132777	
2	37	7	-0.726098	
2	36	6	-0.983073	
2	36	5	-0.591600	
2	35	4	-1.145228	
2	35	3	-0.774614	
2	34	2	-2.258548	
2	33	2	-2.437765	
2	32	1	-5.419900	
1	32	6	-4.617060	
1	31	5	-0.938134	
1	31	4	-4.279528	
1	30	3	-0.654874	
1	30	2	-2.775657	
1	29	1	-13.195977	
