k	j	i	s	
10	117	6	-0.181793	
10	117	5	-0.502984	
10	116	4	0.557467	
10	116	3	0.946951	
10	115	2	-0.791886	
10	114	1	1.377622	
9	114	9	1.978661	
9	113	9	0.208236	
9	112	8	2.117150	
9	111	8	0.742979	
9	111	7	0.230704	
9	110	6	6.005157	
9	109	6	7.098352	
9	108	5	2.683936	
9	107	5	3.841813	
9	106	4	4.479499	
9	105	4	1.470734	
9	104	3	2.745606	
9	103	3	-1.167496	
9	102	2	-1.170520	
9	101	2	-2.712900	
9	100	1	-4.433971	
8	100	7	1.413096	
8	99	6	0.187816	
8	99	5	0.198158	
8	98	4	3.732170	
8	97	4	3.926730	
8	96	3	5.271420	
8	95	3	3.456210	
8	94	2	3.594435	
8	93	2	2.129524	
8	93	1	2.423815	
7	93	9	2.014483	
7	92	8	2.095412	
7	91	8	3.316206	
7	90	7	0.637222	
7	89	7	3.351892	
7	88	6	3.742062	
7	87	6	6.249991	
7	86	5	7.025902	
7	85	5	5.004277	
7	84	4	6.480917	
7	83	4	-1.360428	
7	82	3	1.827356	
7	81	3	-0.796224	
7	80	2	-2.506463	
7	79	2	-2.164474	
7	78	1	-5.148904	
6	78	8	-3.291497	
6	77	8	-3.132405	
6	76	7	-3.928924	
6	75	7	-1.298095	
6	74	6	-2.125390	
6	73	5	3.379177	
6	72	4	-0.205339	
6	71	3	5.146405	
6	70	2	2.557151	
6	69	2	0.654111	
6	69	1	0.647160	
5	69	14	0.018037	
5	68	13	0.981114	
5	68	12	1.123355	
5	67	11	2.050175	
5	66	10	2.808748	
5	65	9	5.497657	
5	64	8	5.440635	
5	63	8	7.393352	
5	62	7	6.468789	
5	61	7	9.567775	
5	60	6	9.849352	
5	59	6	12.162050	
5	58	5	9.625402	
5	57	5	4.040705	
5	56	4	1.756060	
5	55	4	3.312411	
5	54	3	6.026665	
5	53	3	6.024499	
5	52	2	4.789524	
5	51	2	4.224943	
5	50	1	2.462443	
4	50	9	-0.224609	
4	50	8	-1.438309	
4	49	7	17.849529	
4	48	6	-4.227835	
4	47	5	1.777343	
4	47	4	-2.140570	
4	46	3	-21.883423	
4	46	2	-23.468880	
4	45	1	-59.794136	
3	45	10	0.747831	
3	45	9	14.472547	
3	44	8	6.455653	
3	43	7	29.500635	
3	42	6	0.977331	
3	42	5	2.228508	
3	41	4	6.326314	
3	40	3	2.804786	
3	39	3	6.150278	
3	38	2	2.391360	
3	38	1	2.409465	
2	38	13	1.395865	
2	37	12	0.715692	
2	37	11	0.431176	
2	36	10	0.378030	
2	36	9	0.353178	
2	35	8	-0.279500	
2	35	7	-0.260018	
2	34	6	0.195937	
2	34	5	0.386261	
2	33	4	0.919354	
2	33	3	1.025334	
2	32	2	-0.053449	
2	31	1	-1.907950	
1	31	6	-0.692301	
1	31	5	-0.249075	
1	30	4	9.134684	
1	29	3	5.274473	
1	28	2	11.749487	
1	27	1	3.139000	
