k	j	i	s	
10	158	6	2.342015	
10	157	6	-0.666075	
10	156	5	5.228929	
10	155	5	1.085986	
10	154	4	6.478034	
10	153	4	-0.698252	
10	152	3	6.539013	
10	151	3	-1.320184	
10	150	2	3.951147	
10	149	2	-0.588613	
10	148	1	1.847053	
9	148	9	-0.397281	
9	147	9	-1.343925	
9	146	8	-1.491220	
9	145	8	-2.424954	
9	144	7	-1.376322	
9	143	7	-2.627501	
9	142	6	-2.506051	
9	141	6	-3.811981	
9	140	5	2.736198	
9	139	5	-1.695182	
9	138	4	2.811404	
9	137	4	-0.443237	
9	137	3	-1.412581	
9	136	2	2.876166	
9	135	2	0.141293	
9	134	1	-1.780056	
8	134	7	1.090162	
8	133	7	-4.156171	
8	132	6	-1.367097	
8	131	6	-1.844328	
8	130	5	-6.764718	
8	129	5	-0.700841	
8	128	4	-0.865782	
8	127	4	2.080971	
8	126	3	2.149670	
8	125	3	5.796166	
8	124	2	5.194025	
8	123	2	3.272499	
8	123	1	2.820213	
7	123	9	3.111564	
7	122	8	7.174542	
7	121	8	7.356537	
7	120	7	6.357288	
7	119	7	7.856047	
7	118	6	8.518618	
7	117	6	9.704996	
7	116	5	9.111840	
7	115	4	7.309307	
7	114	3	6.353770	
7	113	3	8.679127	
7	112	2	9.268225	
7	111	2	2.630275	
7	111	1	5.627143	
6	111	8	3.184705	
6	110	7	4.253664	
6	109	6	3.908460	
6	108	5	6.851343	
6	107	5	1.860563	
6	107	4	1.538939	
6	106	3	6.329023	
6	105	3	4.542437	
6	104	2	5.887463	
6	103	2	6.426188	
6	102	1	4.594976	
5	102	14	2.215589	
5	101	14	4.078081	
5	100	13	1.497004	
5	100	12	1.500816	
5	99	11	2.549557	
5	99	10	2.606251	
5	98	9	2.448477	
5	98	8	2.632894	
5	97	7	6.313394	
5	96	6	7.040559	
5	95	5	7.018507	
5	94	4	6.044850	
5	93	4	-0.183905	
5	92	3	5.310963	
5	91	3	2.511703	
5	90	2	6.839983	
5	89	2	1.579142	
5	89	1	1.110406	
4	89	9	-3.680294	
4	88	8	-1.651293	
4	88	7	-4.909163	
4	87	6	-9.307829	
4	87	5	-12.838866	
4	86	4	-1.234182	
4	86	3	8.210855	
4	85	2	-6.748059	
4	84	1	19.858723	
3	84	10	9.655870	
3	83	10	6.987635	
3	82	9	35.436562	
3	81	8	11.496601	
3	80	7	28.816397	
3	79	7	-2.593826	
3	78	6	1.322874	
3	77	6	0.937937	
3	76	5	5.264978	
3	75	4	2.049782	
3	75	3	1.643021	
3	74	2	6.601281	
3	73	2	1.716854	
3	73	1	2.210249	
2	73	13	0.459380	
2	72	12	-0.568165	
2	72	11	-0.520390	
2	71	10	-1.368056	
2	71	9	-1.160023	
2	70	8	-0.464541	
2	70	7	-0.334961	
2	69	6	-0.500346	
2	69	5	-0.398572	
2	68	4	-0.152768	
2	67	3	-0.082508	
2	66	2	-1.098913	
2	65	2	-1.872956	
2	64	1	-2.213010	
1	64	6	-0.943271	
1	64	5	0.737292	
1	63	4	-2.833620	
1	63	3	-1.359928	
1	62	2	1.243653	
1	61	1	-2.965158	
