k	j	i	s	
10	102	6	-0.065798	
10	102	5	-0.099947	
10	101	4	-2.125281	
10	101	3	-2.090164	
10	100	2	-1.108345	
10	99	1	-3.211521	
9	99	9	-1.574722	
9	98	8	0.226531	
9	97	7	2.577072	
9	96	6	-0.076622	
9	95	5	2.420595	
9	94	4	-1.200387	
9	93	3	0.706739	
9	92	2	-0.933604	
9	91	2	2.794066	
9	90	1	-3.760123	
8	90	7	-5.499812	
8	89	7	-1.819948	
8	88	6	-4.864458	
8	87	5	-2.279502	
8	86	4	-2.690036	
8	85	3	-1.374765	
8	85	2	-1.765212	
8	84	1	-3.740437	
7	84	9	-1.642698	
7	83	8	-0.938494	
7	82	7	-1.053208	
7	81	6	-1.668114	
7	80	5	-1.645776	
7	79	4	-0.477563	
7	78	3	1.691808	
7	77	3	-0.202911	
7	76	2	0.120493	
7	75	2	0.577351	
7	74	1	-2.330938	
6	74	8	-0.675393	
6	73	8	-2.122288	
6	72	7	-4.819102	
6	71	7	-2.010888	
6	70	6	-3.676226	
6	69	5	0.508617	
6	69	4	-0.896678	
6	68	3	-0.574233	
6	68	2	-1.487766	
6	67	1	-4.130220	
5	67	14	-1.006304	
5	67	13	-1.423522	
5	66	12	-1.026473	
5	66	11	-2.124534	
5	65	10	-0.642761	
5	65	9	-0.935740	
5	64	8	-1.578391	
5	64	7	-1.833004	
5	63	6	-1.862766	
5	63	5	-1.913456	
5	62	4	-0.623559	
5	62	3	-0.727845	
5	61	2	-1.890220	
5	61	1	-1.972753	
4	61	9	-2.353217	
4	60	8	-0.392590	
4	60	7	1.908150	
4	59	6	5.980055	
4	58	5	4.858893	
4	57	4	-2.161655	
4	56	3	6.883365	
4	55	2	-3.457735	
4	54	1	5.937047	
3	54	10	-7.445614	
3	53	10	-11.432736	
3	52	9	2.365382	
3	51	9	-8.819080	
3	50	8	-1.387895	
3	49	8	-1.351930	
3	48	7	16.712008	
3	47	7	-15.297570	
3	46	6	-2.471338	
3	45	6	-3.249223	
3	44	5	1.763263	
3	43	5	6.043989	
3	42	4	3.065858	
3	41	3	4.120460	
3	41	2	2.301252	
3	40	1	1.124970	
2	40	13	5.580575	
2	39	12	7.909295	
2	38	11	8.392877	
2	37	10	3.500596	
2	37	9	3.036744	
2	36	8	2.932595	
2	36	7	2.773183	
2	35	6	2.115259	
2	35	5	1.889644	
2	34	4	2.282302	
2	34	3	1.904712	
2	33	2	0.640323	
2	33	1	0.050307	
1	33	6	0.138853	
1	32	5	4.566206	
1	32	4	6.755121	
1	31	3	1.976994	
1	30	2	19.260096	
1	29	2	1.229645	
1	28	1	11.570101	
