k	j	i	s	
10	134	6	2.108026	
10	134	5	1.854527	
10	133	4	1.419957	
10	132	3	4.166978	
10	131	3	-0.274716	
10	130	2	2.372052	
10	130	1	2.555464	
9	130	9	2.599583	
9	129	8	5.851586	
9	128	7	8.699357	
9	127	7	11.185236	
9	126	6	7.115996	
9	125	5	4.494906	
9	124	4	5.992136	
9	123	4	1.253529	
9	123	3	0.762820	
9	122	2	6.252119	
9	121	2	2.666328	
9	120	1	-0.011533	
8	120	7	-6.046363	
8	119	7	-3.039917	
8	119	6	-3.429838	
8	118	5	-1.672420	
8	117	4	-0.984503	
8	116	3	-4.067684	
8	115	3	-0.496399	
8	115	2	-0.618467	
8	114	1	-2.183744	
7	114	9	-2.238393	
7	114	8	-1.974569	
7	113	7	-0.104467	
7	113	6	-1.362545	
7	112	5	-0.214468	
7	112	4	0.029594	
7	111	3	2.220768	
7	110	2	-0.562967	
7	109	2	0.749412	
7	108	1	-2.368323	
6	108	8	-3.381317	
6	107	8	-3.981838	
6	107	7	-5.818778	
6	106	6	-1.601160	
6	106	5	-2.053409	
6	105	4	-6.333904	
6	105	3	-5.815718	
6	104	2	-2.596538	
6	104	1	-1.826836	
5	104	14	-1.810633	
5	103	13	-1.782622	
5	103	12	-1.980670	
5	102	11	-0.400001	
5	102	10	-0.631699	
5	101	9	-0.628898	
5	101	8	-0.779958	
5	100	7	-0.253357	
5	100	6	-0.333302	
5	99	5	-0.863142	
5	99	4	-0.807160	
5	98	3	-0.406549	
5	98	2	-0.420575	
5	97	1	-2.462852	
4	97	9	4.729789	
4	96	8	5.791611	
4	95	7	6.683360	
4	95	6	6.160241	
4	94	5	12.189261	
4	93	4	20.078306	
4	92	3	-6.527910	
4	91	2	15.489044	
4	90	1	4.683906	
3	90	10	0.333899	
3	89	9	9.437601	
3	88	8	-3.227787	
3	87	8	-1.500509	
3	86	7	1.964433	
3	85	7	6.126127	
3	84	6	-0.872686	
3	83	5	4.638024	
3	82	4	0.668584	
3	81	3	1.652834	
3	81	2	0.017337	
3	80	1	-1.333716	
2	80	13	4.298722	
2	79	13	4.171564	
2	78	12	4.708267	
2	77	11	0.981714	
2	76	10	-0.743371	
2	76	9	-0.544215	
2	75	8	-0.515978	
2	75	7	-0.509487	
2	74	6	0.144298	
2	74	5	0.327155	
2	73	4	-0.233699	
2	73	3	-0.488914	
2	72	2	1.240861	
2	72	1	1.924688	
1	72	6	-4.381841	
1	71	5	-3.255301	
1	71	4	-3.868045	
1	70	3	-3.533396	
1	70	2	0.685035	
1	69	1	-5.934238	
