k	j	i	s	
10	140	6	1.614305	
10	139	6	-0.220680	
10	138	5	1.862861	
10	137	4	-0.211265	
10	136	3	1.467532	
10	135	3	0.359467	
10	134	2	1.384651	
10	133	1	0.995164	
9	133	9	2.256743	
9	132	8	3.576844	
9	131	8	5.297022	
9	130	7	4.854197	
9	129	7	5.981416	
9	128	6	7.292078	
9	127	5	5.159844	
9	126	4	7.429751	
9	125	3	6.414365	
9	124	2	7.450619	
9	123	2	-2.521726	
9	122	1	2.341639	
8	122	7	-2.351542	
8	121	7	-1.322983	
8	121	6	-1.362000	
8	120	5	-5.691464	
8	119	5	-2.280441	
8	118	4	-1.342960	
8	117	4	-0.660364	
8	116	3	-0.672274	
8	116	2	-0.939791	
8	115	1	-2.555348	
7	115	9	-2.241999	
7	114	8	-2.336360	
7	114	7	-2.285788	
7	113	6	-1.115986	
7	112	5	-3.406225	
7	111	4	-3.188099	
7	110	3	-1.300335	
7	109	3	-1.614360	
7	108	2	-0.945664	
7	107	2	-4.699856	
7	106	1	-0.751794	
6	106	8	-3.548762	
6	105	7	-3.028525	
6	105	6	-3.161076	
6	104	5	-3.092569	
6	104	4	-5.500936	
6	103	3	-3.754059	
6	103	2	-3.146620	
6	102	1	-6.551319	
5	102	14	-1.653137	
5	102	13	-1.685175	
5	101	12	-1.624248	
5	101	11	-0.974932	
5	100	10	-1.434625	
5	100	9	-1.686994	
5	99	8	-1.166761	
5	99	7	-1.238860	
5	98	6	-0.981167	
5	98	5	-1.016718	
5	97	4	-0.314181	
5	97	3	-0.181182	
5	96	2	0.156471	
5	96	1	0.232897	
4	96	9	1.598377	
4	95	8	4.313523	
4	94	7	1.277422	
4	94	6	-0.932046	
4	93	5	6.570512	
4	92	4	-2.539989	
4	91	4	-1.667211	
4	90	3	-6.480665	
4	89	2	1.799394	
4	88	1	-8.296936	
3	88	10	0.322522	
3	87	10	1.476687	
3	86	9	14.730887	
3	85	8	1.742230	
3	84	7	12.995193	
3	83	6	-0.279944	
3	82	5	6.549901	
3	81	4	6.951051	
3	80	3	7.731874	
3	79	2	2.445741	
3	79	1	2.281568	
2	79	13	2.978141	
2	78	12	2.360705	
2	78	11	1.965569	
2	77	10	1.174606	
2	77	9	0.906711	
2	76	8	0.750116	
2	76	7	0.751371	
2	75	6	0.967504	
2	75	5	0.968180	
2	74	4	-1.591367	
2	74	3	-1.187492	
2	73	2	0.525224	
2	73	1	0.444234	
1	73	6	-1.486776	
1	72	5	-0.638299	
1	72	4	2.474973	
1	71	3	-1.899062	
1	70	2	6.528263	
1	69	1	-4.441390	
