k	j	i	s	
10	150	6	-0.531003	
10	150	5	-0.700075	
10	149	4	-0.550417	
10	149	3	-0.584035	
10	148	2	0.999558	
10	148	1	1.067118	
9	148	9	2.608657	
9	147	8	4.356157	
9	146	7	6.663790	
9	145	6	6.573962	
9	144	5	7.854622	
9	143	5	1.575746	
9	142	4	5.286236	
9	141	3	1.432017	
9	140	2	5.406513	
9	139	2	-0.002655	
9	138	1	3.132899	
8	138	7	-0.661608	
8	137	7	-2.155529	
8	136	6	-1.204482	
8	136	5	-0.803218	
8	135	4	0.996558	
8	134	3	1.065688	
8	133	3	-2.067032	
8	132	2	0.836687	
8	131	1	-2.768457	
7	131	9	0.480463	
7	130	8	-6.400907	
7	129	7	2.376944	
7	128	6	-4.066359	
7	127	6	-4.299362	
7	126	5	-2.646465	
7	125	4	-2.658757	
7	124	3	1.357653	
7	123	3	-1.633195	
7	122	2	-4.099233	
7	121	2	-2.058637	
7	120	1	-3.572327	
6	120	8	-3.408542	
6	119	8	-1.798352	
6	118	7	-6.321695	
6	117	7	-0.253571	
6	117	6	-0.805350	
6	116	5	-5.576184	
6	115	5	-1.665428	
6	114	4	-2.893829	
6	113	3	0.230587	
6	113	2	-0.020672	
6	112	1	-3.251602	
5	112	14	1.072364	
5	111	13	-0.842989	
5	111	12	-0.833419	
5	110	11	0.564324	
5	110	10	0.263170	
5	109	9	-0.437102	
5	109	8	-0.519324	
5	108	7	-0.774102	
5	108	6	-0.826837	
5	107	5	-0.897576	
5	107	4	-0.850682	
5	106	3	-2.143449	
5	106	2	-1.756095	
5	105	1	-3.781660	
4	105	9	-1.761355	
4	105	8	-0.496413	
4	104	7	-5.163669	
4	104	6	-4.537028	
4	103	5	10.798791	
4	102	4	2.930514	
4	101	3	-7.589604	
4	100	2	-6.535515	
4	99	1	-3.732642	
3	99	10	-4.499556	
3	98	9	-1.181319	
3	97	9	7.199018	
3	96	8	6.373977	
3	95	8	-3.383496	
3	94	7	-8.428152	
3	93	7	16.535646	
3	92	6	-10.240972	
3	91	6	1.761907	
3	90	5	-9.107126	
3	89	5	-0.774952	
3	88	4	-0.102736	
3	87	4	6.813344	
3	86	3	8.777765	
3	85	3	6.153414	
3	84	2	5.366451	
3	84	1	5.200438	
2	84	13	3.448851	
2	83	12	4.386687	
2	83	11	4.474110	
2	82	10	3.858270	
2	82	9	3.829124	
2	81	8	4.036525	
2	81	7	4.113252	
2	80	6	3.637596	
2	80	5	3.640906	
2	79	4	3.136384	
2	79	3	2.872383	
2	78	2	2.541142	
2	78	1	2.126359	
1	78	6	2.854356	
1	77	5	12.852845	
1	76	4	20.166046	
1	75	3	19.005564	
1	74	2	21.369276	
1	73	2	11.392956	
1	72	1	5.363874	
