k	j	i	s	
10	92	6	0.328372	
10	91	6	3.511728	
10	90	5	2.476682	
10	89	5	2.307434	
10	88	4	2.072289	
10	87	4	2.398097	
10	86	3	1.295280	
10	85	3	0.658739	
10	84	2	1.486034	
10	83	2	1.323524	
10	82	1	1.204034	
9	82	9	-0.504095	
9	81	9	2.862982	
9	80	8	-0.228843	
9	79	8	4.103831	
9	78	7	10.806419	
9	77	7	8.232186	
9	76	6	4.589882	
9	75	5	3.768938	
9	74	4	5.152683	
9	73	4	2.068968	
9	72	3	-3.634032	
9	71	3	-4.168650	
9	70	2	-4.396512	
9	69	2	-4.382807	
9	68	1	-7.380257	
8	68	7	-5.802197	
8	67	7	-1.448396	
8	66	6	-3.849515	
8	65	5	1.372502	
8	64	4	-1.870747	
8	64	3	-1.909234	
8	63	2	-0.714151	
8	62	1	-3.507470	
7	62	9	-1.650620	
7	62	8	-1.059436	
7	61	7	-0.315620	
7	61	6	-1.363672	
7	60	5	-3.001326	
7	59	5	-1.328627	
7	58	4	-4.063232	
7	57	4	-1.056425	
7	57	3	-1.588074	
7	56	2	-2.740166	
7	55	2	0.844079	
7	54	1	-6.469382	
6	54	8	-6.152755	
6	53	8	-4.032388	
6	52	7	-6.420331	
6	51	7	0.643990	
6	50	6	4.419066	
6	49	5	2.384805	
6	49	4	0.828570	
6	48	3	0.440361	
6	48	2	-1.774051	
6	47	1	-0.934878	
5	47	14	3.436518	
5	47	13	1.629014	
5	46	12	2.634726	
5	46	11	-0.457831	
5	45	10	1.839948	
5	45	9	1.391269	
5	44	8	0.941919	
5	44	7	0.746231	
5	43	6	1.943850	
5	43	5	2.054284	
5	42	4	1.561225	
5	42	3	1.645897	
5	41	2	2.284339	
5	41	1	2.660228	
4	41	9	0.197938	
4	40	8	-0.454625	
4	40	7	1.538728	
4	39	6	-8.281622	
4	39	5	6.363846	
4	38	4	17.541828	
4	37	3	14.765194	
4	36	2	12.172829	
4	35	1	20.322517	
3	35	10	-4.548037	
3	34	9	3.927315	
3	33	9	18.134232	
3	32	8	-1.383180	
3	31	7	11.835401	
3	30	6	-6.809165	
3	29	6	-5.223147	
3	28	5	-5.505156	
3	27	5	-2.873942	
3	26	4	-2.569580	
3	25	3	0.959140	
3	25	2	-2.149554	
3	24	1	-4.096360	
2	24	13	2.505212	
2	24	12	1.964931	
2	23	11	1.077114	
2	23	10	0.577414	
2	22	9	1.626593	
2	22	8	1.269120	
2	21	7	-0.742317	
2	21	6	-1.056368	
2	20	5	1.674022	
2	20	4	1.410777	
2	19	3	0.173837	
2	19	2	-0.180386	
2	18	1	0.720896	
1	18	6	-0.562759	
1	18	5	0.980630	
1	17	4	2.657598	
1	17	3	5.733349	
1	16	2	7.468878	
1	15	2	5.521389	
1	14	1	-0.555076	
