k	j	i	s	
10	123	6	0.095085	
10	123	5	-0.106717	
10	122	4	0.459719	
10	122	3	0.923468	
10	121	2	1.516985	
10	120	1	1.598872	
9	120	9	0.256120	
9	119	9	3.298554	
9	118	8	3.349463	
9	117	8	4.397432	
9	116	7	4.318752	
9	115	7	5.103193	
9	114	6	8.287508	
9	113	6	10.839579	
9	112	5	7.499892	
9	111	5	5.508639	
9	110	4	9.274241	
9	109	3	9.938602	
9	108	2	9.383420	
9	107	2	-2.882161	
9	106	1	2.675869	
8	106	7	3.630861	
8	105	6	2.916738	
8	104	5	9.716090	
8	103	4	2.446471	
8	102	3	4.465172	
8	101	3	2.550444	
8	100	2	5.320405	
8	99	2	0.728366	
8	99	1	1.382860	
7	99	9	0.291371	
7	98	8	-0.869021	
7	98	7	-1.001409	
7	97	6	0.727340	
7	96	5	-2.009789	
7	95	4	2.324957	
7	94	3	-0.706977	
7	93	3	2.694570	
7	92	2	-1.744964	
7	91	2	-2.023689	
7	90	1	-0.584601	
6	90	8	1.093250	
6	89	8	-1.294775	
6	88	7	2.815530	
6	87	6	2.778749	
6	87	5	0.687088	
6	86	4	3.287301	
6	86	3	1.404548	
6	85	2	-0.090303	
6	85	1	-1.396562	
5	85	14	0.354405	
5	84	13	-0.572829	
5	84	12	-0.461445	
5	83	11	-3.483854	
5	83	10	-4.030156	
5	82	9	-3.276463	
5	82	8	-3.392056	
5	81	7	-0.649946	
5	81	6	-0.748560	
5	80	5	-2.517247	
5	80	4	-2.299544	
5	79	3	-1.595209	
5	79	2	-0.937650	
5	78	1	-6.338140	
4	78	9	-0.280002	
4	78	8	-3.486827	
4	77	7	2.682148	
4	77	6	-0.394586	
4	76	5	-3.068417	
4	76	4	-6.901808	
4	75	3	-16.674101	
4	75	2	-15.707064	
4	74	1	-60.764572	
3	74	10	-0.752460	
3	74	9	9.191888	
3	73	8	4.077395	
3	72	7	25.531122	
3	71	6	1.299594	
3	70	5	1.099980	
3	69	5	6.123235	
3	68	4	4.941573	
3	67	3	6.249119	
3	66	2	2.742822	
3	66	1	2.444232	
2	66	13	3.276772	
2	65	12	3.596464	
2	65	11	3.202234	
2	64	10	1.671214	
2	64	9	1.244375	
2	63	8	2.023175	
2	63	7	1.980911	
2	62	6	1.703925	
2	62	5	1.733428	
2	61	4	1.710876	
2	61	3	1.482856	
2	60	2	1.412747	
2	60	1	1.158560	
1	60	6	-0.395333	
1	59	5	6.146120	
1	59	4	12.302059	
1	58	3	6.048501	
1	57	2	28.217606	
1	56	1	3.755453	
