k	j	i	s	
10	79	6	-0.501531	
10	79	5	-0.629098	
10	78	4	-2.519695	
10	78	3	-1.872375	
10	77	2	-0.617843	
10	76	1	-2.963225	
9	76	9	0.676787	
9	75	9	1.413777	
9	74	8	1.724071	
9	73	7	2.870846	
9	72	6	6.003606	
9	71	6	-0.381352	
9	70	5	3.397370	
9	69	4	-0.853024	
9	68	3	5.064721	
9	67	2	0.871204	
9	66	1	0.583044	
8	66	7	-1.255946	
8	65	6	-1.931046	
8	64	5	2.289401	
8	63	4	-1.376063	
8	62	3	2.079768	
8	61	3	-1.718028	
8	60	2	1.110270	
8	59	2	-0.271590	
8	58	1	-1.401717	
7	58	9	-0.060383	
7	58	8	0.493930	
7	57	7	-1.956354	
7	56	6	2.018663	
7	56	5	1.621014	
7	55	4	1.095427	
7	54	3	5.642847	
7	53	3	-5.022572	
7	52	2	3.436495	
7	52	1	4.245434	
6	52	8	1.322737	
6	51	7	2.438579	
6	50	6	0.780559	
6	49	6	-4.292028	
6	48	5	-5.237535	
6	47	5	-1.236751	
6	46	4	-3.278692	
6	45	4	-1.498535	
6	44	3	-1.717689	
6	43	2	-1.911317	
6	43	1	-0.447888	
5	43	14	-2.858149	
5	42	13	-3.107218	
5	42	12	-3.057636	
5	41	11	-3.121223	
5	41	10	-3.066342	
5	40	9	-1.962694	
5	40	8	-2.147957	
5	39	7	0.467515	
5	39	6	0.397338	
5	38	5	0.265898	
5	38	4	0.367860	
5	37	3	-2.009794	
5	37	2	-1.640217	
5	36	1	-2.322086	
4	36	9	-0.009132	
4	35	8	6.384917	
4	34	7	1.797883	
4	34	6	-5.398932	
4	33	5	-4.867934	
4	33	4	-5.478224	
4	32	3	-19.350380	
4	32	2	-12.621953	
4	31	1	-47.520802	
3	31	10	0.998782	
3	31	9	4.827394	
3	30	8	0.171021	
3	29	7	12.017015	
3	28	6	-0.602234	
3	27	6	1.566839	
3	26	5	2.391626	
3	26	4	1.995819	
3	25	3	2.326646	
3	25	2	0.260755	
3	24	1	3.141101	
2	24	13	3.444842	
2	24	12	2.206822	
2	23	11	3.679585	
2	23	10	2.052553	
2	22	9	2.775523	
2	22	8	2.400092	
2	21	7	3.118440	
2	21	6	2.848554	
2	20	5	3.858430	
2	20	4	3.562132	
2	19	3	3.990701	
2	19	2	3.865754	
2	18	1	7.337842	
1	18	6	4.533364	
1	18	5	6.607428	
1	17	4	0.221213	
1	17	3	2.742616	
1	16	2	25.753767	
1	15	2	3.692058	
1	14	1	11.837630	
