	k	i	s
90	10	6	-0.416587
89	10	5	-0.43640200000000007
88	10	4	4.544269
87	10	3	8.405557
86	10	2	10.040175000000001
85	10	1	2.591351
84	9	9	0.994706
83	9	8	-0.042526
82	9	7	0.198743
81	9	6	0.49211800000000006
80	9	5	1.314633
79	9	4	3.7129970000000005
78	9	3	5.3062130000000005
77	9	2	-7.727698
76	9	1	-4.679029
75	8	7	-3.5253500000000004
74	8	6	-8.795923
73	8	5	-13.280766
72	8	4	-11.976687
71	8	3	-10.312584999999999
70	8	2	-5.210193
69	8	1	-4.953289
68	7	9	-1.8195259999999998
67	7	8	-2.501719
66	7	7	-4.939207
65	7	6	-5.099221
64	7	5	-0.794569
63	7	4	0.49776499999999996
62	7	3	-7.339966
61	7	2	1.0532110000000001
60	7	1	-7.159530999999999
59	6	8	-0.398083
58	6	7	1.3145089999999993
57	6	6	7.447780000000001
56	6	5	1.9018240000000002
55	6	4	-1.073764
54	6	3	-3.109479
53	6	2	-0.5253089999999996
52	6	1	-8.835589
51	5	14	-4.723824
50	5	13	-7.741081
49	5	12	2.448491
48	5	11	2.580082
47	5	10	5.656758
46	5	9	9.284251
45	5	8	10.532853
44	5	7	13.194702
43	5	6	11.082097000000001
42	5	5	6.779991
41	5	4	7.228821999999999
40	5	3	6.4765049999999995
39	5	2	8.868672
38	5	1	4.918591
37	4	9	9.086698
36	4	8	2.905407
35	4	7	10.283142
34	4	6	33.233292999999996
33	4	5	13.283519
32	4	4	7.508609
31	4	3	27.698927
30	4	2	-3.036356
29	4	1	16.629194000000002
28	3	10	0.781134
27	3	9	15.552307
26	3	8	-0.203203
25	3	7	26.670847000000002
24	3	6	1.453689
23	3	5	1.8112
22	3	4	2.353577
21	3	3	-1.136844
20	3	2	-1.079592
19	3	1	0.23222800000000002
18	2	13	0.149304
17	2	12	-1.331009
16	2	11	-2.7240029999999997
15	2	10	-1.7795189999999999
14	2	9	-1.7837310000000002
13	2	8	-1.77803
12	2	7	-3.8893
11	2	6	-3.971192
10	2	5	-3.4637010000000004
9	2	4	-3.6252120000000003
8	2	3	-3.737579
7	2	2	-3.670097
6	2	1	-9.901681
5	1	6	-4.441903
4	1	5	-3.9727379999999997
3	1	4	-7.450272
2	1	3	-6.892466000000001
1	1	2	-9.344922
0	1	1	-14.382048000000001
