	k	i	s
90	10	6	-2.82376
89	10	5	-0.389627
88	10	4	-0.948881
87	10	3	-1.7082259999999998
86	10	2	-1.9020290000000002
85	10	1	-5.627528
84	9	9	-1.364091
83	9	8	-3.291354
82	9	7	-4.054639
81	9	6	-4.624037
80	9	5	-1.435881
79	9	4	-0.055004
78	9	3	-0.793613
77	9	2	2.403847
76	9	1	1.854757
75	8	7	1.4816850000000001
74	8	6	-1.04374
73	8	5	-1.003946
72	8	4	-0.952569
71	8	3	-2.786625
70	8	2	-3.326228
69	8	1	2.037067
68	7	9	-0.713433
67	7	8	0.073055
66	7	7	-0.8619049999999999
65	7	6	-0.872921
64	7	5	0.130331
63	7	4	0.2643
62	7	3	-2.3631580000000003
61	7	2	-3.367626
60	7	1	-1.35531
59	6	8	8.085189999999999
58	6	7	11.321703999999999
57	6	6	8.932986999999999
56	6	5	2.0118259999999997
55	6	4	2.615137
54	6	3	0.014180000000000002
53	6	2	-2.688026
52	6	1	-4.310427
51	5	14	0.348576
50	5	13	2.4654130000000003
49	5	12	-0.19554199999999994
48	5	11	-1.654659
47	5	10	-1.1560030000000001
46	5	9	1.7579770000000001
45	5	8	4.943283
44	5	7	8.776867
43	5	6	6.894593
42	5	5	5.264730999999999
41	5	4	2.994941
40	5	3	6.485676000000001
39	5	2	6.3102730000000005
38	5	1	3.2226150000000002
37	4	9	7.91278
36	4	8	1.4593639999999999
35	4	7	8.711679
34	4	6	38.517008000000004
33	4	5	18.828712
32	4	4	12.522913
31	4	3	47.434313
30	4	2	-5.0580169999999995
29	4	1	4.7979970000000005
28	3	10	0.30173
27	3	9	36.786395
26	3	8	1.0973629999999999
25	3	7	31.400465000000004
24	3	6	1.577225
23	3	5	1.655586
22	3	4	-0.2169549999999999
21	3	3	0.33324000000000004
20	3	2	5.001149
19	3	1	0.014988999999999999
18	2	13	2.1830060000000002
17	2	12	-0.8055260000000001
16	2	11	-2.4368540000000003
15	2	10	-2.69354
14	2	9	-3.004123
13	2	8	-3.337025
12	2	7	-2.488172
11	2	6	-2.461058
10	2	5	-3.303225
9	2	4	-3.1616560000000002
8	2	3	-1.9983490000000002
7	2	2	-2.1130709999999997
6	2	1	-9.862293
5	1	6	-6.121523000000001
4	1	5	-5.507216
3	1	4	-4.468068
2	1	3	-0.887367
1	1	2	-2.011746
0	1	1	-11.31167
