	k	i	s
90	10	6	2.858475
89	10	5	-0.31009200000000003
88	10	4	2.104416
87	10	3	2.247585
86	10	2	2.231279
85	10	1	-0.76571
84	9	9	-1.038504
83	9	8	-0.717893
82	9	7	-2.1852970000000003
81	9	6	-2.504497
80	9	5	-0.224624
79	9	4	0.24328200000000003
78	9	3	0.369489
77	9	2	4.13034
76	9	1	-0.423187
75	8	7	5.499295
74	8	6	1.785177
73	8	5	5.109411
72	8	4	2.828078
71	8	3	12.557390000000002
70	8	2	11.398428
69	8	1	3.934337
68	7	9	11.485676
67	7	8	6.799975999999999
66	7	7	4.0270529999999995
65	7	6	3.701936
64	7	5	17.842598
63	7	4	8.296835
62	7	3	17.929632
61	7	2	19.256512
60	7	1	-2.787008
59	6	8	7.5412799999999995
58	6	7	14.633124
57	6	6	12.322574000000001
56	6	5	4.9290959999999995
55	6	4	4.7884910000000005
54	6	3	4.914796
53	6	2	1.520745
52	6	1	8.04645
51	5	14	3.3117910000000004
50	5	13	1.87704
49	5	12	4.061593
48	5	11	3.5544830000000003
47	5	10	3.332814
46	5	9	3.22693
45	5	8	4.250108999999999
44	5	7	4.339669000000001
43	5	6	4.189031
42	5	5	4.194162
41	5	4	4.215598
40	5	3	4.346963
39	5	2	2.8129150000000003
38	5	1	2.998263
37	4	9	2.176271
36	4	8	4.62792
35	4	7	8.150587
34	4	6	2.793612
33	4	5	8.230336
32	4	4	15.528248999999999
31	4	3	16.571607999999998
30	4	2	3.7463319999999998
29	4	1	9.182574
28	3	10	2.024775
27	3	9	-2.45706
26	3	8	-4.4858519999999995
25	3	7	0.10304400000000001
24	3	6	2.105313
23	3	5	21.422242
22	3	4	5.92871
21	3	3	34.997785
20	3	2	11.538569
19	3	1	12.218153
18	2	13	2.265551
17	2	12	1.136319
16	2	11	1.0121229999999999
15	2	10	1.6263940000000001
14	2	9	1.031297
13	2	8	-0.28176
12	2	7	-0.453211
11	2	6	-1.487096
10	2	5	-1.240173
9	2	4	-2.7765
8	2	3	-2.1170720000000003
7	2	2	-2.037409
6	2	1	-1.030915
5	1	6	-1.3344559999999999
4	1	5	-1.8395569999999999
3	1	4	0.209605
2	1	3	-4.949559
1	1	2	3.267895
0	1	1	1.098554
