	k	i	s
90	10	6	-3.989413
89	10	5	-3.762031
88	10	4	-4.5103349999999995
87	10	3	-0.552373
86	10	2	-0.9232049999999999
85	10	1	-11.396432
84	9	9	-4.174987000000001
83	9	8	-1.927691
82	9	7	-1.478122
81	9	6	-2.9358020000000002
80	9	5	-4.428623
79	9	4	-4.73373
78	9	3	-3.1658630000000003
77	9	2	-2.276726
76	9	1	-4.213447
75	8	7	-2.736038
74	8	6	-1.584982
73	8	5	1.331415
72	8	4	1.739314
71	8	3	0.07001
70	8	2	0.07359500000000001
69	8	1	1.2974620000000001
68	7	9	1.697214
67	7	8	1.952964
66	7	7	1.631137
65	7	6	0.794355
64	7	5	0.199037
63	7	4	0.097002
62	7	3	-2.784549
61	7	2	-1.156663
60	7	1	-2.016879
59	6	8	5.934394999999999
58	6	7	8.253765
57	6	6	8.183228
56	6	5	8.453709
55	6	4	3.922905
54	6	3	1.8061919999999998
53	6	2	2.226667
52	6	1	0.6440319999999999
51	5	14	0.033717000000000004
50	5	13	4.049722
49	5	12	4.065795
48	5	11	1.9491319999999996
47	5	10	1.4283059999999999
46	5	9	-1.590871
45	5	8	0.069334
44	5	7	1.230208
43	5	6	-1.308982
42	5	5	0.7487779999999999
41	5	4	2.170788
40	5	3	3.948142
39	5	2	7.962206
38	5	1	4.199477
37	4	9	10.905055
36	4	8	6.723217
35	4	7	2.140531
34	4	6	13.831757999999999
33	4	5	34.095045999999996
32	4	4	0.6294810000000001
31	4	3	68.826291
30	4	2	23.485546
29	4	1	14.974122
28	3	10	2.101025
27	3	9	22.673361999999997
26	3	8	6.925114999999999
25	3	7	32.485569
24	3	6	1.503048
23	3	5	-3.118728
22	3	4	2.8963419999999998
21	3	3	-3.408268
20	3	2	-2.95244
19	3	1	-0.012541
18	2	13	-1.284138
17	2	12	-2.8105580000000003
16	2	11	-1.934336
15	2	10	-2.726083
14	2	9	-2.961993
13	2	8	-3.383055
12	2	7	-4.5321489999999995
11	2	6	-4.488112
10	2	5	-4.112228
9	2	4	-4.246516000000001
8	2	3	-4.386058
7	2	2	-4.124892
6	2	1	-8.320416
5	1	6	-7.842782000000001
4	1	5	-5.191072
3	1	4	-8.442982
2	1	3	-12.35868
1	1	2	-7.909338000000001
0	1	1	-17.62981
