k	j	i	s	
10	104	6	0.437940	
10	103	6	0.849733	
10	103	5	0.685640	
10	102	4	0.889931	
10	101	4	-0.251260	
10	100	3	0.241318	
10	99	3	2.098640	
10	98	2	1.926047	
10	97	2	3.085060	
10	96	1	1.460507	
9	96	9	2.727003	
9	95	8	2.889097	
9	94	7	2.040418	
9	93	7	2.624202	
9	92	6	6.940969	
9	91	6	5.895713	
9	90	5	3.960525	
9	89	4	2.999156	
9	88	3	4.723756	
9	87	2	2.537316	
9	87	1	2.542524	
8	87	7	2.599159	
8	86	6	2.529709	
8	85	5	2.861919	
8	84	4	2.637092	
8	83	3	2.228395	
8	83	2	1.218636	
8	82	1	0.859415	
7	82	9	8.593214	
7	81	9	6.675716	
7	80	8	8.027394	
7	79	8	6.940978	
7	78	7	5.571847	
7	77	7	4.939244	
7	76	6	9.901444	
7	75	6	9.592332	
7	74	5	10.403090	
7	73	4	7.716325	
7	72	3	2.552145	
7	72	2	1.130907	
7	71	1	3.648018	
6	71	8	9.473440	
6	70	7	4.910590	
6	69	7	2.033221	
6	68	6	4.595784	
6	67	6	4.477364	
6	67	5	2.192461	
6	66	4	0.881779	
6	66	3	-0.651610	
6	65	2	-1.410284	
6	65	1	-0.722466	
5	65	14	3.131314	
5	64	13	0.801664	
5	64	12	0.859334	
5	63	11	0.831732	
5	63	10	0.571925	
5	62	9	0.599801	
5	62	8	0.668943	
5	61	7	-0.059159	
5	61	6	0.007204	
5	60	5	-1.517287	
5	60	4	-1.461446	
5	59	3	-0.768183	
5	59	2	-0.591749	
5	58	1	-0.812369	
4	58	9	-2.022396	
4	58	8	-1.027238	
4	57	7	0.240929	
4	57	6	3.114341	
4	56	5	3.126023	
4	55	4	2.246557	
4	54	3	-7.635000	
4	54	2	-5.478223	
4	53	1	0.719594	
3	53	10	1.552584	
3	53	9	-2.184567	
3	52	8	-3.332806	
3	52	7	-3.162568	
3	51	6	-0.158173	
3	51	5	-0.967795	
3	50	4	0.649294	
3	50	3	1.519887	
3	49	2	-2.468844	
3	48	1	-0.046574	
2	48	13	-1.250872	
2	48	12	-1.375881	
2	47	11	-2.603966	
2	47	10	-1.792762	
2	46	9	-1.232991	
2	46	8	-1.145487	
2	45	7	-1.164282	
2	45	6	-0.957112	
2	44	5	-1.419490	
2	44	4	-1.526851	
2	43	3	0.426333	
2	43	2	0.318145	
2	42	1	-3.784691	
1	42	6	4.421796	
1	41	5	11.380985	
1	41	4	13.574522	
1	40	3	5.838012	
1	39	3	19.400335	
1	38	2	2.452415	
1	37	2	12.617003	
1	36	1	-4.190777	
