k	j	i	s	
10	101	6	-0.288857	
10	101	5	-0.084226	
10	100	4	0.116942	
10	100	3	0.805945	
10	99	2	5.129147	
10	98	1	3.161981	
9	98	9	7.971874	
9	97	8	11.019165	
9	96	7	9.266522	
9	95	6	4.204159	
9	95	5	4.777283	
9	94	4	12.813547	
9	93	3	14.778744	
9	92	2	15.059143	
9	91	2	3.064033	
9	91	1	6.410060	
8	91	7	2.437871	
8	90	6	-4.717529	
8	89	6	2.166613	
8	88	5	8.145357	
8	87	5	6.538339	
8	86	4	11.462379	
8	85	4	13.642014	
8	84	3	14.837378	
8	83	3	11.206056	
8	82	2	5.588737	
8	82	1	6.853985	
7	82	9	1.130143	
7	81	8	3.101346	
7	81	7	3.283195	
7	80	6	5.354957	
7	79	6	5.252854	
7	79	5	4.791466	
7	78	4	7.302029	
7	77	4	7.942193	
7	76	3	3.797304	
7	75	3	6.459541	
7	74	2	4.249784	
7	73	2	4.339573	
7	72	1	6.126194	
6	72	8	8.056504	
6	71	8	8.268643	
6	70	7	5.685503	
6	69	6	12.661055	
6	68	5	11.012964	
6	67	4	7.708990	
6	67	3	5.932785	
6	66	2	4.645918	
6	66	1	4.285446	
5	66	14	1.500343	
5	65	13	1.576072	
5	65	12	1.794672	
5	64	11	1.411551	
5	64	10	1.347438	
5	63	9	2.223170	
5	63	8	2.293339	
5	62	7	3.314357	
5	62	6	3.327534	
5	61	5	2.866351	
5	61	4	3.029592	
5	60	3	2.421800	
5	60	2	2.474135	
5	59	1	2.681565	
4	59	9	0.663931	
4	59	8	0.671950	
4	58	7	1.961400	
4	58	6	3.389794	
4	57	5	-1.643595	
4	56	4	7.062068	
4	55	4	-3.430369	
4	55	3	-5.697816	
4	54	2	2.768287	
4	53	1	-22.014324	
3	53	10	-2.427657	
3	52	9	-3.493784	
3	51	8	0.130544	
3	50	7	2.562927	
3	49	6	2.327213	
3	48	5	3.500353	
3	47	4	5.583455	
3	46	3	6.105211	
3	45	2	3.460913	
3	45	1	1.814515	
2	45	13	2.894452	
2	44	12	2.475870	
2	44	11	2.627392	
2	43	10	2.542739	
2	43	9	2.546782	
2	42	8	3.327145	
2	42	7	3.566797	
2	41	6	2.699227	
2	41	5	2.956917	
2	40	4	3.977991	
2	40	3	4.217155	
2	39	2	8.340532	
2	38	1	4.394884	
1	38	6	-1.626532	
1	38	5	-0.533479	
1	37	4	30.378019	
1	36	3	3.386415	
1	35	2	35.819115	
1	34	1	-0.334349	
