k	j	i	s	
10	89	6	0.490993	
10	89	5	0.269851	
10	88	4	-0.023813	
10	87	4	0.189877	
10	86	3	-0.360068	
10	85	3	1.399278	
10	84	2	2.162927	
10	83	2	1.738741	
10	83	1	2.063861	
9	83	9	2.223191	
9	82	8	2.502891	
9	82	7	1.776354	
9	81	6	5.089756	
9	80	5	7.965962	
9	79	4	3.447452	
9	78	3	13.519143	
9	77	3	5.288556	
9	76	2	2.155345	
9	75	2	-0.127649	
9	74	1	-6.288501	
8	74	7	-2.870610	
8	73	7	2.931013	
8	72	6	-1.679212	
8	71	5	1.601370	
8	70	4	2.653712	
8	69	3	3.558580	
8	68	2	3.691827	
8	67	2	1.901967	
8	67	1	2.862733	
7	67	9	-1.058666	
7	66	8	1.657168	
7	65	8	0.726643	
7	65	7	0.616466	
7	64	6	3.018280	
7	63	5	1.505425	
7	63	4	1.240629	
7	62	3	8.803490	
7	61	3	4.502388	
7	60	2	5.609191	
7	59	2	2.953476	
7	59	1	2.607989	
6	59	8	2.293049	
6	58	7	0.959944	
6	58	6	-1.259525	
6	57	5	-1.361615	
6	57	4	-3.444129	
6	56	3	-3.353348	
6	56	2	-4.146933	
6	55	1	-9.814833	
5	55	14	-2.740757	
5	55	13	-3.525114	
5	54	12	-1.365410	
5	54	11	-1.058978	
5	53	10	0.620903	
5	53	9	0.284491	
5	52	8	-0.438353	
5	52	7	-0.372556	
5	51	6	-0.449841	
5	51	5	-0.312271	
5	50	4	-0.961619	
5	50	3	-0.810101	
5	49	2	-0.563906	
5	49	1	-0.657305	
4	49	9	1.927356	
4	48	8	6.232010	
4	47	7	1.567049	
4	47	6	0.162650	
4	46	5	11.917415	
4	45	5	3.206331	
4	44	4	3.027253	
4	43	3	22.824757	
4	42	2	17.157770	
4	41	2	-9.839725	
4	41	1	11.941078	
3	41	10	1.764726	
3	40	9	-12.942342	
3	39	9	20.512108	
3	38	8	5.421314	
3	37	7	25.714022	
3	36	6	-0.137512	
3	36	5	1.304377	
3	35	4	2.452855	
3	35	3	3.318610	
3	34	2	2.156951	
3	34	1	1.604629	
2	34	13	1.686281	
2	33	12	2.453546	
2	33	11	2.540852	
2	32	10	2.526675	
2	32	9	2.520282	
2	31	8	2.558753	
2	31	7	2.782915	
2	30	6	2.753802	
2	30	5	2.960824	
2	29	4	2.682829	
2	29	3	3.192924	
2	28	2	3.112619	
2	28	1	3.112597	
1	28	6	0.597673	
1	27	5	8.023459	
1	27	4	9.558735	
1	26	3	22.135485	
1	25	3	12.660439	
1	24	2	24.236713	
1	23	2	4.379693	
1	22	1	5.932611	
