k	j	i	s	
10	136	6	0.528046	
10	135	6	1.432564	
10	134	5	5.545444	
10	133	5	1.621367	
10	133	4	1.429793	
10	132	3	6.145044	
10	131	3	7.053562	
10	130	2	4.498068	
10	129	2	3.481279	
10	129	1	3.751355	
9	129	9	2.738204	
9	128	8	0.518872	
9	127	8	5.363769	
9	126	7	-0.468043	
9	125	7	1.017526	
9	124	6	-3.316839	
9	123	6	4.480346	
9	122	5	-0.123242	
9	121	5	4.694014	
9	120	4	0.303771	
9	119	3	6.808439	
9	118	2	2.366865	
9	117	2	0.945171	
9	116	1	-4.555443	
8	116	7	-5.512084	
8	115	7	-3.334380	
8	114	6	0.879595	
8	113	6	0.651868	
8	113	5	-0.090047	
8	112	4	0.366129	
8	111	4	2.253314	
8	110	3	2.547722	
8	109	3	5.353473	
8	108	2	1.404242	
8	107	2	2.891846	
8	106	1	0.430644	
7	106	9	-0.259036	
7	105	9	1.721710	
7	104	8	3.295542	
7	103	8	3.556926	
7	102	7	4.898522	
7	101	6	4.496546	
7	100	5	4.732733	
7	99	5	4.355176	
7	98	4	7.789030	
7	97	4	5.723840	
7	96	3	2.733030	
7	95	3	3.999164	
7	94	2	1.161358	
7	93	2	-1.716176	
7	92	1	-0.948772	
6	92	8	-0.609049	
6	91	8	-2.375072	
6	90	7	1.992969	
6	89	7	4.141705	
6	88	6	8.452729	
6	87	6	14.251158	
6	86	5	9.869730	
6	85	4	15.542531	
6	84	3	12.360072	
6	83	3	14.535077	
6	82	2	3.814305	
6	82	1	5.397623	
5	82	14	2.899303	
5	81	13	1.723230	
5	81	12	1.985126	
5	80	11	3.180968	
5	80	10	3.182521	
5	79	9	4.031669	
5	79	8	4.053084	
5	78	7	4.473305	
5	78	6	4.618499	
5	77	5	5.165256	
5	77	4	5.363493	
5	76	3	11.419334	
5	75	3	11.940043	
5	74	2	11.050330	
5	73	2	5.177495	
5	73	1	5.295137	
4	73	9	2.461285	
4	72	8	1.100976	
4	72	7	0.365261	
4	71	6	20.484791	
4	70	5	3.071779	
4	69	5	10.610800	
4	68	4	3.074713	
4	67	3	25.696350	
4	66	2	-5.394518	
4	65	2	-14.468781	
4	64	1	-4.913287	
3	64	10	-0.782509	
3	63	9	26.795004	
3	62	8	3.333212	
3	61	7	21.461082	
3	60	6	6.473908	
3	59	6	7.179848	
3	58	5	5.869732	
3	58	4	5.981862	
3	57	3	12.707257	
3	56	2	9.306774	
3	55	2	5.169106	
3	55	1	5.017426	
2	55	13	5.507214	
2	54	12	12.171800	
2	53	11	12.872294	
2	52	10	4.812112	
2	52	9	4.629416	
2	51	8	2.858480	
2	51	7	2.688633	
2	50	6	2.994974	
2	50	5	2.835880	
2	49	4	3.603186	
2	49	3	3.354969	
2	48	2	2.517751	
2	48	1	2.284921	
1	48	6	2.711254	
1	47	5	3.461053	
1	47	4	8.644295	
1	46	3	4.293643	
1	45	2	17.757019	
1	44	1	-0.604261	
