k	j	i	s	
10	184	6	2.696977	
10	183	6	1.973800	
10	182	5	0.054715	
10	181	5	2.098597	
10	180	4	2.283412	
10	179	4	3.712560	
10	178	3	3.939861	
10	177	3	4.770981	
10	176	2	5.161407	
10	175	2	5.507279	
10	174	1	4.573710	
9	174	9	4.309486	
9	173	9	4.122582	
9	172	8	3.970515	
9	171	8	3.302797	
9	170	7	0.077940	
9	169	7	-0.472802	
9	168	6	1.965541	
9	167	6	3.059721	
9	166	5	1.107825	
9	165	5	-1.073387	
9	164	4	0.662840	
9	163	4	4.229549	
9	162	3	10.206770	
9	161	3	4.826005	
9	160	2	10.890922	
9	159	2	2.712829	
9	158	1	-1.039803	
8	158	7	-2.233470	
8	157	7	-1.277136	
8	156	6	-2.849452	
8	155	6	-0.739142	
8	154	5	1.331330	
8	153	4	4.105073	
8	152	3	4.675053	
8	151	3	6.003953	
8	150	2	6.802590	
8	149	2	5.379870	
8	148	1	5.370304	
7	148	9	2.337567	
7	147	9	4.671132	
7	146	8	3.993417	
7	145	7	5.439170	
7	144	6	6.745121	
7	143	5	3.823629	
7	142	4	5.055297	
7	141	4	6.184533	
7	140	3	8.657558	
7	139	3	9.334779	
7	138	2	-1.133556	
7	137	2	5.067329	
7	136	1	-7.020583	
6	136	8	-0.173537	
6	135	8	2.536962	
6	134	7	-4.644005	
6	133	7	1.647263	
6	132	6	-0.765142	
6	131	6	6.438709	
6	130	5	9.943486	
6	129	5	12.678628	
6	128	4	12.901318	
6	127	4	11.165298	
6	126	3	14.343372	
6	125	3	11.370917	
6	124	2	4.153064	
6	124	1	5.135447	
5	124	14	3.768055	
5	123	13	3.423003	
5	123	12	3.732793	
5	122	11	3.873637	
5	122	10	4.217652	
5	121	9	8.387911	
5	120	8	3.297955	
5	119	7	5.587856	
5	118	6	5.374427	
5	117	5	10.940953	
5	116	4	9.464220	
5	115	4	6.992744	
5	115	3	6.823122	
5	114	2	3.768109	
5	114	1	3.325326	
4	114	9	1.678997	
4	113	8	7.293407	
4	113	7	15.632166	
4	112	6	7.047210	
4	111	5	8.811103	
4	111	4	6.381678	
4	110	3	-20.985359	
4	110	2	-18.191378	
4	109	1	-59.458878	
3	109	10	3.699336	
3	109	9	18.283777	
3	108	8	5.784345	
3	107	7	35.363754	
3	106	6	1.845676	
3	105	5	9.410906	
3	104	4	10.716342	
3	103	3	10.175596	
3	102	2	4.504112	
3	102	1	4.043375	
2	102	13	4.513617	
2	101	12	5.180154	
2	101	11	4.717728	
2	100	10	5.364347	
2	100	9	5.112527	
2	99	8	5.354652	
2	99	7	5.039583	
2	98	6	5.277818	
2	98	5	5.141203	
2	97	4	5.878343	
2	97	3	5.705787	
2	96	2	4.240394	
2	96	1	4.433748	
1	96	6	7.888982	
1	95	5	6.262950	
1	95	4	4.155165	
1	94	3	36.044765	
1	93	3	14.841349	
1	92	2	34.668442	
1	91	2	7.078537	
1	90	1	9.860427	
