k	j	i	s	
10	139	6	-2.571779	
10	138	5	-0.769228	
10	138	4	-1.054222	
10	137	3	-1.642861	
10	137	2	-1.596931	
10	136	1	-2.942177	
9	136	9	-0.529131	
9	136	8	-1.349639	
9	135	7	-2.278630	
9	135	6	-0.341328	
9	134	5	1.612338	
9	133	5	1.268280	
9	133	4	0.586048	
9	132	3	2.426781	
9	131	3	2.519281	
9	130	2	-0.214170	
9	129	1	0.850157	
8	129	7	0.984179	
8	128	6	-0.065041	
8	127	6	-0.942142	
8	127	5	-1.094208	
8	126	4	-0.769127	
8	125	4	0.285491	
8	124	3	1.872763	
8	123	3	-0.180630	
8	122	2	0.320571	
8	121	2	0.448240	
8	120	1	-0.237402	
7	120	9	-2.509365	
7	120	8	-1.699624	
7	119	7	-1.746572	
7	119	6	-1.888765	
7	118	5	-4.702271	
7	117	5	2.734436	
7	116	4	1.832823	
7	115	4	5.632795	
7	114	3	0.259026	
7	113	3	-0.098768	
7	112	2	-1.223055	
7	111	2	-0.601653	
7	110	1	-3.568884	
6	110	8	-0.665174	
6	109	8	6.740252	
6	108	7	-0.141108	
6	107	7	5.733387	
6	106	6	6.541659	
6	105	5	11.708678	
6	104	4	11.907090	
6	103	4	14.366262	
6	102	3	14.734288	
6	101	2	7.882508	
6	101	1	6.476095	
5	101	14	4.642181	
5	100	13	5.627324	
5	100	12	5.942416	
5	99	11	5.363198	
5	99	10	5.700434	
5	98	9	5.920497	
5	98	8	6.252827	
5	97	7	6.108665	
5	97	6	6.098412	
5	96	5	12.118686	
5	95	5	10.996926	
5	94	4	8.888307	
5	93	4	7.151609	
5	92	3	6.846398	
5	91	3	6.166709	
5	90	2	4.629915	
5	89	2	2.194908	
5	88	1	-2.182600	
4	88	9	-0.969701	
4	88	8	1.206609	
4	87	7	3.322077	
4	87	6	-3.579270	
4	86	5	-5.187849	
4	86	4	-4.246624	
4	85	3	-25.485073	
4	85	2	-14.798083	
4	84	1	-44.709492	
3	84	10	0.260749	
3	84	9	7.842461	
3	83	8	2.451421	
3	82	7	22.818295	
3	81	6	6.199629	
3	81	5	4.903211	
3	80	4	14.128122	
3	79	3	19.841547	
3	78	2	10.113529	
3	78	1	7.322719	
2	78	13	2.874655	
2	77	12	2.674042	
2	77	11	1.909571	
2	76	10	1.436439	
2	76	9	0.969777	
2	75	8	2.395825	
2	75	7	2.095852	
2	74	6	2.845591	
2	74	5	2.691843	
2	73	4	3.913765	
2	73	3	3.769630	
2	72	2	2.972842	
2	72	1	2.881818	
1	72	6	6.271487	
1	71	5	5.045950	
1	71	4	9.215672	
1	70	3	13.250263	
1	69	2	17.513044	
1	68	1	12.526297	
