k	j	i	s	
10	122	6	2.435365	
10	121	6	1.173873	
10	121	5	0.859418	
10	120	4	5.025525	
10	119	4	5.522900	
10	118	3	7.575296	
10	117	3	3.603566	
10	116	2	3.784524	
10	116	1	3.872889	
9	116	9	1.861857	
9	115	8	0.624605	
9	115	7	0.431068	
9	114	6	3.209491	
9	113	6	0.162550	
9	112	5	1.912804	
9	111	5	1.136557	
9	111	4	-0.667345	
9	110	3	2.274485	
9	109	3	4.557135	
9	108	2	-4.760144	
9	107	2	-1.953747	
9	106	1	-7.924487	
8	106	7	0.523915	
8	105	7	-0.584280	
8	105	6	-2.266014	
8	104	5	-1.945302	
8	103	5	-2.022711	
8	102	4	3.276417	
8	101	4	-1.167968	
8	100	3	3.988074	
8	99	3	-0.624013	
8	98	2	-0.223612	
8	97	2	-2.640969	
8	96	1	-3.475522	
7	96	9	-3.556543	
7	95	9	-2.330281	
7	94	8	-5.168390	
7	93	8	-1.376914	
7	92	7	-1.113539	
7	91	7	-3.027696	
7	90	6	1.719961	
7	89	6	-1.155448	
7	88	5	-0.050204	
7	87	5	-1.473182	
7	86	4	-0.535685	
7	85	4	-0.280788	
7	84	3	-1.431401	
7	83	3	-1.742176	
7	82	2	-6.079501	
7	81	2	-5.865233	
7	80	1	-4.720433	
6	80	8	-2.772932	
6	79	8	-0.380633	
6	78	7	-1.896703	
6	77	7	-2.157002	
6	76	6	-2.734247	
6	75	5	-1.804981	
6	74	4	-1.546536	
6	73	4	3.523426	
6	72	3	-0.671382	
6	71	2	0.646418	
6	71	1	1.562649	
5	71	14	1.284106	
5	70	13	-1.893011	
5	69	12	2.207907	
5	68	11	1.441516	
5	67	11	3.867839	
5	66	10	3.955975	
5	65	10	6.993793	
5	64	9	7.658702	
5	63	9	8.118468	
5	62	8	6.836774	
5	61	8	5.142779	
5	60	7	3.305515	
5	59	7	3.506684	
5	58	6	5.009408	
5	57	6	1.338377	
5	56	5	-0.685036	
5	55	5	-0.767366	
5	54	4	2.407832	
5	53	4	3.465244	
5	52	3	8.645523	
5	51	3	3.087195	
5	51	2	2.952224	
5	50	1	-0.091182	
4	50	9	3.857945	
4	50	8	3.531241	
4	49	7	20.992039	
4	48	6	-4.197368	
4	48	5	-2.387135	
4	47	4	2.697165	
4	46	3	-10.327933	
4	46	2	-8.056189	
4	45	1	-51.225735	
3	45	10	2.367876	
3	45	9	8.873626	
3	44	8	-0.062884	
3	43	7	21.110687	
3	42	6	8.983630	
3	41	5	13.144840	
3	40	4	18.343348	
3	39	3	14.115891	
3	38	2	7.675264	
3	38	1	7.448195	
2	38	13	4.323927	
2	37	12	5.869118	
2	37	11	5.414696	
2	36	10	4.330510	
2	36	9	3.657192	
2	35	8	4.258912	
2	35	7	4.031285	
2	34	6	3.939149	
2	34	5	3.920849	
2	33	4	3.538989	
2	33	3	3.431696	
2	32	2	0.747790	
2	32	1	0.744201	
1	32	6	4.978349	
1	31	5	3.644388	
1	31	4	4.736847	
1	30	3	12.793448	
1	29	2	8.515403	
1	28	1	10.612922	
