k	j	i	s	
10	122	6	0.576741	
10	122	5	0.511779	
10	121	4	0.821661	
10	121	3	1.303003	
10	120	2	1.038124	
10	120	1	1.091247	
9	120	9	0.589813	
9	119	8	1.094892	
9	119	7	1.789620	
9	118	6	1.027852	
9	117	5	1.029404	
9	116	4	6.196668	
9	115	3	4.156986	
9	114	2	2.869748	
9	114	1	2.217157	
8	114	7	-4.916880	
8	113	6	1.847906	
8	113	5	1.900195	
8	112	4	-3.441475	
8	112	3	-3.449176	
8	111	2	0.768965	
8	111	1	1.687580	
7	111	9	1.399308	
7	110	8	-2.090918	
7	109	7	-1.554097	
7	109	6	-2.477391	
7	108	5	1.545471	
7	107	5	-1.529810	
7	107	4	-2.379004	
7	106	3	3.453935	
7	105	2	1.347263	
7	105	1	1.026339	
6	105	8	1.457287	
6	104	7	2.861913	
6	104	6	3.012467	
6	103	5	0.716936	
6	102	4	7.921707	
6	101	4	4.659965	
6	100	3	4.366834	
6	99	2	3.018317	
6	99	1	4.293890	
5	99	14	1.438692	
5	98	13	2.878638	
5	97	12	4.432486	
5	96	11	3.812135	
5	95	10	0.300819	
5	95	9	0.514169	
5	94	8	-0.438004	
5	93	7	0.340947	
5	93	6	0.093384	
5	92	5	-1.520699	
5	92	4	-1.446540	
5	91	3	-1.527295	
5	91	2	-1.290006	
5	90	1	-5.578431	
4	90	9	-4.168580	
4	89	8	-5.502690	
4	88	7	-5.940699	
4	87	6	-7.370827	
4	87	5	-6.740936	
4	86	4	6.425394	
4	85	4	-6.971932	
4	85	3	-7.743441	
4	84	2	-7.012416	
4	83	1	-23.744663	
3	83	10	-5.758363	
3	82	9	4.880705	
3	82	8	-1.207023	
3	81	7	-2.330246	
3	81	6	2.302742	
3	80	5	-0.549019	
3	80	4	-0.461653	
3	79	3	4.091080	
3	79	2	4.693872	
3	78	1	1.919820	
2	78	13	-0.359651	
2	78	12	-2.076293	
2	77	11	-0.374116	
2	77	10	-0.217075	
2	76	9	-1.291850	
2	76	8	-1.557434	
2	75	7	-0.779132	
2	75	6	-0.968751	
2	74	5	-2.362378	
2	74	4	-2.002333	
2	73	3	-0.764529	
2	73	2	-0.309930	
2	72	1	-4.382771	
1	72	6	-0.304033	
1	72	5	3.843680	
1	71	4	-0.413342	
1	71	3	-2.785502	
1	70	2	22.845566	
1	69	2	1.387351	
1	68	1	2.327157	
