k	j	i	s	
10	161	6	0.236424	
10	160	5	0.544522	
10	159	5	2.448855	
10	158	4	3.545182	
10	157	4	2.282889	
10	156	3	5.685234	
10	155	3	5.241023	
10	154	2	6.782819	
10	153	2	3.054439	
10	153	1	3.266734	
9	153	9	1.857871	
9	152	8	4.510707	
9	151	8	0.928438	
9	151	7	0.798212	
9	150	6	8.183825	
9	149	6	2.777499	
9	148	5	7.594846	
9	147	4	1.895994	
9	146	3	8.255470	
9	145	3	-0.368234	
9	144	2	0.839771	
9	144	1	2.423117	
8	144	7	-0.401811	
8	143	6	-4.019081	
8	142	5	0.898465	
8	141	5	0.947791	
8	140	4	2.924625	
8	139	4	-1.912668	
8	138	3	1.857173	
8	137	3	3.892288	
8	136	2	4.927241	
8	135	2	2.884802	
8	134	1	3.247903	
7	134	9	-0.248988	
7	133	9	9.608122	
7	132	8	4.859772	
7	131	8	5.778589	
7	130	7	3.706020	
7	129	7	5.103278	
7	128	6	2.205447	
7	127	6	7.650579	
7	126	5	4.614904	
7	125	5	2.375888	
7	124	4	8.502376	
7	123	4	3.664231	
7	122	3	12.537115	
7	121	3	3.617261	
7	120	2	2.920262	
7	119	2	-3.878245	
7	118	1	-0.167176	
6	118	8	-0.312609	
6	117	8	3.891618	
6	116	7	-1.193589	
6	115	7	-0.318672	
6	115	6	-0.822374	
6	114	5	-0.187355	
6	113	5	0.406139	
6	112	4	-3.180304	
6	111	3	-1.131982	
6	110	2	-4.205666	
6	109	1	-4.240417	
5	109	14	-2.108208	
5	108	13	-1.204528	
5	107	13	0.790116	
5	107	12	0.525096	
5	106	11	2.745458	
5	105	11	5.739182	
5	104	10	2.903682	
5	103	10	1.957649	
5	103	9	1.783802	
5	102	8	1.896202	
5	102	7	1.705305	
5	101	6	-0.075267	
5	101	5	-0.113804	
5	100	4	1.695742	
5	100	3	1.521086	
5	99	2	0.940025	
5	99	1	0.599709	
4	99	9	-1.686996	
4	98	8	-1.156377	
4	98	7	-2.562729	
4	97	6	-11.349611	
4	97	5	-4.793293	
4	96	4	3.140002	
4	95	3	9.055743	
4	94	2	-4.366918	
4	93	1	10.476387	
3	93	10	-5.545983	
3	92	9	9.969687	
3	91	9	7.348210	
3	91	8	-1.792089	
3	90	7	14.156662	
3	89	7	19.423584	
3	88	6	7.313968	
3	87	5	2.998504	
3	87	4	2.825805	
3	86	3	9.017677	
3	85	3	12.051600	
3	84	2	5.787596	
3	84	1	5.715358	
2	84	13	4.041701	
2	83	12	0.179502	
2	83	11	-0.383190	
2	82	10	-0.049237	
2	82	9	-0.750576	
2	81	8	0.007933	
2	81	7	-0.356158	
2	80	6	-0.154365	
2	80	5	-0.470693	
2	79	4	1.908713	
2	79	3	1.223632	
2	78	2	0.559340	
2	78	1	0.242442	
1	78	6	0.861478	
1	77	5	2.000216	
1	77	4	3.720562	
1	76	3	5.360111	
1	75	2	5.540381	
1	74	1	6.599816	
