k	j	i	s	
10	192	6	-1.164869	
10	192	5	-1.201569	
10	191	4	-0.811477	
10	191	3	-0.740865	
10	190	2	-1.081851	
10	190	1	-0.486121	
9	190	9	-1.816466	
9	189	8	1.460300	
9	189	7	1.117426	
9	188	6	1.580941	
9	187	6	3.358943	
9	186	5	1.757095	
9	185	5	4.642313	
9	184	4	3.496438	
9	183	4	-0.083956	
9	182	3	4.647749	
9	181	3	1.693014	
9	180	2	0.297389	
9	180	1	0.537214	
8	180	7	0.593346	
8	179	6	1.292095	
8	178	5	-0.387895	
8	177	5	-2.003501	
8	176	4	-0.620175	
8	175	4	-0.376153	
8	174	3	-1.891125	
8	173	3	-0.447639	
8	172	2	-2.216854	
8	171	2	0.267379	
8	170	1	-2.506809	
7	170	9	1.845996	
7	169	9	-0.125323	
7	168	8	6.526391	
7	167	8	0.405356	
7	167	7	-0.107014	
7	166	6	2.021595	
7	165	6	-0.944468	
7	165	5	-1.213255	
7	164	4	3.516079	
7	163	4	-1.595236	
7	162	3	0.814981	
7	161	3	-1.489223	
7	160	2	-2.641367	
7	159	2	-1.401640	
7	158	1	0.207146	
6	158	8	-0.435157	
6	157	8	8.259169	
6	156	7	4.554630	
6	155	6	7.639283	
6	154	5	9.634053	
6	153	4	12.524785	
6	152	3	9.657476	
6	151	2	3.934232	
6	151	1	4.351210	
5	151	14	2.819195	
5	150	13	4.105523	
5	149	12	9.383060	
5	148	11	4.663896	
5	148	10	4.952263	
5	147	9	11.378443	
5	146	8	10.781041	
5	145	8	5.375186	
5	145	7	5.371616	
5	144	6	6.467927	
5	144	5	6.487029	
5	143	4	7.947511	
5	143	3	7.912019	
5	142	2	7.140377	
5	142	1	7.001010	
4	142	9	4.360761	
4	141	8	4.418982	
4	141	7	4.898790	
4	140	6	21.734657	
4	139	6	19.059944	
4	138	5	19.227543	
4	137	5	-1.303620	
4	136	4	-3.079532	
4	135	4	-14.832718	
4	134	3	40.470482	
4	133	2	-11.511518	
4	132	1	43.296768	
3	132	10	5.758934	
3	131	10	3.377089	
3	130	9	36.728134	
3	129	8	6.053235	
3	128	7	40.558941	
3	127	6	5.290041	
3	126	5	8.827600	
3	125	4	14.176868	
3	124	3	13.877358	
3	123	2	6.615582	
3	123	1	5.892619	
2	123	13	6.014558	
2	122	12	5.179749	
2	122	11	4.642310	
2	121	10	4.013015	
2	121	9	3.485170	
2	120	8	3.269774	
2	120	7	2.943986	
2	119	6	4.357228	
2	119	5	4.175870	
2	118	4	4.995424	
2	118	3	4.857038	
2	117	2	4.001798	
2	117	1	4.131660	
1	117	6	3.650027	
1	116	5	3.316127	
1	116	4	5.942832	
1	115	3	15.706250	
1	114	2	13.652822	
1	113	2	9.379376	
1	112	1	5.137520	
