k	j	i	s	
10	167	6	-0.123001	
10	167	5	0.097257	
10	166	4	0.027646	
10	166	3	0.300821	
10	165	2	0.904239	
10	164	1	-0.651383	
9	164	9	-1.338654	
9	163	9	-0.465034	
9	162	8	-0.079703	
9	161	8	0.692790	
9	161	7	0.691974	
9	160	6	0.950729	
9	159	6	2.722888	
9	158	5	1.169200	
9	157	5	5.513413	
9	156	4	5.548101	
9	155	3	9.521530	
9	154	2	8.162345	
9	153	2	3.155759	
9	153	1	3.710910	
8	153	7	0.528075	
8	152	6	-2.626012	
8	151	5	-0.492256	
8	151	4	-0.576296	
8	150	3	-1.305368	
8	149	2	1.096764	
8	149	1	0.922134	
7	149	9	-0.690254	
7	148	8	-1.570096	
7	148	7	-1.230631	
7	147	6	-0.311800	
7	147	5	-0.073642	
7	146	4	-1.851168	
7	145	3	1.801995	
7	144	2	2.864795	
7	144	1	3.861298	
6	144	8	3.919684	
6	143	7	6.380457	
6	142	6	10.216726	
6	141	6	5.813268	
6	141	5	5.424224	
6	140	4	13.723170	
6	139	4	11.091720	
6	138	3	14.410488	
6	137	3	12.650115	
6	136	2	10.746552	
6	135	2	3.177308	
6	135	1	4.877227	
5	135	14	3.943323	
5	134	13	3.283944	
5	134	12	3.657281	
5	133	11	3.862112	
5	133	10	3.997970	
5	132	9	3.750538	
5	132	8	3.908421	
5	131	7	5.481902	
5	131	6	5.631763	
5	130	5	4.391028	
5	130	4	4.588245	
5	129	3	9.952105	
5	128	2	3.637311	
5	128	1	3.799331	
4	128	9	2.468752	
4	127	8	2.543808	
4	127	7	4.993068	
4	126	6	11.525825	
4	125	5	15.985401	
4	124	4	10.212646	
4	123	4	-7.586308	
4	122	3	-7.106988	
4	121	3	22.210737	
4	120	2	-10.842340	
4	119	1	23.380630	
3	119	10	-3.616335	
3	118	9	-3.731925	
3	117	9	26.938030	
3	116	8	6.336019	
3	115	7	32.922901	
3	114	6	5.454535	
3	114	5	4.657401	
3	113	4	11.545053	
3	112	3	14.773732	
3	111	3	12.171253	
3	110	2	7.586679	
3	110	1	7.773955	
2	110	13	5.197962	
2	109	12	6.245968	
2	109	11	5.605229	
2	108	10	3.876572	
2	108	9	3.231283	
2	107	8	4.612756	
2	107	7	4.182764	
2	106	6	4.854329	
2	106	5	4.800752	
2	105	4	3.915728	
2	105	3	3.760183	
2	104	2	2.679980	
2	104	1	2.308585	
1	104	6	1.271346	
1	103	5	9.780188	
1	103	4	18.740980	
1	102	3	6.318814	
1	101	2	35.543518	
1	100	1	4.962850	
