k	j	i	s	
10	152	6	2.077245	
10	151	6	3.880796	
10	150	5	5.113814	
10	149	5	4.356591	
10	148	4	3.760100	
10	147	4	2.536197	
10	146	3	1.589292	
10	145	3	-0.815403	
10	144	2	-1.510022	
10	143	2	-3.019641	
10	142	1	-2.943433	
9	142	9	-4.454844	
9	141	9	-1.873469	
9	140	8	-2.664083	
9	139	8	-1.085905	
9	138	7	-0.220578	
9	137	7	2.074445	
9	136	6	1.442850	
9	135	6	5.186144	
9	134	5	5.229431	
9	133	5	7.163689	
9	132	4	11.774272	
9	131	3	9.231874	
9	130	2	13.078642	
9	129	2	5.649895	
9	128	1	10.997984	
8	128	7	4.524575	
8	127	7	1.804601	
8	126	6	3.150277	
8	125	6	4.157698	
8	124	5	4.291513	
8	123	5	5.125054	
8	122	4	6.585972	
8	121	4	6.949085	
8	120	3	6.279232	
8	119	3	0.755108	
8	118	2	1.258725	
8	118	1	1.571177	
7	118	9	-1.115988	
7	117	8	-1.910362	
7	117	7	-1.322781	
7	116	6	-0.080557	
7	116	5	0.617531	
7	115	4	2.516232	
7	114	3	5.030427	
7	113	3	2.367715	
7	112	2	0.641996	
7	111	2	0.559745	
7	110	1	-3.890069	
6	110	8	-3.166501	
6	109	8	3.593124	
6	108	7	0.081631	
6	107	7	9.313266	
6	106	6	13.707774	
6	105	5	12.411798	
6	104	4	16.597515	
6	103	3	13.120083	
6	102	2	20.128132	
6	101	2	6.740787	
6	101	1	7.399309	
5	101	14	3.813589	
5	100	13	4.462050	
5	100	12	4.921395	
5	99	11	5.621089	
5	99	10	5.852270	
5	98	9	6.844968	
5	98	8	7.056628	
5	97	7	6.670627	
5	97	6	6.882639	
5	96	5	7.236221	
5	96	4	7.363259	
5	95	3	14.376563	
5	94	2	14.952493	
5	93	2	7.052363	
5	93	1	6.952063	
4	93	9	3.367903	
4	92	8	4.003151	
4	92	7	3.291510	
4	91	6	24.385056	
4	90	5	17.524418	
4	89	5	16.027557	
4	88	4	17.425415	
4	87	3	54.286736	
4	86	2	26.302616	
4	85	2	-2.930134	
4	85	1	20.839199	
3	85	10	-0.933624	
3	84	9	-4.922822	
3	83	9	21.672861	
3	82	8	-0.263217	
3	81	7	35.018551	
3	80	6	16.287329	
3	79	5	5.531695	
3	79	4	5.607766	
3	78	3	24.413193	
3	77	3	10.063272	
3	76	2	8.419127	
3	76	1	9.719115	
2	76	13	5.769618	
2	75	12	11.295362	
2	74	11	14.098518	
2	73	10	5.450084	
2	73	9	5.382137	
2	72	8	12.051336	
2	71	7	12.554468	
2	70	6	11.056040	
2	69	6	11.239746	
2	68	5	10.300815	
2	67	4	4.898724	
2	67	3	4.737645	
2	66	2	5.134795	
2	66	1	4.360408	
1	66	6	4.904500	
1	65	5	10.045837	
1	64	4	23.745768	
1	63	3	15.555791	
1	62	2	22.119265	
1	61	2	12.641395	
1	60	1	6.567491	
