k	j	i	s	
10	93	6	2.856792	
10	92	5	-2.175238	
10	91	4	1.149125	
10	90	3	-2.565372	
10	89	3	2.144789	
10	88	2	0.220274	
10	87	2	1.783554	
10	87	1	2.022234	
9	87	9	0.629122	
9	86	8	-0.040970	
9	85	8	3.599378	
9	84	7	0.942466	
9	83	7	1.574121	
9	82	6	1.627207	
9	82	5	1.761452	
9	81	4	2.998083	
9	80	3	5.520182	
9	79	3	5.967919	
9	78	2	2.306870	
9	77	2	1.031613	
9	76	1	-2.576203	
8	76	7	-0.994623	
8	75	7	-0.379269	
8	74	6	-0.337210	
8	73	5	-3.560127	
8	72	4	-0.767711	
8	71	3	-1.898750	
8	71	2	-1.853200	
8	70	1	-3.561486	
7	70	9	-0.948752	
7	69	9	-1.736785	
7	69	8	-2.422857	
7	68	7	-1.261125	
7	68	6	-0.974736	
7	67	5	-0.896887	
7	66	4	-2.642994	
7	65	3	-1.146301	
7	64	2	-5.010830	
7	63	2	-1.112043	
7	62	1	-1.879381	
6	62	8	6.611870	
6	61	8	8.466893	
6	60	7	10.831453	
6	59	7	4.029347	
6	59	6	3.967577	
6	58	5	11.690163	
6	57	5	8.641090	
6	56	4	10.760888	
6	55	3	9.030878	
6	54	2	9.284395	
6	53	2	5.109944	
6	53	1	6.275396	
5	53	14	1.311569	
5	52	13	1.824724	
5	51	12	2.075307	
5	51	11	1.320509	
5	50	10	3.407867	
5	50	9	3.366285	
5	49	8	5.069717	
5	49	7	5.157265	
5	48	6	4.509363	
5	48	5	4.625478	
5	47	4	5.270487	
5	47	3	5.290688	
5	46	2	5.456968	
5	46	1	5.511079	
4	46	9	6.570164	
4	45	8	7.345844	
4	45	7	5.801535	
4	44	6	34.833469	
4	43	5	40.348679	
4	42	4	36.971546	
4	41	3	56.212543	
4	40	2	34.232792	
4	39	2	18.916714	
4	39	1	30.194330	
3	39	10	1.104704	
3	38	9	0.222540	
3	37	9	16.174934	
3	36	8	-3.823432	
3	35	7	32.061989	
3	34	6	-4.285288	
3	33	6	0.531757	
3	32	5	-0.743494	
3	31	5	3.405677	
3	30	4	0.508365	
3	29	4	4.396697	
3	28	3	8.980687	
3	27	3	4.844728	
3	26	2	4.526090	
3	26	1	5.336245	
2	26	13	3.719958	
2	25	12	2.748176	
2	25	11	2.845568	
2	24	10	4.645117	
2	23	9	3.072829	
2	23	8	2.818933	
2	22	7	2.607570	
2	22	6	2.328285	
2	21	5	1.783090	
2	21	4	1.629271	
2	20	3	1.997781	
2	20	2	1.749505	
2	19	1	0.834809	
1	19	6	1.549694	
1	19	5	1.242204	
1	18	4	12.437460	
1	17	3	14.043397	
1	16	2	16.464443	
1	15	2	16.027424	
1	14	1	7.757412	
